index,actions,age,degree,group,knows_game,knows_gt,level_studies,player,predictions,private_account,profession,public_account,rounds,sex,threshold,time_end_action,time_end_pred,time_start_action,time_start_pred,treatment,gap_threshold,round_donations,time_elapsed_action,time_elapsed_pred,etimeactionnr,etimeprednr
473,2,18,Social Sciences,51,False,0.0,bachelor,125,24.0,36,student,24,2,Female,True,2017-12-13 01:17:18.193000000,2017-12-13 01:17:37.624000000,2017-12-13 01:17:12.776000000,2017-12-13 01:17:34.080000000,1,96,12,0 days 00:00:05.417000000,0 days 00:00:03.544000000,5417000000,3544000000
474,2,18,Social Sciences,51,False,0.0,bachelor,125,10.0,38,student,12,1,Female,True,2017-12-13 01:16:34.101000000,2017-12-13 01:17:02.069000000,2017-12-13 01:16:25.317000000,2017-12-13 01:16:44.691000000,1,108,12,0 days 00:00:08.784000000,0 days 00:00:17.378000000,8784000000,17378000000
475,2,18,Social Sciences,51,False,0.0,bachelor,125,60.0,30,student,60,5,Female,True,2017-12-13 01:19:15.014000000,2017-12-13 01:19:29.522000000,2017-12-13 01:19:07.632000000,2017-12-13 01:19:25.564000000,1,60,12,0 days 00:00:07.382000000,0 days 00:00:03.958000000,7382000000,3958000000
476,2,18,Social Sciences,51,False,0.0,bachelor,125,48.0,32,student,48,4,Female,True,2017-12-13 01:18:38.898000000,2017-12-13 01:18:56.993000000,2017-12-13 01:18:30.787000000,2017-12-13 01:18:49.476000000,1,72,12,0 days 00:00:08.111000000,0 days 00:00:07.517000000,8111000000,7517000000
477,2,18,Social Sciences,51,False,0.0,bachelor,125,36.0,34,student,36,3,Female,True,2017-12-13 01:17:54.774000000,2017-12-13 01:18:20.157000000,2017-12-13 01:17:48.423000000,2017-12-13 01:18:15.512000000,1,84,12,0 days 00:00:06.351000000,0 days 00:00:04.645000000,6351000000,4645000000
478,2,18,Social Sciences,51,False,0.0,bachelor,125,84.0,26,student,84,7,Female,True,2017-12-13 01:20:15.740000000,2017-12-13 01:20:32.486000000,2017-12-13 01:20:11.783000000,2017-12-13 01:20:26.314000000,1,36,12,0 days 00:00:03.957000000,0 days 00:00:06.172000000,3957000000,6172000000
479,2,18,Social Sciences,51,False,0.0,bachelor,125,72.0,28,student,72,6,Female,True,2017-12-13 01:19:44.522000000,2017-12-13 01:20:01.181000000,2017-12-13 01:19:40.169000000,2017-12-13 01:19:55.088000000,1,48,12,0 days 00:00:04.353000000,0 days 00:00:06.093000000,4353000000,6093000000
480,4,25,Psychology,60,False,0.0,master,131,68.0,20,student,68,5,Male,True,2017-12-16 01:35:55.562000000,2017-12-16 01:36:20.615000000,2017-12-16 01:35:41.410000000,2017-12-16 01:36:14.142000000,1,52,14,0 days 00:00:14.152000000,0 days 00:00:06.473000000,14152000000,6473000000
481,0,25,Psychology,60,False,0.0,master,131,98.0,20,student,98,8,Male,True,2017-12-16 01:38:56.836000000,2017-12-16 01:39:31.012000000,2017-12-16 01:38:50.605000000,2017-12-16 01:39:23.087000000,1,22,10,0 days 00:00:06.231000000,0 days 00:00:07.925000000,6231000000,7925000000
482,0,25,Psychology,60,False,0.0,master,131,88.0,20,student,88,7,Male,True,2017-12-16 01:37:37.367000000,2017-12-16 01:38:27.078000000,2017-12-16 01:37:32.920000000,2017-12-16 01:38:22.498000000,1,32,10,0 days 00:00:04.447000000,0 days 00:00:04.580000000,4447000000,4580000000
483,0,25,Psychology,60,False,0.0,master,131,78.0,20,student,78,6,Male,True,2017-12-16 01:36:43.829000000,2017-12-16 01:37:11.994000000,2017-12-16 01:36:31.337000000,2017-12-16 01:37:04.655000000,1,42,10,0 days 00:00:12.492000000,0 days 00:00:07.339000000,12492000000,7339000000
484,4,25,Psychology,60,False,0.0,master,131,56.0,24,student,54,4,Male,True,2017-12-16 01:34:32.439000000,2017-12-16 01:35:30.566000000,2017-12-16 01:34:14.112000000,2017-12-16 01:35:21.956000000,1,66,12,0 days 00:00:18.327000000,0 days 00:00:08.610000000,18327000000,8610000000
485,4,25,Psychology,60,False,0.0,master,131,24.0,36,student,16,1,Male,True,2017-12-16 01:30:24.350000000,2017-12-16 01:30:54.331000000,2017-12-16 01:29:59.262000000,2017-12-16 01:30:47.029000000,1,104,16,0 days 00:00:25.088000000,0 days 00:00:07.302000000,25088000000,7302000000
486,2,25,Psychology,60,False,0.0,master,131,120.0,20,student,122,10,Male,True,2017-12-16 01:41:37.063000000,2017-12-16 01:42:17.427000000,2017-12-16 01:41:06.971000000,2017-12-16 01:42:11.622000000,1,-2,18,0 days 00:00:30.092000000,0 days 00:00:05.805000000,30092000000,5805000000
487,0,25,Psychology,60,False,0.0,master,131,108.0,20,student,104,9,Male,True,2017-12-16 01:40:21.036000000,2017-12-16 01:40:44.154000000,2017-12-16 01:40:02.903000000,2017-12-16 01:40:38.856000000,1,16,6,0 days 00:00:18.133000000,0 days 00:00:05.298000000,18133000000,5298000000
488,4,25,Psychology,60,False,0.0,master,131,36.0,32,student,30,2,Male,True,2017-12-16 01:31:32.178000000,2017-12-16 01:32:36.485000000,2017-12-16 01:31:25.308000000,2017-12-16 01:32:15.208000000,1,90,14,0 days 00:00:06.870000000,0 days 00:00:21.277000000,6870000000,21277000000
489,4,25,Psychology,60,False,0.0,master,131,44.0,28,student,42,3,Male,True,2017-12-16 01:33:21.197000000,2017-12-16 01:34:13.475000000,2017-12-16 01:32:47.264000000,2017-12-16 01:33:35.539000000,1,78,12,0 days 00:00:33.933000000,0 days 00:00:37.936000000,33933000000,37936000000
490,2,25,Engineering,60,False,0.0,master,132,42.0,34,student,42,3,Male,True,2017-12-16 01:22:55.438000000,2017-12-16 01:23:37.687000000,2017-12-16 01:22:34.230000000,2017-12-16 01:23:26.042000000,1,78,12,0 days 00:00:21.208000000,0 days 00:00:11.645000000,21208000000,11645000000
491,2,25,Engineering,60,False,0.0,master,132,12.0,38,student,16,1,Male,True,2017-12-16 01:20:01.345000000,2017-12-16 01:20:53.471000000,2017-12-16 01:19:51.291000000,2017-12-16 01:20:32.069000000,1,104,16,0 days 00:00:10.054000000,0 days 00:00:21.402000000,10054000000,21402000000
492,2,25,Engineering,60,False,0.0,master,132,54.0,32,student,54,4,Male,True,2017-12-16 01:24:28.639000000,2017-12-16 01:25:25.757000000,2017-12-16 01:24:08.488000000,2017-12-16 01:25:09.434000000,1,66,12,0 days 00:00:20.151000000,0 days 00:00:16.323000000,20151000000,16323000000
493,2,25,Engineering,60,False,0.0,master,132,108.0,20,student,104,9,Male,True,2017-12-16 01:30:09.985000000,2017-12-16 01:30:37.889000000,2017-12-16 01:29:45.568000000,2017-12-16 01:30:30.624000000,1,16,6,0 days 00:00:24.417000000,0 days 00:00:07.265000000,24417000000,7265000000
494,2,25,Engineering,60,False,0.0,master,132,90.0,26,student,88,7,Male,True,2017-12-16 01:28:04.388000000,2017-12-16 01:28:15.165000000,2017-12-16 01:27:25.470000000,2017-12-16 01:28:04.922000000,1,32,10,0 days 00:00:38.918000000,0 days 00:00:10.243000000,38918000000,10243000000
495,4,25,Engineering,60,False,0.0,master,132,94.0,22,student,98,8,Male,True,2017-12-16 01:29:05.499000000,2017-12-16 01:29:24.913000000,2017-12-16 01:28:45.832000000,2017-12-16 01:29:16.019000000,1,22,10,0 days 00:00:19.667000000,0 days 00:00:08.894000000,19667000000,8894000000
496,2,25,Engineering,60,False,0.0,master,132,66.0,30,student,68,5,Male,True,2017-12-16 01:25:52.449000000,2017-12-16 01:26:10.622000000,2017-12-16 01:25:26.303000000,2017-12-16 01:26:03.022000000,1,52,14,0 days 00:00:26.146000000,0 days 00:00:07.600000000,26146000000,7600000000
497,2,25,Engineering,60,False,0.0,master,132,28.0,36,student,30,2,Male,True,2017-12-16 01:21:51.143000000,2017-12-16 01:22:33.683000000,2017-12-16 01:21:24.297000000,2017-12-16 01:22:01.697000000,1,90,14,0 days 00:00:26.846000000,0 days 00:00:31.986000000,26846000000,31986000000
498,4,25,Engineering,60,False,0.0,master,132,120.0,20,student,122,10,Male,True,2017-12-16 01:31:30.532000000,2017-12-16 01:32:12.813000000,2017-12-16 01:30:58.601000000,2017-12-16 01:32:01.260000000,1,-2,18,0 days 00:00:31.931000000,0 days 00:00:11.553000000,31931000000,11553000000
499,2,25,Engineering,60,False,0.0,master,132,80.0,28,student,78,6,Male,True,2017-12-16 01:26:45.060000000,2017-12-16 01:26:54.645000000,2017-12-16 01:26:21.242000000,2017-12-16 01:26:45.542000000,1,42,10,0 days 00:00:23.818000000,0 days 00:00:09.103000000,23818000000,9103000000
500,2,21,Other,60,False,1.0,master,135,30.0,34,student,30,2,Female,True,2017-12-16 01:22:59.066000000,2017-12-16 01:23:50.906000000,2017-12-16 01:22:45.641000000,2017-12-16 01:23:29.844000000,1,90,14,0 days 00:00:13.425000000,0 days 00:00:21.062000000,13425000000,21062000000
501,2,21,Other,60,False,1.0,master,135,78.0,26,student,78,6,Female,True,2017-12-16 01:27:54.042000000,2017-12-16 01:28:39.966000000,2017-12-16 01:27:42.117000000,2017-12-16 01:28:14.756000000,1,42,10,0 days 00:00:11.925000000,0 days 00:00:25.210000000,11925000000,25210000000
502,4,21,Other,60,False,1.0,master,135,16.0,36,student,16,1,Female,True,2017-12-16 01:21:14.833000000,2017-12-16 01:22:04.735000000,2017-12-16 01:21:07.659000000,2017-12-16 01:21:55.749000000,1,104,16,0 days 00:00:07.174000000,0 days 00:00:08.986000000,7174000000,8986000000
503,2,21,Other,60,False,1.0,master,135,118.0,22,student,122,10,Female,True,2017-12-16 01:32:28.551000000,2017-12-16 01:33:31.670000000,2017-12-16 01:32:15.731000000,2017-12-16 01:33:19.505000000,1,-2,18,0 days 00:00:12.820000000,0 days 00:00:12.165000000,12820000000,12165000000
504,2,21,Other,60,False,1.0,master,135,64.0,28,student,68,5,Female,True,2017-12-16 01:26:58.627000000,2017-12-16 01:27:31.461000000,2017-12-16 01:26:47.995000000,2017-12-16 01:27:19.364000000,1,52,14,0 days 00:00:10.632000000,0 days 00:00:12.097000000,10632000000,12097000000
505,0,21,Other,60,False,1.0,master,135,110.0,22,student,104,9,Female,True,2017-12-16 01:31:30.476000000,2017-12-16 01:32:05.094000000,2017-12-16 01:31:14.390000000,2017-12-16 01:31:51.257000000,1,16,6,0 days 00:00:16.086000000,0 days 00:00:13.837000000,16086000000,13837000000
506,2,21,Other,60,False,1.0,master,135,100.0,22,student,98,8,Female,True,2017-12-16 01:30:13.016000000,2017-12-16 01:30:43.578000000,2017-12-16 01:30:03.959000000,2017-12-16 01:30:33.702000000,1,22,10,0 days 00:00:09.057000000,0 days 00:00:09.876000000,9057000000,9876000000
507,2,21,Other,60,False,1.0,master,135,52.0,30,student,54,4,Female,True,2017-12-16 01:25:45.447000000,2017-12-16 01:26:37.225000000,2017-12-16 01:25:33.807000000,2017-12-16 01:26:26.325000000,1,66,12,0 days 00:00:11.640000000,0 days 00:00:10.900000000,11640000000,10900000000
508,2,21,Other,60,False,1.0,master,135,88.0,24,student,88,7,Female,True,2017-12-16 01:29:04.386000000,2017-12-16 01:29:43.221000000,2017-12-16 01:28:40.504000000,2017-12-16 01:29:35.162000000,1,32,10,0 days 00:00:23.882000000,0 days 00:00:08.059000000,23882000000,8059000000
509,2,21,Other,60,False,1.0,master,135,40.0,32,student,42,3,Female,True,2017-12-16 01:24:25.013000000,2017-12-16 01:25:13.111000000,2017-12-16 01:24:01.553000000,2017-12-16 01:24:45.709000000,1,78,12,0 days 00:00:23.460000000,0 days 00:00:27.402000000,23460000000,27402000000
510,4,24,Computer Science,60,False,1.0,master,138,122.0,26,student,122,10,Male,True,2017-12-16 10:45:54.474000000,2017-12-16 10:46:48.252000000,2017-12-16 10:45:29.666000000,2017-12-16 10:46:35.377000000,1,-2,18,0 days 00:00:24.808000000,0 days 00:00:12.875000000,24808000000,12875000000
511,2,24,Computer Science,60,False,1.0,master,138,74.0,32,student,68,5,Male,True,2017-12-16 10:40:22.125000000,2017-12-16 10:40:47.515000000,2017-12-16 10:40:04.682000000,2017-12-16 10:40:32.745000000,1,52,14,0 days 00:00:17.443000000,0 days 00:00:14.770000000,17443000000,14770000000
512,2,24,Computer Science,60,False,1.0,master,138,32.0,36,student,30,2,Male,True,2017-12-16 10:36:35.775000000,2017-12-16 10:37:00.323000000,2017-12-16 10:35:50.796000000,2017-12-16 10:36:36.262000000,1,90,14,0 days 00:00:44.979000000,0 days 00:00:24.061000000,44979000000,24061000000
513,2,24,Computer Science,60,False,1.0,master,138,96.0,28,student,88,7,Male,True,2017-12-16 10:42:15.718000000,2017-12-16 10:42:56.160000000,2017-12-16 10:41:59.105000000,2017-12-16 10:42:46.484000000,1,32,10,0 days 00:00:16.613000000,0 days 00:00:09.676000000,16613000000,9676000000
514,0,24,Computer Science,60,False,1.0,master,138,104.0,28,student,98,8,Male,True,2017-12-16 10:43:46.607000000,2017-12-16 10:44:04.818000000,2017-12-16 10:43:16.933000000,2017-12-16 10:43:47.155000000,1,22,10,0 days 00:00:29.674000000,0 days 00:00:17.663000000,29674000000,17663000000
515,2,24,Computer Science,60,False,1.0,master,138,62.0,34,student,54,4,Male,True,2017-12-16 10:39:08.326000000,2017-12-16 10:39:53.992000000,2017-12-16 10:38:49.335000000,2017-12-16 10:39:39.061000000,1,66,12,0 days 00:00:18.991000000,0 days 00:00:14.931000000,18991000000,14931000000
516,0,24,Computer Science,60,False,1.0,master,138,48.0,36,student,42,3,Male,True,2017-12-16 10:37:40.534000000,2017-12-16 10:38:18.553000000,2017-12-16 10:37:10.979000000,2017-12-16 10:38:01.197000000,1,78,12,0 days 00:00:29.555000000,0 days 00:00:17.356000000,29555000000,17356000000
517,2,24,Computer Science,60,False,1.0,master,138,88.0,30,student,78,6,Male,True,2017-12-16 10:41:08.965000000,2017-12-16 10:41:48.412000000,2017-12-16 10:40:48.055000000,2017-12-16 10:41:29.711000000,1,42,10,0 days 00:00:20.910000000,0 days 00:00:18.701000000,20910000000,18701000000
518,2,24,Computer Science,60,False,1.0,master,138,10.0,38,student,16,1,Male,True,2017-12-16 10:35:05.495000000,2017-12-16 10:35:50.174000000,2017-12-16 10:34:19.164000000,2017-12-16 10:35:06.040000000,1,104,16,0 days 00:00:46.331000000,0 days 00:00:44.134000000,46331000000,44134000000
519,2,24,Computer Science,60,False,1.0,master,138,116.0,26,student,104,9,Male,True,2017-12-16 10:44:48.642000000,2017-12-16 10:45:19.032000000,2017-12-16 10:44:25.499000000,2017-12-16 10:44:59.252000000,1,16,6,0 days 00:00:23.143000000,0 days 00:00:19.780000000,23143000000,19780000000
520,2,25,Computer Science,60,False,1.0,master,140,80.0,28,researcher,78,6,Male,True,2017-12-16 01:40:27.107000000,2017-12-16 01:40:56.367000000,2017-12-16 01:40:12.037000000,2017-12-16 01:40:47.770000000,1,42,10,0 days 00:00:15.070000000,0 days 00:00:08.597000000,15070000000,8597000000
521,2,25,Computer Science,60,False,1.0,master,140,42.0,34,researcher,42,3,Male,True,2017-12-16 01:37:13.989000000,2017-12-16 01:37:21.332000000,2017-12-16 01:36:31.736000000,2017-12-16 01:37:14.514000000,1,78,12,0 days 00:00:42.253000000,0 days 00:00:06.818000000,42253000000,6818000000
522,2,25,Computer Science,60,False,1.0,master,140,12.0,38,researcher,16,1,Male,True,2017-12-16 01:33:56.559000000,2017-12-16 01:34:39.414000000,2017-12-16 01:33:45.336000000,2017-12-16 01:34:27.327000000,1,104,16,0 days 00:00:11.223000000,0 days 00:00:12.087000000,11223000000,12087000000
523,2,25,Computer Science,60,False,1.0,master,140,28.0,36,researcher,30,2,Male,True,2017-12-16 01:35:37.394000000,2017-12-16 01:36:10.964000000,2017-12-16 01:35:10.185000000,2017-12-16 01:35:58.081000000,1,90,14,0 days 00:00:27.209000000,0 days 00:00:12.883000000,27209000000,12883000000
524,2,25,Computer Science,60,False,1.0,master,140,54.0,32,researcher,54,4,Male,True,2017-12-16 01:38:20.613000000,2017-12-16 01:39:08.782000000,2017-12-16 01:38:02.171000000,2017-12-16 01:39:01.405000000,1,66,12,0 days 00:00:18.442000000,0 days 00:00:07.377000000,18442000000,7377000000
525,2,25,Computer Science,60,False,1.0,master,140,66.0,30,researcher,68,5,Male,True,2017-12-16 01:39:31.020000000,2017-12-16 01:40:01.447000000,2017-12-16 01:39:19.412000000,2017-12-16 01:39:51.679000000,1,52,14,0 days 00:00:11.608000000,0 days 00:00:09.768000000,11608000000,9768000000
526,2,25,Computer Science,60,False,1.0,master,140,100.0,24,researcher,98,8,Male,True,2017-12-16 01:43:03.437000000,2017-12-16 01:43:28.317000000,2017-12-16 01:42:38.495000000,2017-12-16 01:43:14.016000000,1,22,10,0 days 00:00:24.942000000,0 days 00:00:14.301000000,24942000000,14301000000
527,2,25,Computer Science,60,False,1.0,master,140,90.0,26,researcher,88,7,Male,True,2017-12-16 01:41:37.105000000,2017-12-16 01:42:07.758000000,2017-12-16 01:41:17.045000000,2017-12-16 01:41:57.799000000,1,32,10,0 days 00:00:20.060000000,0 days 00:00:09.959000000,20060000000,9959000000
528,2,25,Computer Science,60,False,1.0,master,140,130.0,24,researcher,122,10,Male,True,2017-12-16 01:44:59.265000000,2017-12-16 01:45:56.942000000,2017-12-16 01:44:45.215000000,2017-12-16 01:45:50.130000000,1,-2,18,0 days 00:00:14.050000000,0 days 00:00:06.812000000,14050000000,6812000000
529,0,25,Computer Science,60,False,1.0,master,140,112.0,24,researcher,104,9,Male,True,2017-12-16 01:44:07.331000000,2017-12-16 01:44:34.537000000,2017-12-16 01:43:38.924000000,2017-12-16 01:44:17.920000000,1,16,6,0 days 00:00:28.407000000,0 days 00:00:16.617000000,28407000000,16617000000
530,2,24,Computer Science,60,False,1.0,master,142,102.0,26,student,98,8,Male,True,2017-12-16 01:25:51.130000000,2017-12-16 01:26:36.549000000,2017-12-16 01:25:31.288000000,2017-12-16 01:26:11.794000000,1,22,10,0 days 00:00:19.842000000,0 days 00:00:24.755000000,19842000000,24755000000
531,4,24,Computer Science,60,False,1.0,master,142,122.0,24,student,122,10,Male,True,2017-12-16 01:28:48.801000000,2017-12-16 01:29:03.458000000,2017-12-16 01:27:42.613000000,2017-12-16 01:28:49.337000000,1,-2,18,0 days 00:01:06.188000000,0 days 00:00:14.121000000,66188000000,14121000000
532,2,24,Computer Science,60,False,1.0,master,142,36.0,34,student,42,3,Male,True,2017-12-16 01:19:47.942000000,2017-12-16 01:20:35.824000000,2017-12-16 01:19:27.904000000,2017-12-16 01:20:18.666000000,1,78,12,0 days 00:00:20.038000000,0 days 00:00:17.158000000,20038000000,17158000000
533,2,24,Computer Science,60,False,1.0,master,142,110.0,24,student,104,9,Male,True,2017-12-16 01:27:15.724000000,2017-12-16 01:27:42.057000000,2017-12-16 01:26:37.035000000,2017-12-16 01:27:16.297000000,1,16,6,0 days 00:00:38.689000000,0 days 00:00:25.760000000,38689000000,25760000000
534,2,24,Computer Science,60,False,1.0,master,142,12.0,38,student,16,1,Male,True,2017-12-16 01:17:09.078000000,2017-12-16 01:17:46.329000000,2017-12-16 01:16:45.880000000,2017-12-16 01:17:29.714000000,1,104,16,0 days 00:00:23.198000000,0 days 00:00:16.615000000,23198000000,16615000000
535,2,24,Computer Science,60,False,1.0,master,142,64.0,32,student,68,5,Male,True,2017-12-16 01:22:46.257000000,2017-12-16 01:22:59.660000000,2017-12-16 01:22:28.174000000,2017-12-16 01:22:46.835000000,1,52,14,0 days 00:00:18.083000000,0 days 00:00:12.825000000,18083000000,12825000000
536,2,24,Computer Science,60,False,1.0,master,142,24.0,36,student,30,2,Male,True,2017-12-16 01:18:37.758000000,2017-12-16 01:19:17.251000000,2017-12-16 01:18:17.115000000,2017-12-16 01:18:58.426000000,1,90,14,0 days 00:00:20.643000000,0 days 00:00:18.825000000,20643000000,18825000000
537,2,24,Computer Science,60,False,1.0,master,142,78.0,30,student,78,6,Male,True,2017-12-16 01:23:29.197000000,2017-12-16 01:23:49.406000000,2017-12-16 01:23:10.272000000,2017-12-16 01:23:39.770000000,1,42,10,0 days 00:00:18.925000000,0 days 00:00:09.636000000,18925000000,9636000000
538,2,24,Computer Science,60,False,1.0,master,142,90.0,28,student,88,7,Male,True,2017-12-16 01:24:56.145000000,2017-12-16 01:25:30.799000000,2017-12-16 01:24:20.184000000,2017-12-16 01:25:06.712000000,1,32,10,0 days 00:00:35.961000000,0 days 00:00:24.087000000,35961000000,24087000000
539,0,24,Computer Science,60,False,1.0,master,142,48.0,34,student,54,4,Male,True,2017-12-16 01:21:54.943000000,2017-12-16 01:22:07.498000000,2017-12-16 01:21:06.609000000,2017-12-16 01:21:55.494000000,1,66,12,0 days 00:00:48.334000000,0 days 00:00:12.004000000,48334000000,12004000000
540,4,26,Social Sciences,61,False,0.0,master,134,123.0,12,student,116,10,Female,False,2017-12-15 09:39:40.951000000,2017-12-15 09:40:29.376000000,2017-12-15 09:39:28.625000000,2017-12-15 09:40:21.942000000,1,4,8,0 days 00:00:12.326000000,0 days 00:00:07.434000000,12326000000,7434000000
541,2,26,Social Sciences,61,False,0.0,master,134,44.0,30,student,40,4,Female,False,2017-12-15 09:32:08.133000000,2017-12-15 09:32:35.687000000,2017-12-15 09:31:50.150000000,2017-12-15 09:32:29.050000000,1,80,8,0 days 00:00:17.983000000,0 days 00:00:06.637000000,17983000000,6637000000
542,4,26,Social Sciences,61,False,0.0,master,134,111.0,12,student,108,9,Female,False,2017-12-15 09:38:00.806000000,2017-12-15 09:39:07.909000000,2017-12-15 09:37:52.396000000,2017-12-15 09:39:01.886000000,1,12,12,0 days 00:00:08.410000000,0 days 00:00:06.023000000,8410000000,6023000000
543,2,26,Social Sciences,61,False,0.0,master,134,103.0,16,student,96,8,Female,False,2017-12-15 09:36:33.055000000,2017-12-15 09:37:31.670000000,2017-12-15 09:36:20.122000000,2017-12-15 09:37:24.062000000,1,24,8,0 days 00:00:12.933000000,0 days 00:00:07.608000000,12933000000,7608000000
544,4,26,Social Sciences,61,False,0.0,master,134,52.0,26,student,52,5,Female,False,2017-12-15 09:33:07.899000000,2017-12-15 09:33:46.671000000,2017-12-15 09:32:56.412000000,2017-12-15 09:33:38.809000000,1,68,12,0 days 00:00:11.487000000,0 days 00:00:07.862000000,11487000000,7862000000
