,round,response,rt,user,session,subj_id
24,25,1,3.256,usuario32,s1t1030,usuario32s1t1030
25,26,1,2.326,usuario32,s1t1030,usuario32s1t1030
26,27,0,9.651,usuario32,s1t1030,usuario32s1t1030
27,28,0,2.447,usuario32,s1t1030,usuario32s1t1030
28,29,0,2.065,usuario32,s1t1030,usuario32s1t1030
29,30,0,2.884,usuario32,s1t1030,usuario32s1t1030
30,31,0,3.697,usuario32,s1t1030,usuario32s1t1030
31,32,0,1.999,usuario32,s1t1030,usuario32s1t1030
32,33,0,2.417,usuario32,s1t1030,usuario32s1t1030
33,34,0,8.388,usuario32,s1t1030,usuario32s1t1030
34,35,0,2.538,usuario32,s1t1030,usuario32s1t1030
35,36,0,1.8,usuario32,s1t1030,usuario32s1t1030
36,37,0,2.217,usuario32,s1t1030,usuario32s1t1030
37,38,0,2.6,usuario32,s1t1030,usuario32s1t1030
38,39,0,1.879,usuario32,s1t1030,usuario32s1t1030
39,40,0,3.99,usuario32,s1t1030,usuario32s1t1030
40,41,0,3.938,usuario32,s1t1030,usuario32s1t1030
41,42,0,2.043,usuario32,s1t1030,usuario32s1t1030
42,43,0,2.018,usuario32,s1t1030,usuario32s1t1030
43,44,0,10.877,usuario32,s1t1030,usuario32s1t1030
44,45,0,9.082,usuario32,s1t1030,usuario32s1t1030
45,46,0,1.633,usuario32,s1t1030,usuario32s1t1030
46,47,0,6.162,usuario32,s1t1030,usuario32s1t1030
47,48,0,2.362,usuario32,s1t1030,usuario32s1t1030
48,49,0,5.604,usuario32,s1t1030,usuario32s1t1030
0,1,0,9.188,usuario7,s1t1030,usuario7s1t1030
1,2,0,10.215,usuario7,s1t1030,usuario7s1t1030
2,3,0,8.482,usuario7,s1t1030,usuario7s1t1030
3,4,0,4.559,usuario7,s1t1030,usuario7s1t1030
4,5,0,3.806,usuario7,s1t1030,usuario7s1t1030
5,6,0,2.317,usuario7,s1t1030,usuario7s1t1030
6,7,0,1.282,usuario7,s1t1030,usuario7s1t1030
7,8,0,3.612,usuario7,s1t1030,usuario7s1t1030
8,9,0,2.567,usuario7,s1t1030,usuario7s1t1030
9,10,0,1.892,usuario7,s1t1030,usuario7s1t1030
10,11,0,2.12,usuario7,s1t1030,usuario7s1t1030
11,12,0,4.133,usuario7,s1t1030,usuario7s1t1030
12,13,0,4.108,usuario7,s1t1030,usuario7s1t1030
13,14,0,2.544,usuario7,s1t1030,usuario7s1t1030
14,15,0,2.711,usuario7,s1t1030,usuario7s1t1030
15,16,0,2.508,usuario7,s1t1030,usuario7s1t1030
16,17,0,2.75,usuario7,s1t1030,usuario7s1t1030
17,18,0,5.822,usuario7,s1t1030,usuario7s1t1030
18,19,0,2.097,usuario7,s1t1030,usuario7s1t1030
19,20,0,2.978,usuario7,s1t1030,usuario7s1t1030
20,21,0,2.236,usuario7,s1t1030,usuario7s1t1030
21,22,0,12.857,usuario7,s1t1030,usuario7s1t1030
22,23,0,2.265,usuario7,s1t1030,usuario7s1t1030
23,24,0,2.225,usuario7,s1t1030,usuario7s1t1030
24,25,0,2.228,usuario7,s1t1030,usuario7s1t1030
25,26,0,2.52,usuario7,s1t1030,usuario7s1t1030
26,27,0,11.553,usuario7,s1t1030,usuario7s1t1030
27,28,0,1.788,usuario7,s1t1030,usuario7s1t1030
28,29,0,27.689,usuario7,s1t1030,usuario7s1t1030
29,30,0,13.158,usuario7,s1t1030,usuario7s1t1030
30,31,0,3.735,usuario7,s1t1030,usuario7s1t1030
31,32,0,5.453,usuario7,s1t1030,usuario7s1t1030
32,33,0,3.06,usuario7,s1t1030,usuario7s1t1030
33,34,0,12.405,usuario7,s1t1030,usuario7s1t1030
34,35,0,1.927,usuario7,s1t1030,usuario7s1t1030
35,36,0,8.468,usuario7,s1t1030,usuario7s1t1030
36,37,0,4.996,usuario7,s1t1030,usuario7s1t1030
37,38,0,2.482,usuario7,s1t1030,usuario7s1t1030
38,39,0,5.894,usuario7,s1t1030,usuario7s1t1030
39,40,0,3.448,usuario7,s1t1030,usuario7s1t1030
40,41,0,4.535,usuario7,s1t1030,usuario7s1t1030
41,42,0,3.72,usuario7,s1t1030,usuario7s1t1030
42,43,0,10.12,usuario7,s1t1030,usuario7s1t1030
43,44,0,2.032,usuario7,s1t1030,usuario7s1t1030
44,45,0,3.088,usuario7,s1t1030,usuario7s1t1030
45,46,0,14.604,usuario7,s1t1030,usuario7s1t1030
46,47,0,5.475,usuario7,s1t1030,usuario7s1t1030
47,48,0,2.638,usuario7,s1t1030,usuario7s1t1030
48,49,0,2.979,usuario7,s1t1030,usuario7s1t1030
0,1,0,9.59,usuario16,s1t1030,usuario16s1t1030
1,2,0,7.231,usuario16,s1t1030,usuario16s1t1030
2,3,0,4.011,usuario16,s1t1030,usuario16s1t1030
3,4,0,2.33,usuario16,s1t1030,usuario16s1t1030
4,5,0,3.903,usuario16,s1t1030,usuario16s1t1030
5,6,0,2.178,usuario16,s1t1030,usuario16s1t1030
6,7,0,2.092,usuario16,s1t1030,usuario16s1t1030
7,8,0,2.431,usuario16,s1t1030,usuario16s1t1030
8,9,0,2.456,usuario16,s1t1030,usuario16s1t1030
9,10,0,2.094,usuario16,s1t1030,usuario16s1t1030
10,11,0,2.338,usuario16,s1t1030,usuario16s1t1030
11,12,0,2.086,usuario16,s1t1030,usuario16s1t1030
12,13,0,2.879,usuario16,s1t1030,usuario16s1t1030
13,14,0,2.261,usuario16,s1t1030,usuario16s1t1030
14,15,0,2.366,usuario16,s1t1030,usuario16s1t1030
15,16,0,2.959,usuario16,s1t1030,usuario16s1t1030
16,17,0,2.062,usuario16,s1t1030,usuario16s1t1030
17,18,0,2.545,usuario16,s1t1030,usuario16s1t1030
18,19,0,2.67,usuario16,s1t1030,usuario16s1t1030
19,20,0,2.338,usuario16,s1t1030,usuario16s1t1030
20,21,0,2.309,usuario16,s1t1030,usuario16s1t1030
21,22,0,2.304,usuario16,s1t1030,usuario16s1t1030
22,23,0,2.991,usuario16,s1t1030,usuario16s1t1030
23,24,1,4.447,usuario16,s1t1030,usuario16s1t1030
24,25,0,3.267,usuario16,s1t1030,usuario16s1t1030
25,26,0,3.25,usuario16,s1t1030,usuario16s1t1030
26,27,0,2.521,usuario16,s1t1030,usuario16s1t1030
27,28,0,2.441,usuario16,s1t1030,usuario16s1t1030
28,29,0,2.507,usuario16,s1t1030,usuario16s1t1030
29,30,1,4.127,usuario16,s1t1030,usuario16s1t1030
30,31,0,3.482,usuario16,s1t1030,usuario16s1t1030
31,32,0,3.365,usuario16,s1t1030,usuario16s1t1030
32,33,0,3.886,usuario16,s1t1030,usuario16s1t1030
33,34,0,2.488,usuario16,s1t1030,usuario16s1t1030
34,35,0,10.317,usuario16,s1t1030,usuario16s1t1030
35,36,0,3.456,usuario16,s1t1030,usuario16s1t1030
36,37,0,4.037,usuario16,s1t1030,usuario16s1t1030
37,38,0,6.257,usuario16,s1t1030,usuario16s1t1030
38,39,0,2.527,usuario16,s1t1030,usuario16s1t1030
39,40,0,2.121,usuario16,s1t1030,usuario16s1t1030
40,41,0,6.15,usuario16,s1t1030,usuario16s1t1030
41,42,0,2.031,usuario16,s1t1030,usuario16s1t1030
42,43,0,11.058,usuario16,s1t1030,usuario16s1t1030
43,44,0,2.804,usuario16,s1t1030,usuario16s1t1030
44,45,0,1.949,usuario16,s1t1030,usuario16s1t1030
45,46,0,2.761,usuario16,s1t1030,usuario16s1t1030
46,47,0,2.319,usuario16,s1t1030,usuario16s1t1030
47,48,0,2.503,usuario16,s1t1030,usuario16s1t1030
48,49,0,2.057,usuario16,s1t1030,usuario16s1t1030
0,1,0,7.252,usuario29,s1t1030,usuario29s1t1030
1,2,1,19.942,usuario29,s1t1030,usuario29s1t1030
2,3,0,5.726,usuario29,s1t1030,usuario29s1t1030
3,4,0,2.339,usuario29,s1t1030,usuario29s1t1030
4,5,0,7.268,usuario29,s1t1030,usuario29s1t1030
5,6,1,6.956,usuario29,s1t1030,usuario29s1t1030
6,7,0,3.408,usuario29,s1t1030,usuario29s1t1030
7,8,0,2.058,usuario29,s1t1030,usuario29s1t1030
8,9,0,2.582,usuario29,s1t1030,usuario29s1t1030
9,10,0,5.23,usuario29,s1t1030,usuario29s1t1030
10,11,0,4.208,usuario29,s1t1030,usuario29s1t1030
11,12,0,1.944,usuario29,s1t1030,usuario29s1t1030
12,13,0,3.711,usuario29,s1t1030,usuario29s1t1030
13,14,0,2.115,usuario29,s1t1030,usuario29s1t1030
14,15,0,3.377,usuario29,s1t1030,usuario29s1t1030
15,16,1,2.203,usuario29,s1t1030,usuario29s1t1030
16,17,0,3.679,usuario29,s1t1030,usuario29s1t1030
17,18,0,2.279,usuario29,s1t1030,usuario29s1t1030
18,19,0,4.638,usuario29,s1t1030,usuario29s1t1030
19,20,0,3.281,usuario29,s1t1030,usuario29s1t1030
20,21,0,3.048,usuario29,s1t1030,usuario29s1t1030
21,22,0,5.303,usuario29,s1t1030,usuario29s1t1030
22,23,0,3.051,usuario29,s1t1030,usuario29s1t1030
23,24,0,29.017,usuario29,s1t1030,usuario29s1t1030
24,25,0,3.641,usuario29,s1t1030,usuario29s1t1030
25,26,0,4.205,usuario29,s1t1030,usuario29s1t1030
26,27,0,5.42,usuario29,s1t1030,usuario29s1t1030
27,28,0,1.512,usuario29,s1t1030,usuario29s1t1030
28,29,0,1.686,usuario29,s1t1030,usuario29s1t1030
29,30,0,3.882,usuario29,s1t1030,usuario29s1t1030
30,31,0,2.7,usuario29,s1t1030,usuario29s1t1030
31,32,0,3.654,usuario29,s1t1030,usuario29s1t1030
32,33,0,25.72,usuario29,s1t1030,usuario29s1t1030
33,34,0,1.662,usuario29,s1t1030,usuario29s1t1030
34,35,0,6.292,usuario29,s1t1030,usuario29s1t1030
35,36,0,1.373,usuario29,s1t1030,usuario29s1t1030
36,37,0,1.19,usuario29,s1t1030,usuario29s1t1030
37,38,0,6.289,usuario29,s1t1030,usuario29s1t1030
38,39,0,1.588,usuario29,s1t1030,usuario29s1t1030
39,40,0,1.517,usuario29,s1t1030,usuario29s1t1030
40,41,0,3.167,usuario29,s1t1030,usuario29s1t1030
41,42,0,2.768,usuario29,s1t1030,usuario29s1t1030
42,43,0,17.938,usuario29,s1t1030,usuario29s1t1030
43,44,0,3.802,usuario29,s1t1030,usuario29s1t1030
44,45,0,1.787,usuario29,s1t1030,usuario29s1t1030
45,46,0,2.802,usuario29,s1t1030,usuario29s1t1030
46,47,0,1.649,usuario29,s1t1030,usuario29s1t1030
47,48,0,3.796,usuario29,s1t1030,usuario29s1t1030
48,49,0,4.083,usuario29,s1t1030,usuario29s1t1030
0,1,1,8.474,usuario25,s1t1030,usuario25s1t1030
1,2,0,4.495,usuario25,s1t1030,usuario25s1t1030
2,3,0,14.063,usuario25,s1t1030,usuario25s1t1030
3,4,1,6.28,usuario25,s1t1030,usuario25s1t1030
4,5,1,12.116,usuario25,s1t1030,usuario25s1t1030
5,6,1,11.942,usuario25,s1t1030,usuario25s1t1030
6,7,0,6.537,usuario25,s1t1030,usuario25s1t1030
7,8,0,8.23,usuario25,s1t1030,usuario25s1t1030
8,9,1,6.595,usuario25,s1t1030,usuario25s1t1030
9,10,0,14.736,usuario25,s1t1030,usuario25s1t1030
10,11,0,7.205,usuario25,s1t1030,usuario25s1t1030
11,12,1,12.703,usuario25,s1t1030,usuario25s1t1030
12,13,1,11.96,usuario25,s1t1030,usuario25s1t1030
13,14,0,5.702,usuario25,s1t1030,usuario25s1t1030
14,15,1,5.22,usuario25,s1t1030,usuario25s1t1030
15,16,1,2.996,usuario25,s1t1030,usuario25s1t1030
16,17,0,4.645,usuario25,s1t1030,usuario25s1t1030
17,18,0,3.14,usuario25,s1t1030,usuario25s1t1030
18,19,1,4.238,usuario25,s1t1030,usuario25s1t1030
19,20,1,6.526,usuario25,s1t1030,usuario25s1t1030
20,21,0,8.728,usuario25,s1t1030,usuario25s1t1030
21,22,0,11.953,usuario25,s1t1030,usuario25s1t1030
22,23,0,4.721,usuario25,s1t1030,usuario25s1t1030
23,24,1,3.798,usuario25,s1t1030,usuario25s1t1030
24,25,1,7.155,usuario25,s1t1030,usuario25s1t1030
25,26,0,5.052,usuario25,s1t1030,usuario25s1t1030
26,27,0,5.294,usuario25,s1t1030,usuario25s1t1030
27,28,0,5.041,usuario25,s1t1030,usuario25s1t1030
28,29,0,7.442,usuario25,s1t1030,usuario25s1t1030
29,30,1,6.751,usuario25,s1t1030,usuario25s1t1030
30,31,1,9.878,usuario25,s1t1030,usuario25s1t1030
31,32,1,13.346,usuario25,s1t1030,usuario25s1t1030
32,33,0,3.946,usuario25,s1t1030,usuario25s1t1030
33,34,0,3.671,usuario25,s1t1030,usuario25s1t1030
34,35,1,4.71,usuario25,s1t1030,usuario25s1t1030
35,36,1,3.942,usuario25,s1t1030,usuario25s1t1030
36,37,1,3.532,usuario25,s1t1030,usuario25s1t1030
37,38,0,2.549,usuario25,s1t1030,usuario25s1t1030
38,39,0,4.976,usuario25,s1t1030,usuario25s1t1030
39,40,1,5.161,usuario25,s1t1030,usuario25s1t1030
40,41,0,7.432,usuario25,s1t1030,usuario25s1t1030
41,42,1,9.536,usuario25,s1t1030,usuario25s1t1030
42,43,0,9.803,usuario25,s1t1030,usuario25s1t1030
43,44,0,4.257,usuario25,s1t1030,usuario25s1t1030
44,45,1,3.962,usuario25,s1t1030,usuario25s1t1030
45,46,1,3.147,usuario25,s1t1030,usuario25s1t1030
46,47,0,3.069,usuario25,s1t1030,usuario25s1t1030
47,48,1,3.324,usuario25,s1t1030,usuario25s1t1030
48,49,0,4.965,usuario25,s1t1030,usuario25s1t1030
0,1,1,11.529,usuario13,s1t1030,usuario13s1t1030
1,2,1,9.592,usuario13,s1t1030,usuario13s1t1030
2,3,1,7.471,usuario13,s1t1030,usuario13s1t1030
3,4,1,3.732,usuario13,s1t1030,usuario13s1t1030
4,5,1,3.697,usuario13,s1t1030,usuario13s1t1030
5,6,1,2.325,usuario13,s1t1030,usuario13s1t1030
6,7,1,3.34,usuario13,s1t1030,usuario13s1t1030
7,8,1,3.349,usuario13,s1t1030,usuario13s1t1030
8,9,1,3.02,usuario13,s1t1030,usuario13s1t1030
9,10,0,4.73,usuario13,s1t1030,usuario13s1t1030
10,11,0,6.166,usuario13,s1t1030,usuario13s1t1030
11,12,0,7.049,usuario13,s1t1030,usuario13s1t1030
12,13,1,12.588,usuario13,s1t1030,usuario13s1t1030
13,14,1,9.188,usuario13,s1t1030,usuario13s1t1030
14,15,1,13.051,usuario13,s1t1030,usuario13s1t1030
15,16,1,6.459,usuario13,s1t1030,usuario13s1t1030
16,17,1,5.762,usuario13,s1t1030,usuario13s1t1030
17,18,1,12.853,usuario13,s1t1030,usuario13s1t1030
18,19,1,20.702,usuario13,s1t1030,usuario13s1t1030
19,20,1,3.392,usuario13,s1t1030,usuario13s1t1030
20,21,1,2.471,usuario13,s1t1030,usuario13s1t1030
21,22,1,3.456,usuario13,s1t1030,usuario13s1t1030
22,23,1,4.282,usuario13,s1t1030,usuario13s1t1030
23,24,1,3.631,usuario13,s1t1030,usuario13s1t1030
24,25,1,6.83,usuario13,s1t1030,usuario13s1t1030
25,26,1,1.827,usuario13,s1t1030,usuario13s1t1030
26,27,1,3.722,usuario13,s1t1030,usuario13s1t1030
27,28,1,6.885,usuario13,s1t1030,usuario13s1t1030
28,29,1,20.634,usuario13,s1t1030,usuario13s1t1030
29,30,1,12.847,usuario13,s1t1030,usuario13s1t1030
30,31,1,7.033,usuario13,s1t1030,usuario13s1t1030
31,32,1,3.703,usuario13,s1t1030,usuario13s1t1030
32,33,1,6.233,usuario13,s1t1030,usuario13s1t1030
33,34,1,15.633,usuario13,s1t1030,usuario13s1t1030
34,35,1,8.268,usuario13,s1t1030,usuario13s1t1030
35,36,1,3.603,usuario13,s1t1030,usuario13s1t1030
36,37,1,2.431,usuario13,s1t1030,usuario13s1t1030
37,38,1,2.442,usuario13,s1t1030,usuario13s1t1030
38,39,1,1.724,usuario13,s1t1030,usuario13s1t1030
39,40,1,1.29,usuario13,s1t1030,usuario13s1t1030
40,41,1,8.605,usuario13,s1t1030,usuario13s1t1030
41,42,1,3.565,usuario13,s1t1030,usuario13s1t1030
42,43,1,5.71,usuario13,s1t1030,usuario13s1t1030
43,44,1,5.107,usuario13,s1t1030,usuario13s1t1030
44,45,1,5.573,usuario13,s1t1030,usuario13s1t1030
45,46,0,3.813,usuario13,s1t1030,usuario13s1t1030
46,47,0,1.095,usuario13,s1t1030,usuario13s1t1030
47,48,0,1.107,usuario13,s1t1030,usuario13s1t1030
48,49,0,1.749,usuario13,s1t1030,usuario13s1t1030
0,1,1,12.402,usuario2,s1t1030,usuario2s1t1030
1,2,1,6.121,usuario2,s1t1030,usuario2s1t1030
2,3,1,10.895,usuario2,s1t1030,usuario2s1t1030
3,4,1,4.639,usuario2,s1t1030,usuario2s1t1030
4,5,0,9.214,usuario2,s1t1030,usuario2s1t1030
5,6,0,6.681,usuario2,s1t1030,usuario2s1t1030
6,7,1,15.81,usuario2,s1t1030,usuario2s1t1030
7,8,1,4.887,usuario2,s1t1030,usuario2s1t1030
8,9,0,3.207,usuario2,s1t1030,usuario2s1t1030
9,10,0,4.684,usuario2,s1t1030,usuario2s1t1030
10,11,1,5.206,usuario2,s1t1030,usuario2s1t1030
11,12,0,3.146,usuario2,s1t1030,usuario2s1t1030
12,13,1,12.324,usuario2,s1t1030,usuario2s1t1030
13,14,0,3.323,usuario2,s1t1030,usuario2s1t1030
14,15,0,3.884,usuario2,s1t1030,usuario2s1t1030
15,16,0,4.922,usuario2,s1t1030,usuario2s1t1030
16,17,0,6.393,usuario2,s1t1030,usuario2s1t1030
17,18,0,2.288,usuario2,s1t1030,usuario2s1t1030
18,19,1,5.066,usuario2,s1t1030,usuario2s1t1030
19,20,0,3.297,usuario2,s1t1030,usuario2s1t1030
20,21,0,2.219,usuario2,s1t1030,usuario2s1t1030
21,22,0,3.684,usuario2,s1t1030,usuario2s1t1030
22,23,0,2.482,usuario2,s1t1030,usuario2s1t1030
23,24,0,3.555,usuario2,s1t1030,usuario2s1t1030
24,25,1,2.95,usuario2,s1t1030,usuario2s1t1030
25,26,0,2.862,usuario2,s1t1030,usuario2s1t1030
26,27,0,3.439,usuario2,s1t1030,usuario2s1t1030
27,28,0,3.002,usuario2,s1t1030,usuario2s1t1030
28,29,0,3.833,usuario2,s1t1030,usuario2s1t1030
29,30,0,3.969,usuario2,s1t1030,usuario2s1t1030
30,31,0,2.859,usuario2,s1t1030,usuario2s1t1030
31,32,0,0.794,usuario2,s1t1030,usuario2s1t1030
32,33,0,0.564,usuario2,s1t1030,usuario2s1t1030
33,34,0,1.141,usuario2,s1t1030,usuario2s1t1030
34,35,0,1.078,usuario2,s1t1030,usuario2s1t1030
35,36,0,1.294,usuario2,s1t1030,usuario2s1t1030
36,37,0,2.191,usuario2,s1t1030,usuario2s1t1030
37,38,0,2.756,usuario2,s1t1030,usuario2s1t1030
38,39,0,10.235,usuario2,s1t1030,usuario2s1t1030
39,40,0,2.395,usuario2,s1t1030,usuario2s1t1030
40,41,0,4.791,usuario2,s1t1030,usuario2s1t1030
41,42,0,0.273,usuario2,s1t1030,usuario2s1t1030
42,43,0,1.93,usuario2,s1t1030,usuario2s1t1030
43,44,0,1.443,usuario2,s1t1030,usuario2s1t1030
44,45,0,1.266,usuario2,s1t1030,usuario2s1t1030
45,46,0,2.285,usuario2,s1t1030,usuario2s1t1030
46,47,0,2.608,usuario2,s1t1030,usuario2s1t1030
47,48,0,2.493,usuario2,s1t1030,usuario2s1t1030
48,49,0,4.301,usuario2,s1t1030,usuario2s1t1030
0,1,1,8.715,usuario27,s1t1030,usuario27s1t1030
1,2,0,10.454,usuario27,s1t1030,usuario27s1t1030
2,3,1,5.937,usuario27,s1t1030,usuario27s1t1030
3,4,0,2.874,usuario27,s1t1030,usuario27s1t1030
4,5,1,3.947,usuario27,s1t1030,usuario27s1t1030
5,6,0,2.975,usuario27,s1t1030,usuario27s1t1030
6,7,1,3.539,usuario27,s1t1030,usuario27s1t1030
7,8,0,2.968,usuario27,s1t1030,usuario27s1t1030
8,9,1,3.64,usuario27,s1t1030,usuario27s1t1030
9,10,1,2.298,usuario27,s1t1030,usuario27s1t1030
10,11,0,2.668,usuario27,s1t1030,usuario27s1t1030
11,12,0,3.883,usuario27,s1t1030,usuario27s1t1030
12,13,1,3.446,usuario27,s1t1030,usuario27s1t1030
13,14,0,2.968,usuario27,s1t1030,usuario27s1t1030
14,15,1,3.52,usuario27,s1t1030,usuario27s1t1030
15,16,0,2.355,usuario27,s1t1030,usuario27s1t1030
16,17,1,7.8,usuario27,s1t1030,usuario27s1t1030
17,18,0,6.794,usuario27,s1t1030,usuario27s1t1030
18,19,1,3.434,usuario27,s1t1030,usuario27s1t1030
19,20,0,2.877,usuario27,s1t1030,usuario27s1t1030
20,21,1,2.915,usuario27,s1t1030,usuario27s1t1030
21,22,0,3.661,usuario27,s1t1030,usuario27s1t1030
22,23,1,1.894,usuario27,s1t1030,usuario27s1t1030
23,24,0,5.114,usuario27,s1t1030,usuario27s1t1030
24,25,1,2.838,usuario27,s1t1030,usuario27s1t1030
25,26,0,2.304,usuario27,s1t1030,usuario27s1t1030
26,27,1,2.291,usuario27,s1t1030,usuario27s1t1030
27,28,0,3.285,usuario27,s1t1030,usuario27s1t1030
28,29,0,8.24,usuario27,s1t1030,usuario27s1t1030
29,30,1,3.517,usuario27,s1t1030,usuario27s1t1030
30,31,0,1.421,usuario27,s1t1030,usuario27s1t1030
31,32,1,1.642,usuario27,s1t1030,usuario27s1t1030
32,33,0,1.586,usuario27,s1t1030,usuario27s1t1030
33,34,1,1.444,usuario27,s1t1030,usuario27s1t1030
34,35,0,2.047,usuario27,s1t1030,usuario27s1t1030
35,36,1,1.765,usuario27,s1t1030,usuario27s1t1030
36,37,0,3.003,usuario27,s1t1030,usuario27s1t1030
37,38,1,1.705,usuario27,s1t1030,usuario27s1t1030
38,39,0,1.317,usuario27,s1t1030,usuario27s1t1030
39,40,1,1.443,usuario27,s1t1030,usuario27s1t1030
40,41,0,1.925,usuario27,s1t1030,usuario27s1t1030
41,42,1,1.623,usuario27,s1t1030,usuario27s1t1030
42,43,0,3.154,usuario27,s1t1030,usuario27s1t1030
43,44,1,1.761,usuario27,s1t1030,usuario27s1t1030
44,45,0,1.649,usuario27,s1t1030,usuario27s1t1030
45,46,1,1.801,usuario27,s1t1030,usuario27s1t1030
46,47,0,1.587,usuario27,s1t1030,usuario27s1t1030
47,48,1,1.574,usuario27,s1t1030,usuario27s1t1030
48,49,0,1.469,usuario27,s1t1030,usuario27s1t1030
0,1,1,5.954,usuario35,s1t1030,usuario35s1t1030
1,2,0,7.338,usuario35,s1t1030,usuario35s1t1030
2,3,0,5.604,usuario35,s1t1030,usuario35s1t1030
3,4,1,3.795,usuario35,s1t1030,usuario35s1t1030
4,5,1,6.643,usuario35,s1t1030,usuario35s1t1030
5,6,1,6.509,usuario35,s1t1030,usuario35s1t1030
6,7,0,7.139,usuario35,s1t1030,usuario35s1t1030
7,8,0,4.462,usuario35,s1t1030,usuario35s1t1030
8,9,1,5.109,usuario35,s1t1030,usuario35s1t1030
9,10,1,7.649,usuario35,s1t1030,usuario35s1t1030
10,11,0,3.372,usuario35,s1t1030,usuario35s1t1030
11,12,1,5.103,usuario35,s1t1030,usuario35s1t1030
12,13,0,8.438,usuario35,s1t1030,usuario35s1t1030
13,14,0,7.397,usuario35,s1t1030,usuario35s1t1030
14,15,1,5.59,usuario35,s1t1030,usuario35s1t1030
15,16,1,4.966,usuario35,s1t1030,usuario35s1t1030
16,17,1,2.544,usuario35,s1t1030,usuario35s1t1030
17,18,0,5.877,usuario35,s1t1030,usuario35s1t1030
18,19,0,6.968,usuario35,s1t1030,usuario35s1t1030
19,20,1,3.128,usuario35,s1t1030,usuario35s1t1030
20,21,1,4.515,usuario35,s1t1030,usuario35s1t1030
21,22,1,6.051,usuario35,s1t1030,usuario35s1t1030
22,23,1,2.451,usuario35,s1t1030,usuario35s1t1030
23,24,0,4.475,usuario35,s1t1030,usuario35s1t1030
24,25,0,2.838,usuario35,s1t1030,usuario35s1t1030
25,26,0,3.48,usuario35,s1t1030,usuario35s1t1030
26,27,1,2.708,usuario35,s1t1030,usuario35s1t1030
27,28,1,3.995,usuario35,s1t1030,usuario35s1t1030
28,29,1,2.508,usuario35,s1t1030,usuario35s1t1030
29,30,0,3.59,usuario35,s1t1030,usuario35s1t1030
30,31,0,3.857,usuario35,s1t1030,usuario35s1t1030
31,32,0,2.456,usuario35,s1t1030,usuario35s1t1030
32,33,1,2.701,usuario35,s1t1030,usuario35s1t1030
33,34,1,1.939,usuario35,s1t1030,usuario35s1t1030
34,35,0,4.867,usuario35,s1t1030,usuario35s1t1030
35,36,0,2.471,usuario35,s1t1030,usuario35s1t1030
36,37,0,2.329,usuario35,s1t1030,usuario35s1t1030
37,38,0,3.113,usuario35,s1t1030,usuario35s1t1030
38,39,0,4.249,usuario35,s1t1030,usuario35s1t1030
39,40,0,2.271,usuario35,s1t1030,usuario35s1t1030
40,41,0,2.14,usuario35,s1t1030,usuario35s1t1030
41,42,1,3.017,usuario35,s1t1030,usuario35s1t1030
42,43,1,2.91,usuario35,s1t1030,usuario35s1t1030
43,44,0,4.38,usuario35,s1t1030,usuario35s1t1030
44,45,0,2.808,usuario35,s1t1030,usuario35s1t1030
45,46,0,2.5,usuario35,s1t1030,usuario35s1t1030
46,47,0,1.854,usuario35,s1t1030,usuario35s1t1030
47,48,0,2.44,usuario35,s1t1030,usuario35s1t1030
48,49,0,2.988,usuario35,s1t1030,usuario35s1t1030
0,1,0,7.418,usuario11,s1t1030,usuario11s1t1030
1,2,0,11.942,usuario11,s1t1030,usuario11s1t1030
2,3,1,17.541,usuario11,s1t1030,usuario11s1t1030
3,4,1,4.248,usuario11,s1t1030,usuario11s1t1030
4,5,0,10.784,usuario11,s1t1030,usuario11s1t1030
5,6,0,18.913,usuario11,s1t1030,usuario11s1t1030
6,7,1,26.191,usuario11,s1t1030,usuario11s1t1030
7,8,1,8.395,usuario11,s1t1030,usuario11s1t1030
8,9,0,4.562,usuario11,s1t1030,usuario11s1t1030
9,10,0,7.179,usuario11,s1t1030,usuario11s1t1030
10,11,1,7.36,usuario11,s1t1030,usuario11s1t1030
11,12,0,5.413,usuario11,s1t1030,usuario11s1t1030
12,13,0,2.8,usuario11,s1t1030,usuario11s1t1030
13,14,0,3.02,usuario11,s1t1030,usuario11s1t1030
14,15,0,5.39,usuario11,s1t1030,usuario11s1t1030
15,16,0,1.728,usuario11,s1t1030,usuario11s1t1030
16,17,0,1.47,usuario11,s1t1030,usuario11s1t1030
17,18,0,1.363,usuario11,s1t1030,usuario11s1t1030
18,19,0,3.741,usuario11,s1t1030,usuario11s1t1030
19,20,0,2.266,usuario11,s1t1030,usuario11s1t1030
20,21,0,2.513,usuario11,s1t1030,usuario11s1t1030
21,22,0,2.951,usuario11,s1t1030,usuario11s1t1030
22,23,0,4.46,usuario11,s1t1030,usuario11s1t1030
23,24,0,4.767,usuario11,s1t1030,usuario11s1t1030
24,25,1,3.54,usuario11,s1t1030,usuario11s1t1030
25,26,0,2.49,usuario11,s1t1030,usuario11s1t1030
26,27,0,2.097,usuario11,s1t1030,usuario11s1t1030
27,28,0,2.341,usuario11,s1t1030,usuario11s1t1030
28,29,0,1.523,usuario11,s1t1030,usuario11s1t1030
29,30,0,3.259,usuario11,s1t1030,usuario11s1t1030
30,31,0,1.782,usuario11,s1t1030,usuario11s1t1030
31,32,1,2.285,usuario11,s1t1030,usuario11s1t1030
32,33,0,3.37,usuario11,s1t1030,usuario11s1t1030
33,34,0,1.398,usuario11,s1t1030,usuario11s1t1030
