,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,session,treatment,actions
6115,70,s6m22_usuario12,D,['s6m22_usuario6'],C,4,1617.50006676,1591,user,s6m22,changing,DDD
6116,70,s6m22_usuario13,D,['s6m22_usuario16'],D,1,1241.30010605,1214,user,s6m22,changing,DCD
6117,70,s6m22_usuario14,D,['s6m22_usuario7'],D,1,1132.20000267,1113,user,s6m22,changing,DCD
6118,70,s6m22_usuario15,D,['s6m22_usuario9'],C,4,2049.89981651,2023,user,s6m22,changing,DDD
6119,70,s6m22_usuario16,D,['s6m22_usuario13'],D,1,799.2000579830001,773,user,s6m22,changing,DDD
6120,71,s6m22_usuario1,D,['s6m22_usuario2'],D,1,3649.10006523,3621,user,s6m22,changing,DDD
6121,71,s6m22_usuario2,D,['s6m22_usuario1'],D,1,1009.3998909,993,user,s6m22,changing,DDD
6122,71,s6m22_usuario3,D,['s6m22_usuario8'],C,4,6821.69985771,6791,user,s6m22,changing,DDD
6123,71,s6m22_usuario4,C,['s6m22_usuario11'],C,3,1782.29999542,1755,user,s6m22,changing,DDC
6124,71,s6m22_usuario5,D,['s6m22_usuario13'],D,1,603.100061417,576,user,s6m22,changing,DDD
6125,71,s6m22_usuario6,D,['s6m22_usuario12'],D,1,1551.30004883,1525,user,s6m22,changing,CDD
6126,71,s6m22_usuario7,D,['s6m22_usuario10'],D,1,956.000089645,936,user,s6m22,changing,DDD
6127,71,s6m22_usuario8,C,['s6m22_usuario3'],D,0,1347.29981422,1320,user,s6m22,changing,CCC
6128,71,s6m22_usuario9,D,['s6m22_usuario16'],D,1,1294.00014877,1265,user,s6m22,changing,CDD
6129,71,s6m22_usuario10,D,['s6m22_usuario7'],D,1,818.099975586,790,user,s6m22,changing,DDD
6130,71,s6m22_usuario11,C,['s6m22_usuario4'],C,3,1055.70006371,1029,user,s6m22,changing,CCC
6131,71,s6m22_usuario12,D,['s6m22_usuario6'],D,1,733.500003815,707,user,s6m22,changing,DCD
6132,71,s6m22_usuario13,D,['s6m22_usuario5'],D,1,902.6999473569999,877,user,s6m22,changing,DDD
6133,71,s6m22_usuario14,D,['s6m22_usuario15'],D,1,753.9999485019999,726,user,s6m22,changing,DDD
6134,71,s6m22_usuario15,D,['s6m22_usuario14'],D,1,2924.40009117,2899,user,s6m22,changing,DCD
6135,71,s6m22_usuario16,D,['s6m22_usuario9'],D,1,724.499940872,700,user,s6m22,changing,DDD
6136,72,s6m22_usuario1,D,['s6m22_usuario16'],D,1,1815.79995155,1790,user,s6m22,changing,DDD
6137,72,s6m22_usuario2,D,['s6m22_usuario14'],D,1,1566.10012054,1540,user,s6m22,changing,DDD
6138,72,s6m22_usuario3,D,['s6m22_usuario11'],C,4,5907.40013123,5876,user,s6m22,changing,DCD
6139,72,s6m22_usuario4,C,['s6m22_usuario15'],D,0,1553.80010605,1528,user,s6m22,changing,CCC
6140,72,s6m22_usuario5,D,['s6m22_usuario12'],D,1,545.300006866,520,user,s6m22,changing,DDD
6141,72,s6m22_usuario6,D,['s6m22_usuario8'],C,4,575.7999420169999,550,user,s6m22,changing,DDD
6142,72,s6m22_usuario7,D,['s6m22_usuario13'],D,1,736.299991608,720,user,s6m22,changing,DDD
6143,72,s6m22_usuario8,C,['s6m22_usuario6'],D,0,754.400014877,729,user,s6m22,changing,CDC
6144,72,s6m22_usuario9,C,['s6m22_usuario10'],D,0,1370.70012093,1344,user,s6m22,changing,DDC
6145,72,s6m22_usuario10,D,['s6m22_usuario9'],C,4,627.799987793,601,user,s6m22,changing,DDD
6146,72,s6m22_usuario11,C,['s6m22_usuario3'],D,0,560.699939728,535,user,s6m22,changing,CCC
6147,72,s6m22_usuario12,D,['s6m22_usuario5'],D,1,830.3999900819999,807,user,s6m22,changing,DDD
6148,72,s6m22_usuario13,D,['s6m22_usuario7'],D,1,732.399940491,703,user,s6m22,changing,DDD
6149,72,s6m22_usuario14,D,['s6m22_usuario2'],D,1,785.0000858310001,759,user,s6m22,changing,DDD
6150,72,s6m22_usuario15,D,['s6m22_usuario4'],C,4,1436.30003929,1410,user,s6m22,changing,DDD
6151,72,s6m22_usuario16,D,['s6m22_usuario1'],D,1,956.8998813630001,931,user,s6m22,changing,DDD
6152,73,s6m22_usuario1,C,['s6m22_usuario11'],C,3,901.4000892639999,883,user,s6m22,changing,DDC
6153,73,s6m22_usuario2,D,['s6m22_usuario14'],D,1,987.4999523160001,969,user,s6m22,changing,DDD
6154,73,s6m22_usuario3,D,['s6m22_usuario8'],C,4,4362.19978333,4342,user,s6m22,changing,DCD
6155,73,s6m22_usuario4,D,['s6m22_usuario5'],D,1,2375.60009956,2341,user,s6m22,changing,CDD
6156,73,s6m22_usuario5,D,['s6m22_usuario4'],D,1,502.50005722,485,user,s6m22,changing,DDD
6157,73,s6m22_usuario6,D,['s6m22_usuario12'],D,1,1291.49985313,1263,user,s6m22,changing,DCD
6158,73,s6m22_usuario7,D,['s6m22_usuario15'],D,1,1353.89995575,1327,user,s6m22,changing,DDD
6159,73,s6m22_usuario8,C,['s6m22_usuario3'],D,0,1471.2998867000001,1443,user,s6m22,changing,CDC
6160,73,s6m22_usuario9,C,['s6m22_usuario10'],D,0,914.799928665,887,user,s6m22,changing,CDC
6161,73,s6m22_usuario10,D,['s6m22_usuario9'],C,4,2157.00006485,2129,user,s6m22,changing,DCD
6162,73,s6m22_usuario11,C,['s6m22_usuario1'],C,3,629.100084305,603,user,s6m22,changing,CDC
6163,73,s6m22_usuario12,D,['s6m22_usuario6'],D,1,607.200145721,584,user,s6m22,changing,DDD
6164,73,s6m22_usuario13,D,['s6m22_usuario16'],D,1,2146.09980583,2119,user,s6m22,changing,DDD
6165,73,s6m22_usuario14,D,['s6m22_usuario2'],D,1,666.600227356,639,user,s6m22,changing,DDD
6166,73,s6m22_usuario15,D,['s6m22_usuario7'],D,1,1649.49989319,1621,user,s6m22,changing,DCD
6167,73,s6m22_usuario16,D,['s6m22_usuario13'],D,1,882.8999996189999,856,user,s6m22,changing,DDD
6168,74,s6m22_usuario1,D,['s6m22_usuario9'],D,1,2219.00010109,2192,user,s6m22,changing,CCD
6169,74,s6m22_usuario2,D,['s6m22_usuario16'],D,1,1894.99998093,1868,user,s6m22,changing,DDD
6170,74,s6m22_usuario3,D,['s6m22_usuario15'],D,1,3475.80003738,3448,user,s6m22,changing,DCD
6171,74,s6m22_usuario4,D,['s6m22_usuario7'],D,1,1348.70004654,1321,user,s6m22,changing,DDD
6172,74,s6m22_usuario5,D,['s6m22_usuario13'],D,1,569.600105286,542,user,s6m22,changing,DDD
6173,74,s6m22_usuario6,D,['s6m22_usuario14'],D,1,704.4999599460001,678,user,s6m22,changing,DDD
6174,74,s6m22_usuario7,D,['s6m22_usuario4'],D,1,1433.20012093,1410,user,s6m22,changing,DDD
6175,74,s6m22_usuario8,C,['s6m22_usuario11'],C,3,1767.19999313,1738,user,s6m22,changing,CDC
6176,74,s6m22_usuario9,D,['s6m22_usuario1'],D,1,1363.89994621,1334,user,s6m22,changing,CDD
6177,74,s6m22_usuario10,D,['s6m22_usuario12'],D,1,2005.29980659,1977,user,s6m22,changing,DCD
6178,74,s6m22_usuario11,C,['s6m22_usuario8'],C,3,497.900009155,479,user,s6m22,changing,CCC
6179,74,s6m22_usuario12,D,['s6m22_usuario10'],D,1,851.5000343319999,825,user,s6m22,changing,DDD
6180,74,s6m22_usuario13,D,['s6m22_usuario5'],D,1,905.800104141,876,user,s6m22,changing,DDD
6181,74,s6m22_usuario14,D,['s6m22_usuario6'],D,1,560.800075531,541,user,s6m22,changing,DDD
6182,74,s6m22_usuario15,D,['s6m22_usuario3'],D,1,3459.69986916,3432,user,s6m22,changing,DDD
6183,74,s6m22_usuario16,D,['s6m22_usuario2'],D,1,1245.59998512,1221,user,s6m22,changing,DDD
6184,75,s6m22_usuario1,D,['s6m22_usuario11'],C,4,1461.7998599999999,1436,user,s6m22,changing,DDD
6185,75,s6m22_usuario2,D,['s6m22_usuario12'],C,4,1617.39993095,1592,user,s6m22,changing,DDD
6186,75,s6m22_usuario3,D,['s6m22_usuario13'],D,1,2884.19985771,2857,user,s6m22,changing,DDD
6187,75,s6m22_usuario4,C,['s6m22_usuario7'],D,0,2399.19996262,2373,user,s6m22,changing,DDC
6188,75,s6m22_usuario5,D,['s6m22_usuario16'],D,1,632.8001022340001,604,user,s6m22,changing,DDD
6189,75,s6m22_usuario6,D,['s6m22_usuario10'],D,1,579.3998241419999,550,user,s6m22,changing,DDD
6190,75,s6m22_usuario7,D,['s6m22_usuario4'],C,4,2831.70008659,2812,user,s6m22,changing,DDD
6191,75,s6m22_usuario8,C,['s6m22_usuario15'],D,0,1186.50007248,1159,user,s6m22,changing,CCC
6192,75,s6m22_usuario9,D,['s6m22_usuario14'],D,1,1453.89986038,1428,user,s6m22,changing,DDD
6193,75,s6m22_usuario10,D,['s6m22_usuario6'],D,1,997.0998764039999,966,user,s6m22,changing,DDD
6194,75,s6m22_usuario11,C,['s6m22_usuario1'],D,0,470.90005874599996,451,user,s6m22,changing,CCC
6195,75,s6m22_usuario12,C,['s6m22_usuario2'],D,0,998.699903488,977,user,s6m22,changing,DDC
6196,75,s6m22_usuario13,D,['s6m22_usuario3'],D,1,780.49993515,755,user,s6m22,changing,DDD
6197,75,s6m22_usuario14,D,['s6m22_usuario9'],D,1,542.0000553130001,518,user,s6m22,changing,DDD
6198,75,s6m22_usuario15,D,['s6m22_usuario8'],C,4,1606.99987411,1581,user,s6m22,changing,DDD
6199,75,s6m22_usuario16,D,['s6m22_usuario5'],D,1,882.20000267,856,user,s6m22,changing,DDD
6200,76,s6m22_usuario1,D,['s6m22_usuario13'],D,1,2976.7999649,2952,user,s6m22,changing,DCD
6201,76,s6m22_usuario2,D,['s6m22_usuario16'],D,1,5528.59997749,5474,user,s6m22,changing,DCD
6202,76,s6m22_usuario3,D,['s6m22_usuario5'],D,1,3430.20009995,3407,user,s6m22,changing,DDD
6203,76,s6m22_usuario4,C,['s6m22_usuario15'],D,0,1689.39995766,1656,user,s6m22,changing,CDC
6204,76,s6m22_usuario5,D,['s6m22_usuario3'],D,1,639.199972153,611,user,s6m22,changing,DDD
6205,76,s6m22_usuario6,D,['s6m22_usuario9'],C,4,767.1999931339999,740,user,s6m22,changing,DDD
6206,76,s6m22_usuario7,C,['s6m22_usuario14'],D,0,3993.0999279,3968,user,s6m22,changing,DCC
6207,76,s6m22_usuario8,C,['s6m22_usuario12'],C,3,990.299940109,958,user,s6m22,changing,CDC
6208,76,s6m22_usuario9,C,['s6m22_usuario6'],D,0,1495.8999157,1470,user,s6m22,changing,DDC
6209,76,s6m22_usuario10,D,['s6m22_usuario11'],C,4,548.899888992,520,user,s6m22,changing,DDD
6210,76,s6m22_usuario11,C,['s6m22_usuario10'],D,0,524.399995804,506,user,s6m22,changing,CDC
6211,76,s6m22_usuario12,C,['s6m22_usuario8'],C,3,1414.6001339000002,1389,user,s6m22,changing,CDC
6212,76,s6m22_usuario13,D,['s6m22_usuario1'],D,1,749.8998641969999,724,user,s6m22,changing,DDD
6213,76,s6m22_usuario14,D,['s6m22_usuario7'],C,4,541.5000915530001,517,user,s6m22,changing,DDD
6214,76,s6m22_usuario15,D,['s6m22_usuario4'],C,4,6403.30004692,6375,user,s6m22,changing,DCD
6215,76,s6m22_usuario16,D,['s6m22_usuario2'],D,1,770.300149918,745,user,s6m22,changing,DDD
6216,77,s6m22_usuario1,C,['s6m22_usuario15'],D,0,3304.00013924,3283,user,s6m22,changing,DDC
6217,77,s6m22_usuario2,D,['s6m22_usuario6'],C,4,999.099969864,969,user,s6m22,changing,DDD
6218,77,s6m22_usuario3,D,['s6m22_usuario12'],D,1,6340.30008316,6311,user,s6m22,changing,DDD
6219,77,s6m22_usuario4,D,['s6m22_usuario10'],C,4,2203.99999619,2177,user,s6m22,changing,CDD
6220,77,s6m22_usuario5,D,['s6m22_usuario8'],C,4,681.600093842,659,user,s6m22,changing,DDD
6221,77,s6m22_usuario6,C,['s6m22_usuario2'],D,0,3926.5999794,3900,user,s6m22,changing,DCC
6222,77,s6m22_usuario7,D,['s6m22_usuario13'],D,1,737.200021744,713,user,s6m22,changing,CDD
6223,77,s6m22_usuario8,C,['s6m22_usuario5'],D,0,1018.30005646,995,user,s6m22,changing,CCC
6224,77,s6m22_usuario9,C,['s6m22_usuario14'],D,0,1198.19998741,1171,user,s6m22,changing,CDC
6225,77,s6m22_usuario10,C,['s6m22_usuario4'],D,0,2500.0,2475,user,s6m22,changing,DCC
6226,77,s6m22_usuario11,C,['s6m22_usuario16'],D,0,1347.50008583,1321,user,s6m22,changing,CDC
6227,77,s6m22_usuario12,D,['s6m22_usuario3'],D,1,1135.49995422,1108,user,s6m22,changing,CCD
6228,77,s6m22_usuario13,D,['s6m22_usuario7'],D,1,1488.69991302,1464,user,s6m22,changing,DDD
6229,77,s6m22_usuario14,D,['s6m22_usuario9'],C,4,777.899980545,755,user,s6m22,changing,DCD
6230,77,s6m22_usuario15,D,['s6m22_usuario1'],C,4,3195.29986382,3166,user,s6m22,changing,DCD
6231,77,s6m22_usuario16,D,['s6m22_usuario11'],C,4,636.800050735,618,user,s6m22,changing,DDD
6232,78,s6m22_usuario1,D,['s6m22_usuario11'],D,1,2248.80003929,2228,user,s6m22,changing,CDD
6233,78,s6m22_usuario2,D,['s6m22_usuario10'],D,1,1836.49992943,1808,user,s6m22,changing,DCD
6234,78,s6m22_usuario3,D,['s6m22_usuario8'],C,4,4439.80002403,4414,user,s6m22,changing,DDD
6235,78,s6m22_usuario4,D,['s6m22_usuario6'],D,1,1750.49996376,1732,user,s6m22,changing,DCD
6236,78,s6m22_usuario5,D,['s6m22_usuario13'],D,1,475.70013999900004,450,user,s6m22,changing,DCD
6237,78,s6m22_usuario6,D,['s6m22_usuario4'],D,1,1272.00007439,1246,user,s6m22,changing,CDD
6238,78,s6m22_usuario7,D,['s6m22_usuario15'],D,1,673.099994659,649,user,s6m22,changing,DDD
6239,78,s6m22_usuario8,C,['s6m22_usuario3'],D,0,940.099954605,914,user,s6m22,changing,CDC
6240,78,s6m22_usuario9,C,['s6m22_usuario14'],C,3,1036.49997711,1011,user,s6m22,changing,CDC
6241,78,s6m22_usuario10,D,['s6m22_usuario2'],D,1,1893.00012589,1866,user,s6m22,changing,CDD
6242,78,s6m22_usuario11,D,['s6m22_usuario1'],D,1,1594.69985962,1570,user,s6m22,changing,CDD
6243,78,s6m22_usuario12,D,['s6m22_usuario16'],D,1,675.800085068,650,user,s6m22,changing,DDD
6244,78,s6m22_usuario13,D,['s6m22_usuario5'],D,1,1682.60002136,1657,user,s6m22,changing,DDD
6245,78,s6m22_usuario14,C,['s6m22_usuario9'],C,3,1479.5999527000001,1456,user,s6m22,changing,DCC
6246,78,s6m22_usuario15,D,['s6m22_usuario7'],D,1,2246.90008163,2216,user,s6m22,changing,DCD
6247,78,s6m22_usuario16,D,['s6m22_usuario12'],D,1,943.1998729710001,917,user,s6m22,changing,DCD
6248,79,s6m22_usuario1,D,['s6m22_usuario12'],D,1,1469.89989281,1439,user,s6m22,changing,DDD
6249,79,s6m22_usuario2,D,['s6m22_usuario5'],D,1,1455.50012589,1423,user,s6m22,changing,DDD
6250,79,s6m22_usuario3,D,['s6m22_usuario7'],D,1,3388.60011101,3362,user,s6m22,changing,DCD
6251,79,s6m22_usuario4,C,['s6m22_usuario14'],D,0,1826.90000534,1801,user,s6m22,changing,DDC
6252,79,s6m22_usuario5,D,['s6m22_usuario2'],D,1,820.8999633789999,794,user,s6m22,changing,DDD
6253,79,s6m22_usuario6,D,['s6m22_usuario16'],D,1,1380.99980354,1354,user,s6m22,changing,DDD
6254,79,s6m22_usuario7,D,['s6m22_usuario3'],D,1,2430.09996414,2401,user,s6m22,changing,DDD
6255,79,s6m22_usuario8,C,['s6m22_usuario11'],D,0,1103.39999199,1080,user,s6m22,changing,CDC
6256,79,s6m22_usuario9,C,['s6m22_usuario10'],D,0,1396.29983902,1369,user,s6m22,changing,CCC
6257,79,s6m22_usuario10,D,['s6m22_usuario9'],C,4,881.299972534,853,user,s6m22,changing,DDD
6258,79,s6m22_usuario11,D,['s6m22_usuario8'],C,4,2243.0999279,2217,user,s6m22,changing,DDD
6259,79,s6m22_usuario12,D,['s6m22_usuario1'],D,1,569.799900055,544,user,s6m22,changing,DDD
6260,79,s6m22_usuario13,D,['s6m22_usuario15'],D,1,2184.29994583,2158,user,s6m22,changing,DDD
6261,79,s6m22_usuario14,D,['s6m22_usuario4'],C,4,783.9999198910001,761,user,s6m22,changing,CCD
6262,79,s6m22_usuario15,D,['s6m22_usuario13'],D,1,976.70006752,950,user,s6m22,changing,DDD
6263,79,s6m22_usuario16,D,['s6m22_usuario6'],D,1,905.9998989110001,879,user,s6m22,changing,DDD
6264,80,s6m22_usuario1,D,['s6m22_usuario9'],D,1,2453.29999924,2429,user,s6m22,changing,DDD
6265,80,s6m22_usuario2,D,['s6m22_usuario8'],C,4,1295.69983482,1271,user,s6m22,changing,DDD
6266,80,s6m22_usuario3,D,['s6m22_usuario11'],C,4,6394.40011978,6371,user,s6m22,changing,DDD
6267,80,s6m22_usuario4,C,['s6m22_usuario5'],D,0,1310.60004234,1287,user,s6m22,changing,CDC
6268,80,s6m22_usuario5,D,['s6m22_usuario4'],C,4,453.40013504,429,user,s6m22,changing,DDD
6269,80,s6m22_usuario6,D,['s6m22_usuario13'],D,1,736.100196838,710,user,s6m22,changing,DDD
6270,80,s6m22_usuario7,D,['s6m22_usuario14'],D,1,1277.10008621,1258,user,s6m22,changing,DDD
6271,80,s6m22_usuario8,C,['s6m22_usuario2'],D,0,979.0999889369999,954,user,s6m22,changing,CDC
6272,80,s6m22_usuario9,D,['s6m22_usuario1'],D,1,1682.60002136,1659,user,s6m22,changing,CDD
6273,80,s6m22_usuario10,C,['s6m22_usuario12'],D,0,1802.79994011,1776,user,s6m22,changing,DCC
6274,80,s6m22_usuario11,C,['s6m22_usuario3'],D,0,1159.00015831,1135,user,s6m22,changing,DCC
6275,80,s6m22_usuario12,D,['s6m22_usuario10'],C,4,816.599845886,799,user,s6m22,changing,DDD
6276,80,s6m22_usuario13,D,['s6m22_usuario6'],D,1,789.6001338960001,764,user,s6m22,changing,DDD
6277,80,s6m22_usuario14,D,['s6m22_usuario7'],D,1,1097.6998806,1079,user,s6m22,changing,DCD
6278,80,s6m22_usuario15,D,['s6m22_usuario16'],D,1,1019.79994774,1001,user,s6m22,changing,DDD
6279,80,s6m22_usuario16,D,['s6m22_usuario15'],D,1,785.399913788,757,user,s6m22,changing,DDD
6280,81,s6m22_usuario1,C,['s6m22_usuario13'],D,0,1543.99991035,1520,user,s6m22,changing,DDC
6281,81,s6m22_usuario2,D,['s6m22_usuario7'],D,1,2773.10013771,2747,user,s6m22,changing,DCD
6282,81,s6m22_usuario3,D,['s6m22_usuario12'],D,1,8397.00007439,8364,user,s6m22,changing,DCD
6283,81,s6m22_usuario4,D,['s6m22_usuario9'],C,4,1975.69990158,1949,user,s6m22,changing,CDD
6284,81,s6m22_usuario5,D,['s6m22_usuario16'],D,1,605.400085449,578,user,s6m22,changing,DCD
6285,81,s6m22_usuario6,D,['s6m22_usuario8'],C,4,1805.79996109,1779,user,s6m22,changing,DDD
6286,81,s6m22_usuario7,D,['s6m22_usuario2'],D,1,780.2999019619999,761,user,s6m22,changing,DDD
6287,81,s6m22_usuario8,C,['s6m22_usuario6'],D,0,2761.79981232,2742,user,s6m22,changing,CDC
6288,81,s6m22_usuario9,C,['s6m22_usuario4'],D,0,2524.19996262,2498,user,s6m22,changing,DDC
6289,81,s6m22_usuario10,D,['s6m22_usuario14'],D,1,1071.19989395,1044,user,s6m22,changing,CDD
6290,81,s6m22_usuario11,C,['s6m22_usuario15'],D,0,565.599918365,538,user,s6m22,changing,CDC
6291,81,s6m22_usuario12,D,['s6m22_usuario3'],D,1,530.2999019619999,504,user,s6m22,changing,DCD
6292,81,s6m22_usuario13,D,['s6m22_usuario1'],C,4,3689.19992447,3672,user,s6m22,changing,DDD
6293,81,s6m22_usuario14,D,['s6m22_usuario10'],D,1,888.2999420169999,864,user,s6m22,changing,DDD
6294,81,s6m22_usuario15,D,['s6m22_usuario11'],C,4,916.300058365,892,user,s6m22,changing,DDD
6295,81,s6m22_usuario16,D,['s6m22_usuario5'],D,1,694.20003891,671,user,s6m22,changing,DDD
6296,82,s6m22_usuario1,C,['s6m22_usuario5'],D,0,2803.80010605,2779,user,s6m22,changing,CDC
6297,82,s6m22_usuario2,D,['s6m22_usuario9'],D,1,874.900102615,850,user,s6m22,changing,DDD
6298,82,s6m22_usuario3,D,['s6m22_usuario6'],C,4,7377.9001236,7347,user,s6m22,changing,DDD
6299,82,s6m22_usuario4,D,['s6m22_usuario10'],D,1,1313.8999939,1287,user,s6m22,changing,DCD
6300,82,s6m22_usuario5,D,['s6m22_usuario1'],C,4,621.900081635,595,user,s6m22,changing,DDD
6301,82,s6m22_usuario6,C,['s6m22_usuario3'],D,0,2018.39995384,2002,user,s6m22,changing,DCC
6302,82,s6m22_usuario7,D,['s6m22_usuario11'],C,4,998.899936676,971,user,s6m22,changing,DDD
6303,82,s6m22_usuario8,C,['s6m22_usuario12'],D,0,1488.30008507,1472,user,s6m22,changing,CDC
6304,82,s6m22_usuario9,D,['s6m22_usuario2'],D,1,14931.6999912,14868,user,s6m22,changing,CDD
6305,82,s6m22_usuario10,D,['s6m22_usuario4'],D,1,794.2001819610001,769,user,s6m22,changing,DDD
6306,82,s6m22_usuario11,C,['s6m22_usuario7'],D,0,812.6001358030001,787,user,s6m22,changing,CDC
6307,82,s6m22_usuario12,D,['s6m22_usuario8'],C,4,704.4999599460001,685,user,s6m22,changing,DDD
6308,82,s6m22_usuario13,D,['s6m22_usuario15'],D,1,2622.60007858,2600,user,s6m22,changing,DCD
6309,82,s6m22_usuario14,D,['s6m22_usuario16'],D,1,693.799972534,669,user,s6m22,changing,DDD
6310,82,s6m22_usuario15,D,['s6m22_usuario13'],D,1,1791.50009155,1773,user,s6m22,changing,DCD
6311,82,s6m22_usuario16,D,['s6m22_usuario14'],D,1,796.000003815,768,user,s6m22,changing,DDD
6312,83,s6m22_usuario1,C,['s6m22_usuario4'],C,3,6114.50004578,6092,user,s6m22,changing,CDC
6313,83,s6m22_usuario2,D,['s6m22_usuario12'],D,1,769.899845123,751,user,s6m22,changing,DDD
6314,83,s6m22_usuario3,D,['s6m22_usuario13'],D,1,5787.09983826,5757,user,s6m22,changing,DCD
6315,83,s6m22_usuario4,C,['s6m22_usuario1'],C,3,1767.49992371,1745,user,s6m22,changing,DDC
6316,83,s6m22_usuario5,D,['s6m22_usuario8'],C,4,697.499990463,668,user,s6m22,changing,DCD
6317,83,s6m22_usuario6,C,['s6m22_usuario16'],D,0,945.299863815,921,user,s6m22,changing,CDC
6318,83,s6m22_usuario7,D,['s6m22_usuario15'],D,1,3437.09993362,3409,user,s6m22,changing,DCD
6319,83,s6m22_usuario8,C,['s6m22_usuario5'],D,0,1652.10008621,1624,user,s6m22,changing,CDC
6320,83,s6m22_usuario9,C,['s6m22_usuario14'],D,0,3657.79995918,3632,user,s6m22,changing,DDC
6321,83,s6m22_usuario10,D,['s6m22_usuario11'],C,4,656.199932098,631,user,s6m22,changing,DDD
6322,83,s6m22_usuario11,C,['s6m22_usuario10'],D,0,640.799999237,614,user,s6m22,changing,CDC
6323,83,s6m22_usuario12,D,['s6m22_usuario2'],D,1,623.399972916,597,user,s6m22,changing,DCD
6324,83,s6m22_usuario13,D,['s6m22_usuario3'],D,1,1132.69996643,1107,user,s6m22,changing,DDD
6325,83,s6m22_usuario14,D,['s6m22_usuario9'],C,4,1052.50000954,1025,user,s6m22,changing,DDD
6326,83,s6m22_usuario15,D,['s6m22_usuario7'],D,1,1359.10010338,1328,user,s6m22,changing,DDD
6327,83,s6m22_usuario16,D,['s6m22_usuario6'],C,4,681.599855423,655,user,s6m22,changing,DDD
6328,84,s6m22_usuario1,D,['s6m22_usuario5'],D,1,3354.19988632,3331,user,s6m22,changing,CCD
6329,84,s6m22_usuario2,D,['s6m22_usuario10'],D,1,1675.1999855000001,1650,user,s6m22,changing,DDD
6330,84,s6m22_usuario3,D,['s6m22_usuario7'],D,1,4224.90000725,4198,user,s6m22,changing,DDD
6331,84,s6m22_usuario4,C,['s6m22_usuario13'],D,0,1478.80005836,1453,user,s6m22,changing,CCC
6332,84,s6m22_usuario5,D,['s6m22_usuario1'],D,1,600.500106812,583,user,s6m22,changing,DCD
6333,84,s6m22_usuario6,C,['s6m22_usuario8'],D,0,984.5001697539999,965,user,s6m22,changing,CDC
6334,84,s6m22_usuario7,D,['s6m22_usuario3'],D,1,3787.79983521,3762,user,s6m22,changing,DDD
6335,84,s6m22_usuario8,D,['s6m22_usuario6'],C,4,1009.09996033,982,user,s6m22,changing,CDD
6336,84,s6m22_usuario9,D,['s6m22_usuario12'],D,1,2966.70007706,2940,user,s6m22,changing,CDD
6337,84,s6m22_usuario10,D,['s6m22_usuario2'],D,1,2267.69995689,2241,user,s6m22,changing,DCD
6338,84,s6m22_usuario11,C,['s6m22_usuario16'],D,0,1640.60020447,1615,user,s6m22,changing,CDC
6339,84,s6m22_usuario12,D,['s6m22_usuario9'],D,1,1404.29997444,1373,user,s6m22,changing,DDD
6340,84,s6m22_usuario13,D,['s6m22_usuario4'],C,4,849.800109863,822,user,s6m22,changing,DDD
6341,84,s6m22_usuario14,C,['s6m22_usuario15'],D,0,2221.10009193,2193,user,s6m22,changing,DCC
6342,84,s6m22_usuario15,D,['s6m22_usuario14'],C,4,876.600027084,848,user,s6m22,changing,DDD
6343,84,s6m22_usuario16,D,['s6m22_usuario11'],C,4,959.599971771,933,user,s6m22,changing,DCD
6344,85,s6m22_usuario1,C,['s6m22_usuario8'],C,3,2055.40013313,2021,user,s6m22,changing,DDC
6345,85,s6m22_usuario2,D,['s6m22_usuario9'],D,1,1569.09990311,1550,user,s6m22,changing,DDD
6346,85,s6m22_usuario3,D,['s6m22_usuario15'],D,1,5443.59993935,5412,user,s6m22,changing,DDD
6347,85,s6m22_usuario4,D,['s6m22_usuario6'],D,1,1401.30019188,1374,user,s6m22,changing,CDD
6348,85,s6m22_usuario5,D,['s6m22_usuario10'],D,1,582.599878311,554,user,s6m22,changing,DDD
6349,85,s6m22_usuario6,D,['s6m22_usuario4'],D,1,735.5999946589999,710,user,s6m22,changing,CDD
6350,85,s6m22_usuario7,D,['s6m22_usuario12'],D,1,5230.39984703,5200,user,s6m22,changing,DDD
6351,85,s6m22_usuario8,C,['s6m22_usuario1'],C,3,2592.00000763,2569,user,s6m22,changing,DCC
6352,85,s6m22_usuario9,D,['s6m22_usuario2'],D,1,2593.89996529,2564,user,s6m22,changing,DDD
6353,85,s6m22_usuario10,D,['s6m22_usuario5'],D,1,1134.59992409,1106,user,s6m22,changing,DDD
6354,85,s6m22_usuario11,D,['s6m22_usuario13'],D,1,1259.20009613,1232,user,s6m22,changing,CDD
6355,85,s6m22_usuario12,D,['s6m22_usuario7'],D,1,985.299825668,962,user,s6m22,changing,DDD
6356,85,s6m22_usuario13,D,['s6m22_usuario11'],D,1,1648.49996567,1616,user,s6m22,changing,DCD
6357,85,s6m22_usuario14,D,['s6m22_usuario16'],D,1,842.500209808,817,user,s6m22,changing,CDD
