,round,player,action_player,opponent,action_opponent,payoff,time_php,rt,who_played,session,treatment,actions,response,abs_time,prev
2884,78,s4m8_usuario8,C,['s4m8_usuario1'],C,3,691.699981689,0.669,user,s4m8,fix,CCC,1,0.669,CC
2885,78,s4m8_usuario1,C,['s4m8_usuario8'],C,3,892.600059509,0.876,user,s4m8,fix,CCC,1,0.876,CC
2886,78,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1575.29997826,1.559,user,s4m8,fix,CCC,1,1.559,CC
2887,78,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1190.19985199,1.162,user,s4m8,fix,CCC,1,1.162,CC
2888,78,s4m8_usuario5,D,['s4m8_usuario3'],D,1,1879.30011749,-1.862,user,s4m8,fix,DDD,0,1.862,DD
2889,78,s4m8_usuario3,D,['s4m8_usuario5'],D,1,919.699907303,-0.893,user,s4m8,fix,DDD,0,0.893,DD
2890,78,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5377.59995461,5.35,user,s4m8,fix,CCC,1,5.35,CC
2891,78,s4m8_usuario6,C,['s4m8_usuario12'],C,3,977.400064468,0.951,user,s4m8,fix,CCC,1,0.951,CC
2892,79,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2086.8999958,2.07,user,s4m8,fix,CCC,1,2.07,CC
2893,79,s4m8_usuario7,C,['s4m8_usuario2'],C,3,544.100046158,0.521,user,s4m8,fix,CCC,1,0.521,CC
2894,79,s4m8_usuario14,C,['s4m8_usuario13'],C,3,3118.49999428,3.096,user,s4m8,fix,CCC,1,3.096,CC
2895,79,s4m8_usuario13,C,['s4m8_usuario14'],C,3,612.599849701,0.589,user,s4m8,fix,CCC,1,0.589,CC
2896,79,s4m8_usuario9,C,['s4m8_usuario10'],C,3,9571.69985771,9.544,user,s4m8,fix,CCC,1,9.544,CC
2897,79,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4777.29988098,4.749,user,s4m8,fix,CCC,1,4.749,CC
2898,79,s4m8_usuario8,D,['s4m8_usuario1'],C,4,903.99980545,-0.88,user,s4m8,fix,CCD,0,0.88,CC
2899,79,s4m8_usuario1,C,['s4m8_usuario8'],D,0,1625.0,1.608,user,s4m8,fix,CCC,1,1.608,CC
2900,79,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1630.30004501,1.605,user,s4m8,fix,CCC,1,1.605,CC
2901,79,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1010.7998848,0.985,user,s4m8,fix,CCC,1,0.985,CC
2902,79,s4m8_usuario5,D,['s4m8_usuario3'],D,1,728.3999919889999,-0.704,user,s4m8,fix,DDD,0,0.704,DD
2903,79,s4m8_usuario3,D,['s4m8_usuario5'],D,1,663.199901581,-0.64,user,s4m8,fix,DDD,0,0.64,DD
2904,79,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4569.20003891,4.551,user,s4m8,fix,CCC,1,4.551,CC
2905,79,s4m8_usuario6,C,['s4m8_usuario12'],C,3,530.599832535,0.507,user,s4m8,fix,CCC,1,0.507,CC
2906,80,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1459.69986916,1.437,user,s4m8,fix,CCC,1,1.437,CC
2907,80,s4m8_usuario7,C,['s4m8_usuario2'],C,3,585.10017395,0.562,user,s4m8,fix,CCC,1,0.562,CC
2908,80,s4m8_usuario14,C,['s4m8_usuario13'],C,3,1503.59988213,1.48,user,s4m8,fix,CCC,1,1.48,CC
2909,80,s4m8_usuario13,C,['s4m8_usuario14'],C,3,573.89998436,0.558,user,s4m8,fix,CCC,1,0.558,CC
2910,80,s4m8_usuario9,C,['s4m8_usuario10'],C,3,2600.99983215,2.575,user,s4m8,fix,CCC,1,2.575,CC
2911,80,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5231.80007935,5.202,user,s4m8,fix,CCC,1,5.202,CC
2912,80,s4m8_usuario8,C,['s4m8_usuario1'],D,0,1224.99990463,1.198,user,s4m8,fix,DCC,1,1.198,DC
2913,80,s4m8_usuario1,D,['s4m8_usuario8'],C,4,2716.40014648,-2.691,user,s4m8,fix,CDD,0,2.691,CD
2914,80,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1533.49995613,1.515,user,s4m8,fix,CCC,1,1.515,CC
2915,80,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1738.0001545000002,1.721,user,s4m8,fix,CCC,1,1.721,CC
2916,80,s4m8_usuario5,D,['s4m8_usuario3'],D,1,1070.39999962,-1.044,user,s4m8,fix,DDD,0,1.044,DD
2917,80,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1174.90005493,-1.153,user,s4m8,fix,DDD,0,1.153,DD
2918,80,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4803.69997025,4.788,user,s4m8,fix,CCC,1,4.788,CC
2919,80,s4m8_usuario6,C,['s4m8_usuario12'],C,3,710.0000381469999,0.681,user,s4m8,fix,CCC,1,0.681,CC
2920,81,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1130.10001183,1.108,user,s4m8,fix,CCC,1,1.108,CC
2921,81,s4m8_usuario7,C,['s4m8_usuario2'],C,3,1016.90006256,0.991,user,s4m8,fix,CCC,1,0.991,CC
2922,81,s4m8_usuario14,C,['s4m8_usuario13'],C,3,3378.70001793,3.352,user,s4m8,fix,CCC,1,3.352,CC
2923,81,s4m8_usuario13,C,['s4m8_usuario14'],C,3,689.899921417,0.664,user,s4m8,fix,CCC,1,0.664,CC
2924,81,s4m8_usuario9,C,['s4m8_usuario10'],C,3,5859.09986496,5.831,user,s4m8,fix,CCC,1,5.831,CC
2925,81,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4057.39998817,4.029,user,s4m8,fix,CCC,1,4.029,CC
2926,81,s4m8_usuario8,C,['s4m8_usuario1'],D,0,1700.69980621,1.684,user,s4m8,fix,CDC,1,1.684,CD
2927,81,s4m8_usuario1,D,['s4m8_usuario8'],C,4,1684.5998764000003,-1.661,user,s4m8,fix,DCD,0,1.661,DC
2928,81,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2944.79990005,2.918,user,s4m8,fix,CCC,1,2.918,CC
2929,81,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1048.39992523,1.022,user,s4m8,fix,CCC,1,1.022,CC
2930,81,s4m8_usuario5,D,['s4m8_usuario3'],D,1,766.299962997,-0.741,user,s4m8,fix,DDD,0,0.741,DD
2931,81,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1241.79983139,-1.214,user,s4m8,fix,DDD,0,1.214,DD
2932,81,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4284.19995308,4.26,user,s4m8,fix,CCC,1,4.26,CC
2933,81,s4m8_usuario6,C,['s4m8_usuario12'],C,3,501.19996070900004,0.477,user,s4m8,fix,CCC,1,0.477,CC
2934,82,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1433.5000515000002,1.415,user,s4m8,fix,CCC,1,1.415,CC
2935,82,s4m8_usuario7,C,['s4m8_usuario2'],C,3,575.90007782,0.551,user,s4m8,fix,CCC,1,0.551,CC
2936,82,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5342.00000763,5.315,user,s4m8,fix,CCC,1,5.315,CC
2937,82,s4m8_usuario13,C,['s4m8_usuario14'],C,3,654.299974442,0.629,user,s4m8,fix,CCC,1,0.629,CC
2938,82,s4m8_usuario9,C,['s4m8_usuario10'],C,3,6209.39993858,6.179,user,s4m8,fix,CCC,1,6.179,CC
2939,82,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5225.50010681,5.204,user,s4m8,fix,CCC,1,5.204,CC
2940,82,s4m8_usuario8,C,['s4m8_usuario1'],C,3,1176.10001564,1.152,user,s4m8,fix,CDC,1,1.152,CD
2941,82,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1219.20013428,1.194,user,s4m8,fix,DCC,1,1.194,DC
2942,82,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2369.70019341,2.339,user,s4m8,fix,CCC,1,2.339,CC
2943,82,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1033.09988976,1.007,user,s4m8,fix,CCC,1,1.007,CC
2944,82,s4m8_usuario5,D,['s4m8_usuario3'],D,1,519.299983978,-0.502,user,s4m8,fix,DDD,0,0.502,DD
2945,82,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1761.69991493,-1.745,user,s4m8,fix,DDD,0,1.745,DD
2946,82,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4572.29995728,4.549,user,s4m8,fix,CCC,1,4.549,CC
2947,82,s4m8_usuario6,C,['s4m8_usuario12'],C,3,956.3999176030001,0.933,user,s4m8,fix,CCC,1,0.933,CC
2948,83,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1756.40010834,1.741,user,s4m8,fix,CCC,1,1.741,CC
2949,83,s4m8_usuario7,C,['s4m8_usuario2'],C,3,746.500015259,0.72,user,s4m8,fix,CCC,1,0.72,CC
2950,83,s4m8_usuario14,C,['s4m8_usuario13'],C,3,7420.59993744,7.393,user,s4m8,fix,CCC,1,7.393,CC
2951,83,s4m8_usuario13,C,['s4m8_usuario14'],C,3,644.500017166,0.619,user,s4m8,fix,CCC,1,0.619,CC
2952,83,s4m8_usuario9,C,['s4m8_usuario10'],C,3,6416.89991951,6.391,user,s4m8,fix,CCC,1,6.391,CC
2953,83,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3960.7000350999997,3.937,user,s4m8,fix,CCC,1,3.937,CC
2954,83,s4m8_usuario8,C,['s4m8_usuario1'],C,3,1005.59997559,0.982,user,s4m8,fix,CCC,1,0.982,CC
2955,83,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1589.00022507,1.566,user,s4m8,fix,CCC,1,1.566,CC
2956,83,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1934.00001526,1.91,user,s4m8,fix,CCC,1,1.91,CC
2957,83,s4m8_usuario4,C,['s4m8_usuario11'],C,3,925.3001213069999,0.902,user,s4m8,fix,CCC,1,0.902,CC
2958,83,s4m8_usuario5,D,['s4m8_usuario3'],D,1,1674.69978333,-1.649,user,s4m8,fix,DDD,0,1.649,DD
2959,83,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1688.59982491,-1.666,user,s4m8,fix,DDD,0,1.666,DD
2960,83,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4514.80007172,4.498,user,s4m8,fix,CCC,1,4.498,CC
2961,83,s4m8_usuario6,C,['s4m8_usuario12'],C,3,706.300020218,0.684,user,s4m8,fix,CCC,1,0.684,CC
2962,84,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1008.59999657,0.985,user,s4m8,fix,CCC,1,0.985,CC
2963,84,s4m8_usuario7,C,['s4m8_usuario2'],C,3,630.699872971,0.606,user,s4m8,fix,CCC,1,0.606,CC
2964,84,s4m8_usuario14,C,['s4m8_usuario13'],C,3,8697.20005989,8.668,user,s4m8,fix,CCC,1,8.668,CC
2965,84,s4m8_usuario13,C,['s4m8_usuario14'],C,3,771.499872208,0.748,user,s4m8,fix,CCC,1,0.748,CC
2966,84,s4m8_usuario9,C,['s4m8_usuario10'],C,3,6918.6000824,6.888,user,s4m8,fix,CCC,1,6.888,CC
2967,84,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3425.1999854999995,3.408,user,s4m8,fix,CCC,1,3.408,CC
2968,84,s4m8_usuario8,C,['s4m8_usuario1'],C,3,1114.50004578,1.097,user,s4m8,fix,CCC,1,1.097,CC
2969,84,s4m8_usuario1,C,['s4m8_usuario8'],C,3,707.000017166,0.681,user,s4m8,fix,CCC,1,0.681,CC
2970,84,s4m8_usuario11,C,['s4m8_usuario4'],C,3,9946.09999657,9.919,user,s4m8,fix,CCC,1,9.919,CC
2971,84,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1249.30000305,1.223,user,s4m8,fix,CCC,1,1.223,CC
2972,84,s4m8_usuario5,D,['s4m8_usuario3'],D,1,552.9000759119999,-0.528,user,s4m8,fix,DDD,0,0.528,DD
2973,84,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1054.39996719,-1.029,user,s4m8,fix,DDD,0,1.029,DD
2974,84,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5580.49988747,5.551,user,s4m8,fix,CCC,1,5.551,CC
2975,84,s4m8_usuario6,C,['s4m8_usuario12'],C,3,853.699922562,0.828,user,s4m8,fix,CCC,1,0.828,CC
2976,85,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1220.10016441,1.195,user,s4m8,fix,CCC,1,1.195,CC
2977,85,s4m8_usuario7,C,['s4m8_usuario2'],C,3,1268.39995384,1.242,user,s4m8,fix,CCC,1,1.242,CC
2978,85,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5919.30007935,5.857,user,s4m8,fix,CCC,1,5.857,CC
2979,85,s4m8_usuario13,C,['s4m8_usuario14'],C,3,578.299999237,0.55,user,s4m8,fix,CCC,1,0.55,CC
2980,85,s4m8_usuario9,C,['s4m8_usuario10'],C,3,8842.99993515,8.823,user,s4m8,fix,CCC,1,8.823,CC
2981,85,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3450.00004768,3.422,user,s4m8,fix,CCC,1,3.422,CC
2982,85,s4m8_usuario8,C,['s4m8_usuario1'],C,3,695.6000328060001,0.669,user,s4m8,fix,CCC,1,0.669,CC
2983,85,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1964.20001984,1.939,user,s4m8,fix,CCC,1,1.939,CC
2984,85,s4m8_usuario11,C,['s4m8_usuario4'],C,3,3596.7001915,3.572,user,s4m8,fix,CCC,1,3.572,CC
2985,85,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1920.59993744,1.896,user,s4m8,fix,CCC,1,1.896,CC
2986,85,s4m8_usuario5,D,['s4m8_usuario3'],D,1,801.3000488280001,-0.776,user,s4m8,fix,DDD,0,0.776,DD
2987,85,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1459.60021019,-1.436,user,s4m8,fix,DDD,0,1.436,DD
2988,85,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5310.0001812,5.28,user,s4m8,fix,CCC,1,5.28,CC
2989,85,s4m8_usuario6,C,['s4m8_usuario12'],C,3,852.900028229,0.834,user,s4m8,fix,CCC,1,0.834,CC
2990,86,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1231.40001297,1.206,user,s4m8,fix,CCC,1,1.206,CC
2991,86,s4m8_usuario7,C,['s4m8_usuario2'],C,3,954.6999931339999,0.931,user,s4m8,fix,CCC,1,0.931,CC
2992,86,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5518.899917600001,5.494,user,s4m8,fix,CCC,1,5.494,CC
2993,86,s4m8_usuario13,C,['s4m8_usuario14'],C,3,632.500171661,0.607,user,s4m8,fix,CCC,1,0.607,CC
2994,86,s4m8_usuario9,C,['s4m8_usuario10'],C,3,5330.39999008,5.31,user,s4m8,fix,CCC,1,5.31,CC
2995,86,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4396.20018005,4.372,user,s4m8,fix,CCC,1,4.372,CC
2996,86,s4m8_usuario8,C,['s4m8_usuario1'],C,3,1152.29988098,1.128,user,s4m8,fix,CCC,1,1.128,CC
2997,86,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1575.09994507,1.559,user,s4m8,fix,CCC,1,1.559,CC
2998,86,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2233.60013962,2.208,user,s4m8,fix,CCC,1,2.208,CC
2999,86,s4m8_usuario4,C,['s4m8_usuario11'],C,3,907.9000949860001,0.884,user,s4m8,fix,CCC,1,0.884,CC
3000,86,s4m8_usuario5,D,['s4m8_usuario3'],D,1,749.599933624,-0.722,user,s4m8,fix,DDD,0,0.722,DD
3001,86,s4m8_usuario3,D,['s4m8_usuario5'],D,1,573.70018959,-0.55,user,s4m8,fix,DDD,0,0.55,DD
3002,86,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4946.20013237,4.918,user,s4m8,fix,CCC,1,4.918,CC
3003,86,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1302.39987373,1.278,user,s4m8,fix,CCC,1,1.278,CC
3004,87,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2086.99989319,2.065,user,s4m8,fix,CCC,1,2.065,CC
3005,87,s4m8_usuario7,C,['s4m8_usuario2'],C,3,730.4000854489999,0.713,user,s4m8,fix,CCC,1,0.713,CC
3006,87,s4m8_usuario14,C,['s4m8_usuario13'],C,3,4799.70002174,4.773,user,s4m8,fix,CCC,1,4.773,CC
3007,87,s4m8_usuario13,C,['s4m8_usuario14'],C,3,570.800065994,0.545,user,s4m8,fix,CCC,1,0.545,CC
3008,87,s4m8_usuario9,C,['s4m8_usuario10'],C,3,7599.49994087,7.571,user,s4m8,fix,CCC,1,7.571,CC
3009,87,s4m8_usuario10,C,['s4m8_usuario9'],C,3,6440.4001236,6.411,user,s4m8,fix,CCC,1,6.411,CC
3010,87,s4m8_usuario8,D,['s4m8_usuario1'],C,4,1241.80006981,-1.219,user,s4m8,fix,CCD,0,1.219,CC
3011,87,s4m8_usuario1,C,['s4m8_usuario8'],D,0,1611.00006104,1.585,user,s4m8,fix,CCC,1,1.585,CC
3012,87,s4m8_usuario11,C,['s4m8_usuario4'],C,3,6405.49993515,6.384,user,s4m8,fix,CCC,1,6.384,CC
3013,87,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1333.19997787,1.306,user,s4m8,fix,CCC,1,1.306,CC
3014,87,s4m8_usuario5,D,['s4m8_usuario3'],D,1,645.200014114,-0.62,user,s4m8,fix,DDD,0,0.62,DD
3015,87,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1037.60004044,-1.016,user,s4m8,fix,DDD,0,1.016,DD
3016,87,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5098.10018539,5.067,user,s4m8,fix,CCC,1,5.067,CC
3017,87,s4m8_usuario6,C,['s4m8_usuario12'],C,3,639.999866486,0.616,user,s4m8,fix,CCC,1,0.616,CC
3018,88,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1156.29982948,1.133,user,s4m8,fix,CCC,1,1.133,CC
3019,88,s4m8_usuario7,C,['s4m8_usuario2'],C,3,660.69984436,0.637,user,s4m8,fix,CCC,1,0.637,CC
3020,88,s4m8_usuario14,C,['s4m8_usuario13'],C,3,4999.90010262,4.973,user,s4m8,fix,CCC,1,4.973,CC
3021,88,s4m8_usuario13,C,['s4m8_usuario14'],C,3,687.6997947689999,0.664,user,s4m8,fix,CCC,1,0.664,CC
3022,88,s4m8_usuario9,C,['s4m8_usuario10'],C,3,8748.80003929,8.722,user,s4m8,fix,CCC,1,8.722,CC
3023,88,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4245.10002136,4.218,user,s4m8,fix,CCC,1,4.218,CC
3024,88,s4m8_usuario8,C,['s4m8_usuario1'],D,0,1661.5998745,1.637,user,s4m8,fix,DCC,1,1.637,DC
3025,88,s4m8_usuario1,D,['s4m8_usuario8'],C,4,2363.49987984,-2.337,user,s4m8,fix,CDD,0,2.337,CD
3026,88,s4m8_usuario11,C,['s4m8_usuario4'],C,3,5796.49996758,5.769,user,s4m8,fix,CCC,1,5.769,CC
3027,88,s4m8_usuario4,C,['s4m8_usuario11'],C,3,849.600076675,0.833,user,s4m8,fix,CCC,1,0.833,CC
3028,88,s4m8_usuario5,D,['s4m8_usuario3'],D,1,620.30005455,-0.594,user,s4m8,fix,DDD,0,0.594,DD
3029,88,s4m8_usuario3,D,['s4m8_usuario5'],D,1,599.500179291,-0.575,user,s4m8,fix,DDD,0,0.575,DD
3030,88,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4450.80018044,4.423,user,s4m8,fix,CCC,1,4.423,CC
3031,88,s4m8_usuario6,C,['s4m8_usuario12'],C,3,799.799919128,0.776,user,s4m8,fix,CCC,1,0.776,CC
3032,89,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2278.89990807,2.254,user,s4m8,fix,CCC,1,2.254,CC
3033,89,s4m8_usuario7,C,['s4m8_usuario2'],C,3,639.000177383,0.608,user,s4m8,fix,CCC,1,0.608,CC
3034,89,s4m8_usuario14,C,['s4m8_usuario13'],C,3,8193.40014458,8.167,user,s4m8,fix,CCC,1,8.167,CC
3035,89,s4m8_usuario13,C,['s4m8_usuario14'],C,3,641.700029373,0.625,user,s4m8,fix,CCC,1,0.625,CC
3036,89,s4m8_usuario9,C,['s4m8_usuario10'],C,3,6061.59996986,6.03,user,s4m8,fix,CCC,1,6.03,CC
3037,89,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5844.50006485,5.823,user,s4m8,fix,CCC,1,5.823,CC
3038,89,s4m8_usuario8,D,['s4m8_usuario1'],D,1,3332.39984512,-3.309,user,s4m8,fix,CDD,0,3.309,CD
3039,89,s4m8_usuario1,D,['s4m8_usuario8'],D,1,1594.59996223,-1.578,user,s4m8,fix,DCD,0,1.578,DC
3040,89,s4m8_usuario11,C,['s4m8_usuario4'],C,3,3994.30012703,3.97,user,s4m8,fix,CCC,1,3.97,CC
3041,89,s4m8_usuario4,C,['s4m8_usuario11'],C,3,2252.89988518,2.229,user,s4m8,fix,CCC,1,2.229,CC
3042,89,s4m8_usuario5,D,['s4m8_usuario3'],D,1,645.200014114,-0.62,user,s4m8,fix,DDD,0,0.62,DD
3043,89,s4m8_usuario3,D,['s4m8_usuario5'],D,1,649.899959564,-0.624,user,s4m8,fix,DDD,0,0.624,DD
3044,89,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5848.19984436,5.821,user,s4m8,fix,CCC,1,5.821,CC
3045,89,s4m8_usuario6,C,['s4m8_usuario12'],C,3,628.099918365,0.602,user,s4m8,fix,CCC,1,0.602,CC
3046,90,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1182.69991875,1.158,user,s4m8,fix,CCC,1,1.158,CC
3047,90,s4m8_usuario7,C,['s4m8_usuario2'],C,3,939.2998218539999,0.922,user,s4m8,fix,CCC,1,0.922,CC
3048,90,s4m8_usuario14,C,['s4m8_usuario13'],C,3,6402.69994736,6.374,user,s4m8,fix,CCC,1,6.374,CC
3049,90,s4m8_usuario13,C,['s4m8_usuario14'],C,3,635.600090027,0.613,user,s4m8,fix,CCC,1,0.613,CC
3050,90,s4m8_usuario9,C,['s4m8_usuario10'],C,3,5865.40007591,5.837,user,s4m8,fix,CCC,1,5.837,CC
3051,90,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4324.89991188,4.308,user,s4m8,fix,CCC,1,4.308,CC
3052,90,s4m8_usuario8,C,['s4m8_usuario1'],D,0,1727.29992867,1.7,user,s4m8,fix,DDC,1,1.7,DD
3053,90,s4m8_usuario1,D,['s4m8_usuario8'],C,4,1580.50012589,-1.557,user,s4m8,fix,DDD,0,1.557,DD
3054,90,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1884.70005989,1.86,user,s4m8,fix,CCC,1,1.86,CC
3055,90,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1370.40019035,1.347,user,s4m8,fix,CCC,1,1.347,CC
3056,90,s4m8_usuario5,D,['s4m8_usuario3'],D,1,668.800115585,-0.643,user,s4m8,fix,DDD,0,0.643,DD
3057,90,s4m8_usuario3,D,['s4m8_usuario5'],D,1,2723.19984436,-2.698,user,s4m8,fix,DDD,0,2.698,DD
3058,90,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4918.20001602,4.897,user,s4m8,fix,CCC,1,4.897,CC
3059,90,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1274.10006523,1.25,user,s4m8,fix,CCC,1,1.25,CC
3060,91,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1383.99982452,1.359,user,s4m8,fix,CCC,1,1.359,CC
3061,91,s4m8_usuario7,C,['s4m8_usuario2'],C,3,670.399904251,0.644,user,s4m8,fix,CCC,1,0.644,CC
3062,91,s4m8_usuario14,C,['s4m8_usuario13'],C,3,6850.50010681,6.82,user,s4m8,fix,CCC,1,6.82,CC
3063,91,s4m8_usuario13,C,['s4m8_usuario14'],C,3,599.100112915,0.575,user,s4m8,fix,CCC,1,0.575,CC
3064,91,s4m8_usuario9,C,['s4m8_usuario10'],C,3,8880.29980659,8.853,user,s4m8,fix,CCC,1,8.853,CC
3065,91,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5434.10015106,5.403,user,s4m8,fix,CCC,1,5.403,CC
3066,91,s4m8_usuario8,C,['s4m8_usuario1'],C,3,4105.49998283,4.082,user,s4m8,fix,CDC,1,4.082,CD
3067,91,s4m8_usuario1,C,['s4m8_usuario8'],C,3,2511.10005379,2.488,user,s4m8,fix,DCC,1,2.488,DC
3068,91,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1824.70011711,1.794,user,s4m8,fix,CCC,1,1.794,CC
3069,91,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1533.20002556,1.51,user,s4m8,fix,CCC,1,1.51,CC
3070,91,s4m8_usuario5,D,['s4m8_usuario3'],D,1,709.8999023439999,-0.687,user,s4m8,fix,DDD,0,0.687,DD
3071,91,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1484.60006714,-1.461,user,s4m8,fix,DDD,0,1.461,DD
3072,91,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5175.10008812,5.157,user,s4m8,fix,CCC,1,5.157,CC
3073,91,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1391.79992676,1.371,user,s4m8,fix,CCC,1,1.371,CC
3074,92,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1120.80001831,1.095,user,s4m8,fix,CCC,1,1.095,CC
3075,92,s4m8_usuario7,C,['s4m8_usuario2'],C,3,596.50015831,0.57,user,s4m8,fix,CCC,1,0.57,CC
3076,92,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5021.00014687,4.996,user,s4m8,fix,CCC,1,4.996,CC
3077,92,s4m8_usuario13,C,['s4m8_usuario14'],C,3,670.699834824,0.64,user,s4m8,fix,CCC,1,0.64,CC
3078,92,s4m8_usuario9,C,['s4m8_usuario10'],C,3,7632.29990005,7.603,user,s4m8,fix,CCC,1,7.603,CC
3079,92,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4479.39991951,4.458,user,s4m8,fix,CCC,1,4.458,CC
3080,92,s4m8_usuario8,C,['s4m8_usuario1'],C,3,2060.60004234,2.031,user,s4m8,fix,CCC,1,2.031,CC
3081,92,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1707.40008354,1.684,user,s4m8,fix,CCC,1,1.684,CC
3082,92,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1132.69996643,1.109,user,s4m8,fix,CCC,1,1.109,CC
3083,92,s4m8_usuario4,C,['s4m8_usuario11'],C,3,758.9998245239999,0.735,user,s4m8,fix,CCC,1,0.735,CC
3084,92,s4m8_usuario5,D,['s4m8_usuario3'],D,1,561.300039291,-0.538,user,s4m8,fix,DDD,0,0.538,DD
3085,92,s4m8_usuario3,D,['s4m8_usuario5'],D,1,952.6000022889999,-0.927,user,s4m8,fix,DDD,0,0.927,DD
3086,92,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4530.69996834,4.506,user,s4m8,fix,CCC,1,4.506,CC
3087,92,s4m8_usuario6,C,['s4m8_usuario12'],C,3,626.899957657,0.612,user,s4m8,fix,CCC,1,0.612,CC
3088,93,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2379.09984589,2.339,user,s4m8,fix,CCC,1,2.339,CC
3089,93,s4m8_usuario7,C,['s4m8_usuario2'],C,3,956.699848175,0.934,user,s4m8,fix,CCC,1,0.934,CC
3090,93,s4m8_usuario14,C,['s4m8_usuario13'],C,3,3888.40007782,3.864,user,s4m8,fix,CCC,1,3.864,CC
