,round,player,action_player,opponent,action_opponent,payoff,time_php,rt,who_played,session,treatment,actions,prev,response,abs_time
5507,32,s6m22_usuario12,D,['s6m22_usuario5'],D,1,754.199981689,0.0,user,s6m22,changing,DDD,DD,0,0.0
5508,32,s6m22_usuario13,D,['s6m22_usuario7'],D,1,1540.40002823,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5509,32,s6m22_usuario14,D,['s6m22_usuario9'],C,4,1223.50001335,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5510,32,s6m22_usuario15,D,['s6m22_usuario6'],C,4,5052.60014534,-0.005,user,s6m22,changing,DCD,DC,0,0.005
5511,32,s6m22_usuario16,D,['s6m22_usuario8'],C,4,3036.20004654,-0.003,user,s6m22,changing,DDD,DD,0,0.003
5512,33,s6m22_usuario1,D,['s6m22_usuario10'],D,1,4128.90005112,-0.004,user,s6m22,changing,DDD,DD,0,0.004
5513,33,s6m22_usuario2,D,['s6m22_usuario8'],C,4,542.799949646,0.0,user,s6m22,changing,DCD,DC,0,0.0
5514,33,s6m22_usuario3,D,['s6m22_usuario5'],D,1,1322.40009308,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5515,33,s6m22_usuario4,D,['s6m22_usuario9'],D,1,1773.10013771,-0.001,user,s6m22,changing,CDD,CD,0,0.001
5516,33,s6m22_usuario5,D,['s6m22_usuario3'],D,1,600.3999710080001,0.0,user,s6m22,changing,DDD,DD,0,0.0
5517,33,s6m22_usuario6,D,['s6m22_usuario15'],D,1,3110.09979248,-0.003,user,s6m22,changing,CDD,CD,0,0.003
5518,33,s6m22_usuario7,D,['s6m22_usuario12'],D,1,7981.69994354,-0.007,user,s6m22,changing,DDD,DD,0,0.007
5519,33,s6m22_usuario8,C,['s6m22_usuario2'],D,0,763.800144196,0.0,user,s6m22,changing,CDC,CD,1,0.0
5520,33,s6m22_usuario9,D,['s6m22_usuario4'],D,1,13077.7001381,-0.013,user,s6m22,changing,CDD,CD,0,0.013
5521,33,s6m22_usuario10,D,['s6m22_usuario1'],D,1,841.799974442,0.0,user,s6m22,changing,DDD,DD,0,0.0
5522,33,s6m22_usuario11,D,['s6m22_usuario16'],D,1,1639.70017433,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5523,33,s6m22_usuario12,D,['s6m22_usuario7'],D,1,967.49997139,0.0,user,s6m22,changing,DDD,DD,0,0.0
5524,33,s6m22_usuario13,D,['s6m22_usuario14'],D,1,1833.60004425,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5525,33,s6m22_usuario14,D,['s6m22_usuario13'],D,1,2619.40002441,-0.002,user,s6m22,changing,DCD,DC,0,0.002
5526,33,s6m22_usuario15,D,['s6m22_usuario6'],D,1,4492.79999733,-0.004,user,s6m22,changing,DCD,DC,0,0.004
5527,33,s6m22_usuario16,D,['s6m22_usuario11'],D,1,2856.90021515,-0.002,user,s6m22,changing,DCD,DC,0,0.002
5528,34,s6m22_usuario1,C,['s6m22_usuario14'],C,3,2416.80002213,0.002,user,s6m22,changing,DDC,DD,1,0.002
5529,34,s6m22_usuario2,D,['s6m22_usuario12'],D,1,1047.39999771,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5530,34,s6m22_usuario3,D,['s6m22_usuario8'],C,4,1154.09994125,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5531,34,s6m22_usuario4,D,['s6m22_usuario5'],D,1,1674.99995232,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5532,34,s6m22_usuario5,D,['s6m22_usuario4'],D,1,576.699972153,0.0,user,s6m22,changing,DDD,DD,0,0.0
5533,34,s6m22_usuario6,D,['s6m22_usuario13'],D,1,884.500026703,0.0,user,s6m22,changing,DDD,DD,0,0.0
5534,34,s6m22_usuario7,D,['s6m22_usuario10'],D,1,1333.50014687,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5535,34,s6m22_usuario8,C,['s6m22_usuario3'],D,0,737.4999523160001,0.0,user,s6m22,changing,CDC,CD,1,0.0
5536,34,s6m22_usuario9,D,['s6m22_usuario15'],D,1,4095.90005875,-0.004,user,s6m22,changing,DDD,DD,0,0.004
5537,34,s6m22_usuario10,D,['s6m22_usuario7'],D,1,804.899930954,0.0,user,s6m22,changing,DDD,DD,0,0.0
5538,34,s6m22_usuario11,C,['s6m22_usuario16'],D,0,1005.59997559,0.0,user,s6m22,changing,DDC,DD,1,0.0
5539,34,s6m22_usuario12,D,['s6m22_usuario2'],D,1,603.70016098,0.0,user,s6m22,changing,DDD,DD,0,0.0
5540,34,s6m22_usuario13,D,['s6m22_usuario6'],D,1,3263.09990883,-0.003,user,s6m22,changing,DDD,DD,0,0.003
5541,34,s6m22_usuario14,C,['s6m22_usuario1'],C,3,1971.19998932,0.001,user,s6m22,changing,DDC,DD,1,0.001
5542,34,s6m22_usuario15,D,['s6m22_usuario9'],D,1,3476.19986534,-0.003,user,s6m22,changing,DDD,DD,0,0.003
5543,34,s6m22_usuario16,D,['s6m22_usuario11'],C,4,1061.30003929,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5544,35,s6m22_usuario1,D,['s6m22_usuario14'],C,4,3146.60000801,-0.003,user,s6m22,changing,CCD,CC,0,0.003
5545,35,s6m22_usuario2,D,['s6m22_usuario12'],D,1,781.8000316619999,0.0,user,s6m22,changing,DDD,DD,0,0.0
5546,35,s6m22_usuario3,D,['s6m22_usuario11'],C,4,1777.60004997,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5547,35,s6m22_usuario4,C,['s6m22_usuario13'],D,0,2042.79994965,0.002,user,s6m22,changing,DDC,DD,1,0.002
5548,35,s6m22_usuario5,D,['s6m22_usuario16'],D,1,569.100141525,0.0,user,s6m22,changing,DDD,DD,0,0.0
5549,35,s6m22_usuario6,D,['s6m22_usuario15'],D,1,845.4000949860001,0.0,user,s6m22,changing,DDD,DD,0,0.0
5550,35,s6m22_usuario7,D,['s6m22_usuario8'],C,4,4722.39995003,-0.004,user,s6m22,changing,DDD,DD,0,0.004
5551,35,s6m22_usuario8,C,['s6m22_usuario7'],D,0,1258.29982758,0.001,user,s6m22,changing,CDC,CD,1,0.001
5552,35,s6m22_usuario9,C,['s6m22_usuario10'],D,0,1654.00004387,0.001,user,s6m22,changing,DDC,DD,1,0.001
5553,35,s6m22_usuario10,D,['s6m22_usuario9'],C,4,797.7001667019999,0.0,user,s6m22,changing,DDD,DD,0,0.0
5554,35,s6m22_usuario11,C,['s6m22_usuario3'],D,0,1540.6999587999999,0.001,user,s6m22,changing,CDC,CD,1,0.001
5555,35,s6m22_usuario12,D,['s6m22_usuario2'],D,1,668.499946594,0.0,user,s6m22,changing,DDD,DD,0,0.0
5556,35,s6m22_usuario13,D,['s6m22_usuario4'],C,4,2223.90007973,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5557,35,s6m22_usuario14,C,['s6m22_usuario1'],D,0,3542.79994965,0.003,user,s6m22,changing,CCC,CC,1,0.003
5558,35,s6m22_usuario15,D,['s6m22_usuario6'],D,1,2755.3999424000003,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5559,35,s6m22_usuario16,D,['s6m22_usuario5'],D,1,1678.20000648,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5560,36,s6m22_usuario1,C,['s6m22_usuario11'],C,3,4966.90011024,0.004,user,s6m22,changing,DCC,DC,1,0.004
5561,36,s6m22_usuario2,D,['s6m22_usuario9'],C,4,812.799930573,0.0,user,s6m22,changing,DDD,DD,0,0.0
5562,36,s6m22_usuario3,D,['s6m22_usuario12'],D,1,1062.5,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5563,36,s6m22_usuario4,C,['s6m22_usuario8'],C,3,1169.60000992,0.001,user,s6m22,changing,CDC,CD,1,0.001
5564,36,s6m22_usuario5,D,['s6m22_usuario14'],D,1,1423.09999466,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5565,36,s6m22_usuario6,D,['s6m22_usuario10'],D,1,1078.50003242,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5566,36,s6m22_usuario7,D,['s6m22_usuario13'],D,1,2355.29994965,-0.002,user,s6m22,changing,DCD,DC,0,0.002
5567,36,s6m22_usuario8,C,['s6m22_usuario4'],C,3,1011.49988174,0.0,user,s6m22,changing,CDC,CD,1,0.0
5568,36,s6m22_usuario9,C,['s6m22_usuario2'],D,0,1694.00000572,0.001,user,s6m22,changing,CDC,CD,1,0.001
5569,36,s6m22_usuario10,D,['s6m22_usuario6'],D,1,700.800180435,0.0,user,s6m22,changing,DCD,DC,0,0.0
5570,36,s6m22_usuario11,C,['s6m22_usuario1'],C,3,831.600189209,0.0,user,s6m22,changing,CDC,CD,1,0.0
5571,36,s6m22_usuario12,D,['s6m22_usuario3'],D,1,1137.09998131,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5572,36,s6m22_usuario13,D,['s6m22_usuario7'],D,1,2919.89994049,-0.002,user,s6m22,changing,DCD,DC,0,0.002
5573,36,s6m22_usuario14,D,['s6m22_usuario5'],D,1,1222.8000164,-0.001,user,s6m22,changing,CDD,CD,0,0.001
5574,36,s6m22_usuario15,D,['s6m22_usuario16'],D,1,2356.69994354,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5575,36,s6m22_usuario16,D,['s6m22_usuario15'],D,1,1171.0999012,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5576,37,s6m22_usuario1,D,['s6m22_usuario13'],D,1,3618.99995804,-0.003,user,s6m22,changing,CCD,CC,0,0.003
5577,37,s6m22_usuario2,D,['s6m22_usuario14'],D,1,643.8999176030001,0.0,user,s6m22,changing,DCD,DC,0,0.0
5578,37,s6m22_usuario3,D,['s6m22_usuario15'],D,1,605.299949646,0.0,user,s6m22,changing,DDD,DD,0,0.0
5579,37,s6m22_usuario4,D,['s6m22_usuario12'],C,4,1909.00015831,-0.001,user,s6m22,changing,CCD,CC,0,0.001
5580,37,s6m22_usuario5,D,['s6m22_usuario16'],D,1,787.9002094269999,0.0,user,s6m22,changing,DDD,DD,0,0.0
5581,37,s6m22_usuario6,D,['s6m22_usuario9'],C,4,613.399982452,0.0,user,s6m22,changing,DDD,DD,0,0.0
5582,37,s6m22_usuario7,D,['s6m22_usuario8'],C,4,1084.70010757,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5583,37,s6m22_usuario8,C,['s6m22_usuario7'],D,0,1277.89998055,0.001,user,s6m22,changing,CCC,CC,1,0.001
5584,37,s6m22_usuario9,C,['s6m22_usuario6'],D,0,778.1000137330001,0.0,user,s6m22,changing,CDC,CD,1,0.0
5585,37,s6m22_usuario10,D,['s6m22_usuario11'],C,4,1093.60003471,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5586,37,s6m22_usuario11,C,['s6m22_usuario10'],D,0,997.299909592,0.0,user,s6m22,changing,CCC,CC,1,0.0
5587,37,s6m22_usuario12,C,['s6m22_usuario4'],D,0,1807.69991875,0.001,user,s6m22,changing,DDC,DD,1,0.001
5588,37,s6m22_usuario13,D,['s6m22_usuario1'],D,1,1038.30003738,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5589,37,s6m22_usuario14,D,['s6m22_usuario2'],D,1,1653.50008011,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5590,37,s6m22_usuario15,D,['s6m22_usuario3'],D,1,2277.69994736,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5591,37,s6m22_usuario16,D,['s6m22_usuario5'],D,1,754.199981689,0.0,user,s6m22,changing,DDD,DD,0,0.0
5592,38,s6m22_usuario1,C,['s6m22_usuario12'],D,0,3618.00003052,0.003,user,s6m22,changing,DDC,DD,1,0.003
5593,38,s6m22_usuario2,D,['s6m22_usuario11'],C,4,1091.50004387,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5594,38,s6m22_usuario3,D,['s6m22_usuario8'],C,4,474.89976882900004,0.0,user,s6m22,changing,DDD,DD,0,0.0
5595,38,s6m22_usuario4,D,['s6m22_usuario9'],D,1,2608.10017586,-0.002,user,s6m22,changing,DCD,DC,0,0.002
5596,38,s6m22_usuario5,D,['s6m22_usuario16'],D,1,664.299964905,0.0,user,s6m22,changing,DDD,DD,0,0.0
5597,38,s6m22_usuario6,D,['s6m22_usuario14'],D,1,2157.50002861,-0.002,user,s6m22,changing,DCD,DC,0,0.002
5598,38,s6m22_usuario7,C,['s6m22_usuario10'],D,0,1316.99991226,0.001,user,s6m22,changing,DCC,DC,1,0.001
5599,38,s6m22_usuario8,C,['s6m22_usuario3'],D,0,1002.39992142,0.0,user,s6m22,changing,CDC,CD,1,0.0
5600,38,s6m22_usuario9,D,['s6m22_usuario4'],D,1,1204.20002937,-0.001,user,s6m22,changing,CDD,CD,0,0.001
5601,38,s6m22_usuario10,D,['s6m22_usuario7'],C,4,1519.39988136,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5602,38,s6m22_usuario11,C,['s6m22_usuario2'],D,0,637.100219727,0.0,user,s6m22,changing,CDC,CD,1,0.0
5603,38,s6m22_usuario12,D,['s6m22_usuario1'],C,4,1799.20005798,-0.001,user,s6m22,changing,CDD,CD,0,0.001
5604,38,s6m22_usuario13,D,['s6m22_usuario15'],D,1,1147.39990234,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5605,38,s6m22_usuario14,D,['s6m22_usuario6'],D,1,1384.09996033,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5606,38,s6m22_usuario15,D,['s6m22_usuario13'],D,1,2674.90005493,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5607,38,s6m22_usuario16,D,['s6m22_usuario5'],D,1,673.899888992,0.0,user,s6m22,changing,DDD,DD,0,0.0
5608,39,s6m22_usuario1,C,['s6m22_usuario10'],D,0,1360.00013351,0.001,user,s6m22,changing,CDC,CD,1,0.001
5609,39,s6m22_usuario2,D,['s6m22_usuario3'],D,1,569.299936295,0.0,user,s6m22,changing,DCD,DC,0,0.0
5610,39,s6m22_usuario3,D,['s6m22_usuario2'],D,1,532.00006485,0.0,user,s6m22,changing,DCD,DC,0,0.0
5611,39,s6m22_usuario4,C,['s6m22_usuario5'],D,0,1855.20005226,0.001,user,s6m22,changing,DDC,DD,1,0.001
5612,39,s6m22_usuario5,D,['s6m22_usuario4'],C,4,576.399803162,0.0,user,s6m22,changing,DDD,DD,0,0.0
5613,39,s6m22_usuario6,D,['s6m22_usuario8'],C,4,1303.30014229,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5614,39,s6m22_usuario7,D,['s6m22_usuario16'],D,1,2251.30009651,-0.002,user,s6m22,changing,CDD,CD,0,0.002
5615,39,s6m22_usuario8,C,['s6m22_usuario6'],D,0,1170.90010643,0.001,user,s6m22,changing,CDC,CD,1,0.001
5616,39,s6m22_usuario9,C,['s6m22_usuario11'],C,3,1135.99991798,0.001,user,s6m22,changing,DDC,DD,1,0.001
5617,39,s6m22_usuario10,D,['s6m22_usuario1'],C,4,1154.60014343,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5618,39,s6m22_usuario11,C,['s6m22_usuario9'],C,3,1944.09990311,0.001,user,s6m22,changing,CDC,CD,1,0.001
5619,39,s6m22_usuario12,D,['s6m22_usuario13'],D,1,1071.30002975,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5620,39,s6m22_usuario13,D,['s6m22_usuario12'],D,1,2039.90006447,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5621,39,s6m22_usuario14,D,['s6m22_usuario15'],D,1,1184.10015106,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5622,39,s6m22_usuario15,D,['s6m22_usuario14'],D,1,1909.80005264,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5623,39,s6m22_usuario16,D,['s6m22_usuario7'],D,1,674.900054932,0.0,user,s6m22,changing,DDD,DD,0,0.0
5624,40,s6m22_usuario1,C,['s6m22_usuario13'],D,0,1617.30003357,0.001,user,s6m22,changing,CDC,CD,1,0.001
5625,40,s6m22_usuario2,D,['s6m22_usuario15'],C,4,1227.29992867,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5626,40,s6m22_usuario3,D,['s6m22_usuario7'],D,1,551.699876785,0.0,user,s6m22,changing,DDD,DD,0,0.0
5627,40,s6m22_usuario4,C,['s6m22_usuario10'],C,3,1681.69999123,0.001,user,s6m22,changing,CDC,CD,1,0.001
5628,40,s6m22_usuario5,D,['s6m22_usuario14'],D,1,745.899915695,0.0,user,s6m22,changing,DCD,DC,0,0.0
5629,40,s6m22_usuario6,C,['s6m22_usuario16'],D,0,1303.30014229,0.001,user,s6m22,changing,DCC,DC,1,0.001
5630,40,s6m22_usuario7,D,['s6m22_usuario3'],D,1,1372.69997597,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5631,40,s6m22_usuario8,C,['s6m22_usuario12'],D,0,1074.10001755,0.001,user,s6m22,changing,CDC,CD,1,0.001
5632,40,s6m22_usuario9,D,['s6m22_usuario11'],C,4,1550.40001869,-0.001,user,s6m22,changing,CCD,CC,0,0.001
5633,40,s6m22_usuario10,C,['s6m22_usuario4'],C,3,1177.90007591,0.001,user,s6m22,changing,DCC,DC,1,0.001
5634,40,s6m22_usuario11,C,['s6m22_usuario9'],D,0,978.499889374,0.0,user,s6m22,changing,CCC,CC,1,0.0
5635,40,s6m22_usuario12,D,['s6m22_usuario8'],C,4,615.900039673,0.0,user,s6m22,changing,DDD,DD,0,0.0
5636,40,s6m22_usuario13,D,['s6m22_usuario1'],C,4,2101.30000114,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5637,40,s6m22_usuario14,D,['s6m22_usuario5'],D,1,1126.89995766,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5638,40,s6m22_usuario15,C,['s6m22_usuario2'],D,0,5155.69996834,0.005,user,s6m22,changing,DDC,DD,1,0.005
5639,40,s6m22_usuario16,D,['s6m22_usuario6'],C,4,664.300203323,0.0,user,s6m22,changing,DDD,DD,0,0.0
5640,41,s6m22_usuario1,C,['s6m22_usuario6'],D,0,1914.79992867,0.001,user,s6m22,changing,CDC,CD,1,0.001
5641,41,s6m22_usuario2,D,['s6m22_usuario15'],D,1,561.100006104,0.0,user,s6m22,changing,DCD,DC,0,0.0
5642,41,s6m22_usuario3,D,['s6m22_usuario4'],D,1,467.29993820199996,0.0,user,s6m22,changing,DDD,DD,0,0.0
5643,41,s6m22_usuario4,D,['s6m22_usuario3'],D,1,1890.39993286,-0.001,user,s6m22,changing,CCD,CC,0,0.001
5644,41,s6m22_usuario5,D,['s6m22_usuario16'],D,1,492.40016937300004,0.0,user,s6m22,changing,DDD,DD,0,0.0
5645,41,s6m22_usuario6,D,['s6m22_usuario1'],C,4,2110.70013046,-0.002,user,s6m22,changing,CDD,CD,0,0.002
5646,41,s6m22_usuario7,D,['s6m22_usuario9'],C,4,978.1999588010001,0.0,user,s6m22,changing,DDD,DD,0,0.0
5647,41,s6m22_usuario8,C,['s6m22_usuario10'],C,3,1546.60010338,0.001,user,s6m22,changing,CDC,CD,1,0.001
5648,41,s6m22_usuario9,C,['s6m22_usuario7'],D,0,1132.69996643,0.001,user,s6m22,changing,DCC,DC,1,0.001
5649,41,s6m22_usuario10,C,['s6m22_usuario8'],C,3,977.900028229,0.0,user,s6m22,changing,CCC,CC,1,0.0
5650,41,s6m22_usuario11,C,['s6m22_usuario14'],D,0,565.799951553,0.0,user,s6m22,changing,CDC,CD,1,0.0
5651,41,s6m22_usuario12,D,['s6m22_usuario13'],C,4,532.700061798,0.0,user,s6m22,changing,DCD,DC,0,0.0
5652,41,s6m22_usuario13,C,['s6m22_usuario12'],D,0,2335.09993553,0.002,user,s6m22,changing,DCC,DC,1,0.002
5653,41,s6m22_usuario14,D,['s6m22_usuario11'],C,4,966.099977493,0.0,user,s6m22,changing,DDD,DD,0,0.0
5654,41,s6m22_usuario15,D,['s6m22_usuario2'],D,1,7642.40002632,-0.007,user,s6m22,changing,CDD,CD,0,0.007
5655,41,s6m22_usuario16,D,['s6m22_usuario5'],D,1,473.99997711199995,0.0,user,s6m22,changing,DCD,DC,0,0.0
5656,42,s6m22_usuario1,D,['s6m22_usuario15'],D,1,1776.09992027,-0.001,user,s6m22,changing,CDD,CD,0,0.001
5657,42,s6m22_usuario2,D,['s6m22_usuario10'],C,4,692.100048065,0.0,user,s6m22,changing,DDD,DD,0,0.0
5658,42,s6m22_usuario3,D,['s6m22_usuario7'],D,1,6492.20013618,-0.006,user,s6m22,changing,DDD,DD,0,0.006
5659,42,s6m22_usuario4,D,['s6m22_usuario13'],D,1,1513.50021362,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5660,42,s6m22_usuario5,D,['s6m22_usuario9'],D,1,677.599906921,0.0,user,s6m22,changing,DDD,DD,0,0.0
5661,42,s6m22_usuario6,D,['s6m22_usuario14'],D,1,981.1000823969999,0.0,user,s6m22,changing,DCD,DC,0,0.0
5662,42,s6m22_usuario7,D,['s6m22_usuario3'],D,1,4046.49996758,-0.004,user,s6m22,changing,DCD,DC,0,0.004
5663,42,s6m22_usuario8,C,['s6m22_usuario12'],D,0,1293.49994659,0.001,user,s6m22,changing,CCC,CC,1,0.001
5664,42,s6m22_usuario9,D,['s6m22_usuario5'],D,1,1073.2998848,-0.001,user,s6m22,changing,CDD,CD,0,0.001
5665,42,s6m22_usuario10,C,['s6m22_usuario2'],D,0,674.599885941,0.0,user,s6m22,changing,CCC,CC,1,0.0
5666,42,s6m22_usuario11,C,['s6m22_usuario16'],D,0,691.4999485019999,0.0,user,s6m22,changing,CDC,CD,1,0.0
5667,42,s6m22_usuario12,D,['s6m22_usuario8'],C,4,604.0999889369999,0.0,user,s6m22,changing,DCD,DC,0,0.0
5668,42,s6m22_usuario13,D,['s6m22_usuario4'],D,1,1525.19989014,-0.001,user,s6m22,changing,CDD,CD,0,0.001
5669,42,s6m22_usuario14,D,['s6m22_usuario6'],D,1,1143.49985123,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5670,42,s6m22_usuario15,D,['s6m22_usuario1'],D,1,1898.60010147,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5671,42,s6m22_usuario16,D,['s6m22_usuario11'],C,4,610.100030899,0.0,user,s6m22,changing,DDD,DD,0,0.0
5672,43,s6m22_usuario1,D,['s6m22_usuario15'],D,1,1822.0000267,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5673,43,s6m22_usuario2,D,['s6m22_usuario10'],C,4,820.199966431,0.0,user,s6m22,changing,DCD,DC,0,0.0
5674,43,s6m22_usuario3,D,['s6m22_usuario8'],C,4,1019.90008354,0.0,user,s6m22,changing,DDD,DD,0,0.0
5675,43,s6m22_usuario4,C,['s6m22_usuario6'],D,0,1132.20000267,0.001,user,s6m22,changing,DDC,DD,1,0.001
5676,43,s6m22_usuario5,D,['s6m22_usuario13'],D,1,466.59994125400004,0.0,user,s6m22,changing,DDD,DD,0,0.0
5677,43,s6m22_usuario6,D,['s6m22_usuario4'],C,4,1039.79992867,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5678,43,s6m22_usuario7,D,['s6m22_usuario14'],D,1,2044.60000992,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5679,43,s6m22_usuario8,C,['s6m22_usuario3'],D,0,1223.59991074,0.001,user,s6m22,changing,CDC,CD,1,0.001
5680,43,s6m22_usuario9,D,['s6m22_usuario16'],D,1,1214.29991722,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5681,43,s6m22_usuario10,C,['s6m22_usuario2'],D,0,3321.30002975,0.003,user,s6m22,changing,CDC,CD,1,0.003
5682,43,s6m22_usuario11,C,['s6m22_usuario12'],D,0,666.100025177,0.0,user,s6m22,changing,CDC,CD,1,0.0
5683,43,s6m22_usuario12,D,['s6m22_usuario11'],C,4,601.0000705719999,0.0,user,s6m22,changing,DCD,DC,0,0.0
5684,43,s6m22_usuario13,D,['s6m22_usuario5'],D,1,937.5,0.0,user,s6m22,changing,DDD,DD,0,0.0
5685,43,s6m22_usuario14,D,['s6m22_usuario7'],D,1,1378.10015678,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5686,43,s6m22_usuario15,D,['s6m22_usuario1'],D,1,2905.40003777,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5687,43,s6m22_usuario16,D,['s6m22_usuario9'],D,1,1150.59995651,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5688,44,s6m22_usuario1,C,['s6m22_usuario16'],D,0,1394.20008659,0.001,user,s6m22,changing,DDC,DD,1,0.001
5689,44,s6m22_usuario2,D,['s6m22_usuario4'],C,4,1042.70005226,-0.001,user,s6m22,changing,DCD,DC,0,0.001
5690,44,s6m22_usuario3,D,['s6m22_usuario5'],D,1,838.2999897000001,0.0,user,s6m22,changing,DCD,DC,0,0.0
5691,44,s6m22_usuario4,C,['s6m22_usuario2'],D,0,1868.49999428,0.001,user,s6m22,changing,CDC,CD,1,0.001
5692,44,s6m22_usuario5,D,['s6m22_usuario3'],D,1,774.3999958039999,0.0,user,s6m22,changing,DDD,DD,0,0.0
5693,44,s6m22_usuario6,C,['s6m22_usuario15'],D,0,1674.49998856,0.001,user,s6m22,changing,DCC,DC,1,0.001
5694,44,s6m22_usuario7,D,['s6m22_usuario10'],C,4,2254.30011749,-0.002,user,s6m22,changing,DDD,DD,0,0.002
5695,44,s6m22_usuario8,C,['s6m22_usuario11'],C,3,888.200044632,0.0,user,s6m22,changing,CDC,CD,1,0.0
5696,44,s6m22_usuario9,C,['s6m22_usuario13'],D,0,1371.29998207,0.001,user,s6m22,changing,DDC,DD,1,0.001
5697,44,s6m22_usuario10,C,['s6m22_usuario7'],D,0,1037.50014305,0.001,user,s6m22,changing,CDC,CD,1,0.001
5698,44,s6m22_usuario11,C,['s6m22_usuario8'],C,3,2114.60018158,0.002,user,s6m22,changing,CDC,CD,1,0.002
5699,44,s6m22_usuario12,D,['s6m22_usuario14'],D,1,812.599897385,0.0,user,s6m22,changing,DCD,DC,0,0.0
5700,44,s6m22_usuario13,D,['s6m22_usuario9'],C,4,818.500041962,0.0,user,s6m22,changing,DDD,DD,0,0.0
5701,44,s6m22_usuario14,D,['s6m22_usuario12'],D,1,1337.39995956,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5702,44,s6m22_usuario15,D,['s6m22_usuario6'],C,4,5096.80008888,-0.005,user,s6m22,changing,DDD,DD,0,0.005
5703,44,s6m22_usuario16,D,['s6m22_usuario1'],C,4,1224.50017929,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5704,45,s6m22_usuario1,D,['s6m22_usuario6'],C,4,4438.8999939,-0.004,user,s6m22,changing,CDD,CD,0,0.004
5705,45,s6m22_usuario2,D,['s6m22_usuario4'],D,1,761.1999511719999,0.0,user,s6m22,changing,DCD,DC,0,0.0
5706,45,s6m22_usuario3,D,['s6m22_usuario13'],D,1,1237.20002174,-0.001,user,s6m22,changing,DDD,DD,0,0.001
5707,45,s6m22_usuario4,D,['s6m22_usuario2'],D,1,2024.3999958000002,-0.002,user,s6m22,changing,CDD,CD,0,0.002
5708,45,s6m22_usuario5,D,['s6m22_usuario10'],C,4,503.000020981,0.0,user,s6m22,changing,DDD,DD,0,0.0
5709,45,s6m22_usuario6,C,['s6m22_usuario1'],D,0,1478.89995575,0.001,user,s6m22,changing,CDC,CD,1,0.001
5710,45,s6m22_usuario7,C,['s6m22_usuario15'],D,0,1909.89995003,0.001,user,s6m22,changing,DCC,DC,1,0.001
5711,45,s6m22_usuario8,C,['s6m22_usuario9'],C,3,983.40010643,0.0,user,s6m22,changing,CCC,CC,1,0.0
5712,45,s6m22_usuario9,C,['s6m22_usuario8'],C,3,6205.50012589,0.006,user,s6m22,changing,CDC,CD,1,0.006
5713,45,s6m22_usuario10,C,['s6m22_usuario5'],D,0,1919.49987411,0.001,user,s6m22,changing,CDC,CD,1,0.001
