10019.9999809, D, 145, 1, first, 2, MCC, first, 0.141414141414, 2
1369.99988556, D, 146, 19, D, 2, MCC, user, 0.157303370787, 2
1629.99987602, D, 146, 20, D, 2, MCC, user, 0.259259259259, 2
1849.99990463, D, 146, 21, D, 2, MCC, user, 0.130434782609, 2
3730.00001907, C, 146, 22, D, 2, MCC, user, 0.205020920502, 3
2190.00005722, D, 146, 23, C, 2, MCC, user, 0.160305343511, 2
3109.9998951, C, 146, 24, D, 2, MCC, user, 0.196787148594, 3
5599.99990463, D, 146, 25, C, 1, MCC, user, 0.0721649484536, 1
2349.99990463, D, 146, 26, D, 2, MCC, user, 0.157303370787, 2
1100.00014305, D, 146, 27, D, 2, MCC, user, 0.189189189189, 2
1510.00022888, D, 146, 28, D, 3, MCC, user, 0.116022099448, 3
1670.00007629, D, 146, 29, D, 1, MCC, user, 0.173553719008, 1
1839.99991417, D, 146, 30, D, 3, MCC, user, 0.237288135593, 3
3119.99988556, D, 146, 31, D, 3, MCC, user, 0.237288135593, 3
2950.00004768, D, 146, 32, D, 2, MCC, user, 0.122807017544, 2
1319.99993324, D, 146, 33, D, 1, MCC, user, 0.134615384615, 1
2720.00002861, D, 146, 34, D, 3, MCC, user, 0.230769230769, 3
2190.00005722, D, 146, 35, D, 2, MCC, user, 0.0853658536585, 2
2869.99988556, D, 146, 36, D, 1, MCC, user, 0.0972222222222, 1
1219.99979019, D, 146, 37, D, 3, MCC, user, 0.234449760766, 3
1689.9998188, D, 146, 38, D, 3, MCC, user, 0.157303370787, 3
1029.99997139, D, 146, 39, D, 2, MCC, user, 0.344262295082, 2
1399.99985695, D, 146, 40, D, 2, MCC, user, 0.0909090909091, 2
1139.99986649, D, 146, 41, D, 2, MCC, user, 0.0909090909091, 2
1759.99999046, D, 146, 42, D, 2, MCC, user, 0.166666666667, 2
2250.0, D, 146, 43, D, 2, MCC, user, 0.10447761194, 2
1720.00002861, D, 146, 44, D, 3, MCC, user, 0.148936170213, 3
1690.00005722, D, 146, 45, D, 2, MCC, user, 0.0760869565217, 2
1419.99983788, D, 146, 46, D, 0, MCC, user, 0.0, 0
5680.00006676, C, 146, 47, D, 2, MCC, user, 0.259259259259, 3
3690.00005722, D, 146, 48, C, 1, MCC, user, 0.166666666667, 1
2329.99992371, D, 146, 49, D, 2, MCC, user, 0.10447761194, 2
1789.99996185, D, 146, 50, D, 2, MCC, user, 0.160305343511, 2
3879.99987602, D, 146, 51, D, 2, MCC, user, 0.122807017544, 2
5220.00002861, D, 146, 52, D, 3, MCC, user, 0.157303370787, 3
1279.99997139, D, 146, 53, D, 1, MCC, user, 0.0804597701149, 1
1769.99998093, D, 146, 54, D, 3, MCC, user, 0.246231155779, 3
1440.00005722, D, 146, 55, D, 2, MCC, user, 0.21875, 2
2220.00002861, D, 146, 56, D, 3, MCC, user, 0.0995260663507, 3
1410.00008583, D, 146, 57, D, 1, MCC, user, 0.10447761194, 1
1470.00002861, D, 146, 58, D, 2, MCC, user, 0.139072847682, 2
8440.00005722, D, 94, 1, first, 5, PD, first, 0.466666666667, 5
12470.0000286, D, 94, 2, D, 4, PD, user, 0.306569343066, 4
7210.00003815, D, 94, 3, D, 3, PD, user, 0.301075268817, 3
8190.00005722, D, 94, 4, D, 4, PD, user, 0.291666666667, 4
7839.99991417, D, 94, 5, D, 4, PD, user, 0.354838709677, 4
4600.00014305, D, 94, 6, D, 5, PD, user, 0.462809917355, 5
4930.00006676, D, 94, 7, D, 2, PD, user, 0.0909090909091, 2
16759.9999905, D, 94, 8, D, 5, PD, user, 0.37984496124, 5
10080.0001621, D, 94, 9, D, 5, PD, user, 0.395161290323, 5
5730.00001907, D, 94, 10, D, 3, PD, user, 0.259259259259, 3
4099.99990463, C, 94, 11, D, 3, PD, user, 0.375, 4
3860.00013351, D, 94, 12, C, 4, PD, user, 0.326424870466, 4
3980.00001907, D, 94, 13, D, 5, PD, user, 0.393939393939, 5
5440.00005722, D, 94, 14, D, 3, PD, user, 0.301075268817, 3
10809.9999428, C, 94, 15, D, 4, PD, user, 0.411764705882, 5
7869.99988556, D, 94, 16, C, 3, PD, user, 0.271844660194, 3
2819.99993324, D, 94, 17, D, 4, PD, user, 0.348659003831, 4
10009.9999905, D, 94, 18, D, 5, PD, user, 0.392523364486, 5
6379.99987602, D, 94, 19, D, 3, PD, user, 0.21875, 3
6529.99997139, C, 94, 20, D, 2, PD, user, 0.27374301676, 3
3720.00002861, D, 94, 21, C, 2, PD, user, 0.189189189189, 2
2389.99986649, D, 94, 22, D, 5, PD, user, 0.411764705882, 5
8600.00014305, D, 94, 23, D, 4, PD, user, 0.311740890688, 4
2960.00003815, D, 94, 24, D, 4, PD, user, 0.311740890688, 4
9490.00000954, D, 94, 25, D, 4, PD, user, 0.326424870466, 4
3330.00016212, D, 94, 26, D, 4, PD, user, 0.318181818182, 4
8299.99995232, D, 94, 27, D, 3, PD, user, 0.308176100629, 3
8190.00005722, D, 94, 28, D, 4, PD, user, 0.230769230769, 4
2730.00001907, D, 94, 29, D, 4, PD, user, 0.4375, 4
3710.00003815, D, 94, 30, D, 3, PD, user, 0.227642276423, 3
5079.99992371, C, 94, 31, D, 4, PD, user, 0.469964664311, 5
4280.00020981, D, 94, 32, C, 4, PD, user, 0.271844660194, 4
3480.00001907, D, 94, 33, D, 3, PD, user, 0.276315789474, 3
8269.99998093, D, 94, 34, D, 2, PD, user, 0.0804597701149, 2
4680.00006676, D, 94, 35, D, 3, PD, user, 0.259259259259, 3
8289.99996185, D, 94, 36, D, 4, PD, user, 0.383561643836, 4
8019.99998093, D, 94, 37, D, 3, PD, user, 0.247787610619, 3
6389.99986649, D, 94, 38, D, 3, PD, user, 0.207920792079, 3
3389.99986649, C, 94, 39, D, 3, PD, user, 0.48275862069, 4
3759.99999046, D, 94, 40, C, 4, PD, user, 0.33734939759, 4
3060.0001812, D, 94, 41, D, 3, PD, user, 0.230769230769, 3
2750.0, D, 94, 42, D, 4, PD, user, 0.326424870466, 4
3880.00011444, D, 94, 43, D, 4, PD, user, 0.358974358974, 4
3420.00007629, D, 94, 44, D, 3, PD, user, 0.21875, 3
2350.00014305, D, 94, 45, D, 3, PD, user, 0.207920792079, 3
6599.99990463, D, 94, 46, D, 2, PD, user, 0.0972222222222, 2
9390.0001049, C, 94, 47, D, 4, PD, user, 0.395161290323, 5
3459.99979973, D, 94, 48, C, 3, PD, user, 0.344262295082, 3
3089.99991417, D, 94, 49, D, 2, PD, user, 0.141414141414, 2
2599.99990463, D, 94, 50, D, 3, PD, user, 0.33734939759, 3
9019.99998093, D, 94, 51, D, 4, PD, user, 0.368421052632, 4
6559.99994278, D, 94, 52, D, 5, PD, user, 0.411764705882, 5
3250.0, D, 94, 53, D, 2, PD, user, 0.10447761194, 2
3650.00009537, D, 94, 54, D, 4, PD, user, 0.318181818182, 4
1579.99992371, D, 94, 55, D, 4, PD, user, 0.344262295082, 4
2879.99987602, D, 94, 56, D, 4, PD, user, 0.271844660194, 4
8620.00012398, D, 94, 57, D, 3, PD, user, 0.259259259259, 3
8840.00015259, D, 94, 58, D, 4, PD, user, 0.27374301676, 4
2680.00006676, C, 155, 1, first, 3, PC, first, 0.35593220339, 4
2529.99997139, C, 155, 2, C, 2, PC, user, 0.269230769231, 3
3059.99994278, C, 155, 3, C, 2, PC, user, 0.259259259259, 3
5580.00016212, C, 155, 4, C, 3, PC, user, 0.318181818182, 4
4450.00004768, C, 155, 5, C, 3, PC, user, 0.339207048458, 4
4470.00002861, C, 155, 6, C, 3, PC, user, 0.362549800797, 4
5920.00007629, C, 155, 7, C, 1, PC, user, 0.109947643979, 2
16400.0000954, C, 155, 8, C, 3, PC, user, 0.27797833935, 4
8980.00001907, C, 155, 9, C, 2, PC, user, 0.239543726236, 3
5899.99985695, C, 155, 10, C, 2, PC, user, 0.318181818182, 3
7240.00000954, C, 155, 11, C, 2, PC, user, 0.295774647887, 3
4889.99986649, C, 155, 12, C, 3, PC, user, 0.285714285714, 4
9009.99999046, C, 155, 13, C, 3, PC, user, 0.324894514768, 4
5279.99997139, C, 155, 14, C, 2, PC, user, 0.259259259259, 3
4000.0, C, 155, 15, C, 5, PC, user, 0.56204379562, 6
4159.99984741, C, 155, 16, C, 3, PC, user, 0.354838709677, 4
2579.99992371, C, 155, 17, C, 4, PC, user, 0.428571428571, 5
5160.00008583, C, 155, 18, C, 3, PC, user, 0.268292682927, 4
4910.00008583, C, 155, 19, C, 2, PC, user, 0.230769230769, 3
2929.99982834, C, 155, 20, C, 2, PC, user, 0.328859060403, 3
7920.00007629, C, 155, 21, C, 2, PC, user, 0.234449760766, 3
3720.00002861, C, 155, 22, C, 3, PC, user, 0.344262295082, 4
6750.0, C, 155, 23, C, 2, PC, user, 0.239543726236, 3
5610.00013351, C, 155, 24, C, 2, PC, user, 0.295774647887, 3
4950.00004768, C, 155, 25, C, 3, PC, user, 0.295774647887, 4
14840.0001526, C, 155, 26, C, 2, PC, user, 0.234449760766, 3
4009.99999046, C, 155, 27, C, 3, PC, user, 0.310344827586, 4
4650.00009537, C, 155, 28, C, 2, PC, user, 0.230769230769, 3
4889.99986649, C, 155, 29, C, 3, PC, user, 0.291666666667, 4
3640.0001049, C, 155, 30, C, 2, PC, user, 0.301075268817, 3
2569.99993324, C, 155, 31, C, 4, PC, user, 0.525691699605, 5
9490.00000954, C, 155, 32, C, 3, PC, user, 0.282511210762, 4
3730.00001907, C, 155, 33, C, 2, PC, user, 0.198113207547, 3
3879.99987602, C, 155, 34, C, 1, PC, user, 0.0972222222222, 2
5839.99991417, C, 155, 35, C, 2, PC, user, 0.230769230769, 3
3670.00007629, C, 155, 36, C, 3, PC, user, 0.301075268817, 4
25309.9999428, C, 155, 37, C, 2, PC, user, 0.259259259259, 3
4519.99998093, C, 155, 38, C, 2, PC, user, 0.230769230769, 3
4609.9998951, C, 155, 39, C, 3, PC, user, 0.411764705882, 4
4789.99996185, C, 155, 40, C, 3, PC, user, 0.301075268817, 4
4539.99996185, C, 155, 41, C, 2, PC, user, 0.230769230769, 3
3430.00006676, C, 155, 42, C, 2, PC, user, 0.259259259259, 3
7490.00000954, C, 155, 43, C, 3, PC, user, 0.237288135593, 4
1960.00003815, C, 155, 45, C, 2, PC, auto, 0.189189189189, 3
3019.99998093, C, 155, 46, C, 1, PC, user, 0.0804597701149, 2
6369.99988556, C, 155, 47, C, 3, PC, user, 0.358974358974, 4
6539.99996185, C, 155, 48, C, 2, PC, user, 0.259259259259, 3
4200.00004768, C, 155, 49, C, 2, PC, user, 0.230769230769, 3
3319.99993324, C, 155, 50, C, 2, PC, user, 0.271844660194, 3
7539.99996185, C, 155, 51, C, 3, PC, user, 0.304347826087, 4
2960.00003815, C, 155, 52, C, 4, PC, user, 0.358974358974, 5
6320.00017166, C, 155, 53, C, 1, PC, user, 0.0760869565217, 2
3610.00013351, C, 155, 54, C, 2, PC, user, 0.227642276423, 3
3210.00003815, C, 155, 55, C, 3, PC, user, 0.295774647887, 4
2659.99984741, C, 155, 56, C, 3, PC, user, 0.282511210762, 4
5399.99985695, C, 155, 57, C, 3, PC, user, 0.270386266094, 4
4930.00006676, C, 155, 58, C, 2, PC, user, 0.166666666667, 3
2839.99991417, D, 134, 1, first, 4, MCC, first, 0.411764705882, 4
1940.00005722, D, 134, 2, D, 3, MCC, user, 0.301075268817, 3
1299.99995232, D, 134, 3, D, 4, MCC, user, 0.35, 4
1870.00012398, D, 134, 4, D, 3, MCC, user, 0.328859060403, 3
3509.99999046, D, 134, 5, D, 3, MCC, user, 0.318181818182, 3
4009.99999046, D, 134, 6, D, 3, MCC, user, 0.285714285714, 3
4559.99994278, D, 134, 7, D, 2, MCC, user, 0.148936170213, 2
6279.99997139, D, 134, 8, D, 4, MCC, user, 0.392523364486, 4
4509.99999046, D, 134, 9, D, 3, MCC, user, 0.207920792079, 3
3550.00019073, D, 134, 10, D, 2, MCC, user, 0.259259259259, 2
3220.00002861, D, 134, 11, D, 2, MCC, user, 0.157303370787, 2
2570.00017166, D, 134, 12, D, 3, MCC, user, 0.276315789474, 3
3860.00013351, D, 134, 13, D, 3, MCC, user, 0.37984496124, 3
4059.99994278, D, 134, 14, D, 3, MCC, user, 0.285714285714, 3
3070.00017166, C, 134, 15, D, 3, MCC, user, 0.381818181818, 4
6580.00016212, C, 134, 16, C, 3, MCC, user, 0.318181818182, 4
5220.00002861, D, 134, 17, C, 4, MCC, user, 0.35, 4
2409.99984741, D, 134, 18, D, 5, MCC, user, 0.354838709677, 5
2419.99983788, D, 134, 19, D, 2, MCC, user, 0.202898550725, 2
3179.99982834, D, 134, 20, D, 1, MCC, user, 0.134615384615, 1
4049.99995232, D, 134, 21, D, 4, MCC, user, 0.33734939759, 4
2340.00015259, D, 134, 22, D, 3, MCC, user, 0.285714285714, 3
3049.99995232, D, 134, 23, D, 3, MCC, user, 0.198113207547, 3
3640.0001049, D, 134, 24, D, 2, MCC, user, 0.225806451613, 2
5690.00005722, D, 134, 25, D, 3, MCC, user, 0.37984496124, 3
2350.00014305, D, 134, 26, D, 3, MCC, user, 0.21875, 3
4470.00002861, D, 134, 27, D, 4, MCC, user, 0.239543726236, 4
4460.00003815, D, 134, 28, D, 2, MCC, user, 0.202898550725, 2
3629.99987602, D, 134, 29, D, 5, MCC, user, 0.310344827586, 5
3350.00014305, D, 134, 30, D, 2, MCC, user, 0.304347826087, 2
2649.99985695, D, 134, 31, D, 3, MCC, user, 0.490445859873, 3
3319.99993324, D, 134, 32, D, 3, MCC, user, 0.289940828402, 3
3280.00020981, D, 134, 33, D, 3, MCC, user, 0.170731707317, 3
3680.00006676, D, 134, 34, D, 2, MCC, user, 0.0598290598291, 2
5259.99999046, D, 134, 35, D, 3, MCC, user, 0.212121212121, 3
2689.9998188, D, 134, 36, D, 3, MCC, user, 0.344262295082, 3
2890.0001049, D, 134, 37, D, 3, MCC, user, 0.259259259259, 3
2370.00012398, D, 134, 38, D, 2, MCC, user, 0.177215189873, 2
1690.00005722, D, 134, 39, D, 3, MCC, user, 0.259259259259, 3
1950.00004768, D, 134, 40, D, 3, MCC, user, 0.344262295082, 3
1839.99991417, D, 134, 41, D, 2, MCC, user, 0.21875, 2
2190.00005722, D, 134, 42, D, 3, MCC, user, 0.241379310345, 3
3619.99988556, D, 134, 43, D, 5, MCC, user, 0.371980676329, 5
3380.00011444, D, 134, 44, D, 3, MCC, user, 0.2, 3
1680.00006676, D, 134, 45, D, 3, MCC, user, 0.141414141414, 3
1900.00009537, D, 134, 46, D, 2, MCC, user, 0.134615384615, 2
2939.9998188, D, 134, 47, D, 3, MCC, user, 0.244186046512, 3
1690.00005722, D, 134, 48, D, 2, MCC, user, 0.21875, 2
14779.9999714, D, 134, 49, D, 2, MCC, user, 0.177215189873, 2
2940.00005722, D, 134, 50, D, 3, MCC, user, 0.189189189189, 3
2789.99996185, D, 134, 51, D, 4, MCC, user, 0.289940828402, 4
3879.99987602, D, 134, 52, D, 4, MCC, user, 0.301075268817, 4
1990.00000954, D, 134, 53, D, 3, MCC, user, 0.148936170213, 3
3009.99999046, D, 134, 54, D, 3, MCC, user, 0.244186046512, 3
3359.9998951, D, 134, 55, D, 3, MCC, user, 0.2, 3
1610.00013351, D, 134, 56, D, 4, MCC, user, 0.364161849711, 4
1990.00000954, D, 134, 57, D, 4, MCC, user, 0.270386266094, 4
2589.99991417, D, 134, 58, D, 4, MCC, user, 0.247787610619, 4
13170.0000763, D, 111, 1, first, 2, MCC, first, 0.276315789474, 2
12410.0000858, D, 111, 2, D, 2, MCC, user, 0.225806451613, 2
10690.0000572, C, 111, 3, D, 3, MCC, user, 0.270386266094, 4
8539.99996185, D, 111, 4, C, 1, MCC, user, 0.0598290598291, 1
9970.00002861, D, 111, 5, D, 3, MCC, user, 0.246231155779, 3
10549.9999523, D, 111, 6, D, 2, MCC, user, 0.141414141414, 2
8620.00012398, D, 111, 7, D, 3, MCC, user, 0.308176100629, 3
10480.0000191, D, 111, 8, D, 3, MCC, user, 0.326424870466, 3
8250.0, D, 111, 9, D, 3, MCC, user, 0.148936170213, 3
7649.99985695, D, 111, 10, D, 1, MCC, user, 0.0721649484536, 1
11960.0000381, D, 111, 11, D, 2, MCC, user, 0.202898550725, 2
9960.00003815, D, 111, 12, D, 1, MCC, user, 0.0598290598291, 1
11459.9997997, D, 111, 13, D, 0, MCC, user, 0.0, 0
16950.0000477, D, 111, 14, D, 2, MCC, user, 0.179487179487, 2
9839.99991417, D, 111, 15, D, 3, MCC, user, 0.246231155779, 3
17799.9999523, C, 111, 16, D, 1, MCC, user, 0.134615384615, 2
2269.99998093, C, 111, 17, C, 1, MCC, user, 0.122807017544, 2
4519.99998093, C, 111, 18, C, 2, MCC, user, 0.148936170213, 3
7650.00009537, D, 111, 19, C, 0, MCC, user, 0.0, 0
4929.99982834, D, 111, 20, D, 0, MCC, user, 0.0, 0
3730.00001907, D, 111, 21, D, 2, MCC, user, 0.139072847682, 2
6370.00012398, D, 111, 22, D, 2, MCC, user, 0.0853658536585, 2
8240.00000954, C, 111, 23, D, 1, MCC, user, 0.0721649484536, 2
6630.00011444, D, 111, 24, C, 2, MCC, user, 0.202898550725, 2
5159.99984741, D, 111, 25, D, 0, MCC, user, 0.0, 0
2279.99997139, D, 111, 26, D, 3, MCC, user, 0.246231155779, 3
5180.00006676, D, 111, 27, D, 5, MCC, user, 0.311740890688, 5
7900.00009537, D, 111, 28, D, 1, MCC, user, 0.0, 1
5019.99998093, D, 111, 29, D, 3, MCC, user, 0.155555555556, 3
11000.0, D, 111, 30, D, 0, MCC, user, 0.0, 0
9010.00022888, D, 111, 31, D, 0, MCC, user, 0.0, 0
2670.00007629, D, 111, 32, D, 1, MCC, user, 0.122807017544, 1
3380.00011444, C, 111, 33, D, 1, MCC, user, 0.109947643979, 2
5129.99987602, C, 111, 34, C, 0, MCC, user, 0.0, 1
5250.0, C, 111, 35, C, 1, MCC, user, 0.109947643979, 2
11820.0001717, D, 111, 36, C, 0, MCC, user, 0.0, 0
12750.0, D, 111, 37, D, 1, MCC, user, 0.0598290598291, 1
4900.00009537, D, 111, 38, D, 1, MCC, user, 0.0510948905109, 1
8150.00009537, C, 111, 39, D, 0, MCC, user, 0.0, 1
9169.99983788, D, 111, 40, C, 0, MCC, user, 0.0, 0
7519.99998093, D, 111, 41, D, 0, MCC, user, 0.0, 0
3790.00020027, D, 111, 42, D, 1, MCC, user, 0.0, 1
3850.00014305, C, 111, 43, D, 2, MCC, user, 0.247787610619, 3
5400.00009537, D, 111, 44, C, 2, MCC, user, 0.0760869565217, 2
4920.00007629, C, 111, 45, D, 0, MCC, user, 0.0, 1
6470.00002861, D, 111, 46, C, 0, MCC, user, 0.0, 0
6599.99990463, D, 111, 47, D, 2, MCC, user, 0.157303370787, 2
5420.00007629, D, 111, 48, D, 0, MCC, user, 0.0, 0
9589.99991417, D, 111, 49, D, 1, MCC, user, 0.189189189189, 1
2240.00000954, C, 111, 50, D, 0, MCC, user, 0.0, 1
7639.99986649, C, 111, 51, C, 0, MCC, user, 0.0, 1
4809.99994278, C, 111, 52, C, 0, MCC, user, 0.0, 1
17890.0001049, D, 111, 53, C, 3, MCC, user, 0.189189189189, 3
3259.99999046, D, 111, 54, D, 1, MCC, user, 0.0419161676647, 1
2329.99992371, C, 111, 55, D, 0, MCC, user, 0.0, 1
7680.00006676, C, 111, 56, C, 1, MCC, user, 0.189189189189, 2
6689.9998188, D, 111, 57, C, 3, MCC, user, 0.189189189189, 3
7319.99993324, C, 111, 58, D, 2, MCC, user, 0.196787148594, 3
8029.99997139, D, 90, 1, first, 1, MCC, first, 0.160305343511, 1
4069.99993324, D, 90, 2, D, 2, MCC, user, 0.304347826087, 2
3529.99997139, D, 90, 3, D, 5, MCC, user, 0.388888888889, 5
8279.99997139, D, 90, 4, D, 1, MCC, user, 0.0654205607477, 1
3670.00007629, C, 90, 5, D, 2, MCC, user, 0.196787148594, 3
6509.99999046, C, 90, 6, C, 2, MCC, user, 0.213973799127, 3
3339.99991417, C, 90, 7, C, 2, MCC, user, 0.289940828402, 3
2649.99985695, D, 90, 8, C, 3, MCC, user, 0.289940828402, 3
4890.0001049, D, 90, 9, D, 3, MCC, user, 0.141414141414, 3
3570.00017166, D, 90, 10, D, 1, MCC, user, 0.0721649484536, 1
3980.00001907, D, 90, 11, D, 3, MCC, user, 0.333333333333, 3
8229.99978065, D, 90, 12, D, 0, MCC, user, 0.0, 0
4079.99992371, D, 90, 13, D, 0, MCC, user, 0.0, 0
2779.99997139, C, 90, 14, D, 2, MCC, user, 0.246231155779, 3
4180.00006676, C, 90, 15, C, 1, MCC, user, 0.166666666667, 2
3809.99994278, D, 90, 16, C, 1, MCC, user, 0.0374331550802, 1
4879.99987602, D, 90, 17, D, 2, MCC, user, 0.0721649484536, 2
9709.99979973, D, 90, 18, D, 4, MCC, user, 0.308176100629, 4
5639.99986649, D, 90, 19, D, 0, MCC, user, 0.0, 0
5129.99987602, D, 90, 20, D, 0, MCC, user, 0.0, 0
5089.99991417, D, 90, 21, D, 2, MCC, user, 0.0804597701149, 2
9039.99996185, C, 90, 22, D, 1, MCC, user, 0.10447761194, 2
7560.0001812, D, 90, 23, C, 2, MCC, user, 0.0853658536585, 2
7670.00007629, C, 90, 24, D, 2, MCC, user, 0.295774647887, 3
7769.99998093, D, 90, 25, C, 0, MCC, user, 0.0, 0
13660.0000858, C, 90, 26, D, 3, MCC, user, 0.344262295082, 4
12379.999876, C, 90, 27, C, 3, MCC, user, 0.230769230769, 4
16190.0000572, D, 90, 28, C, 1, MCC, user, 0.0, 1
5809.99994278, C, 90, 29, D, 3, MCC, user, 0.27374301676, 4
10829.9999237, D, 90, 30, C, 1, MCC, user, 0.0721649484536, 1
10370.000124, D, 90, 31, D, 0, MCC, user, 0.0, 0
5390.0001049, D, 90, 32, D, 1, MCC, user, 0.0804597701149, 1
12299.9999523, D, 90, 33, D, 2, MCC, user, 0.130434782609, 2
3740.00000954, D, 90, 34, D, 1, MCC, user, 0.0, 1
8119.99988556, C, 90, 35, D, 2, MCC, user, 0.2, 3
4940.00005722, D, 90, 36, C, 1, MCC, user, 0.21875, 1
4820.00017166, D, 90, 37, D, 1, MCC, user, 0.148936170213, 1
2970.00002861, D, 90, 38, D, 2, MCC, user, 0.112903225806, 2
3960.00003815, D, 90, 39, D, 2, MCC, user, 0.0721649484536, 2
7209.99979973, D, 90, 40, D, 1, MCC, user, 0.0804597701149, 1
5269.99998093, D, 90, 41, D, 0, MCC, user, 0.0, 0
7009.99999046, D, 90, 42, D, 1, MCC, user, 0.0, 1
12470.0000286, D, 90, 43, D, 3, MCC, user, 0.411764705882, 3
9370.00012398, D, 90, 44, D, 3, MCC, user, 0.122807017544, 3
3849.99990463, D, 90, 45, D, 1, MCC, user, 0.0, 1
9920.00007629, D, 90, 46, D, 0, MCC, user, 0.0, 0
5240.00000954, C, 90, 47, D, 3, MCC, user, 0.276315789474, 4
7299.99995232, D, 90, 48, C, 0, MCC, user, 0.0, 0
6299.99995232, D, 90, 49, D, 0, MCC, user, 0.0, 0
4309.99994278, D, 90, 50, D, 1, MCC, user, 0.0, 1
9149.99985695, D, 90, 51, D, 2, MCC, user, 0.0, 2
5740.00000954, D, 90, 52, D, 2, MCC, user, 0.122807017544, 2
12349.9999046, C, 90, 53, D, 2, MCC, user, 0.241379310345, 3
16460.0000381, D, 90, 54, C, 3, MCC, user, 0.134615384615, 3
5320.00017166, D, 90, 55, D, 2, MCC, user, 0.160305343511, 2
5279.99997139, D, 90, 56, D, 1, MCC, user, 0.0654205607477, 1
5230.00001907, C, 90, 57, D, 2, MCC, user, 0.21875, 3
8180.00006676, C, 90, 58, C, 3, MCC, user, 0.301075268817, 4
7859.9998951, D, 99, 1, first, 2, PD, first, 0.202898550725, 2
4059.99994278, D, 99, 2, D, 1, PD, user, 0.166666666667, 1
6569.99993324, D, 99, 3, D, 3, PD, user, 0.241379310345, 3
11410.0000858, D, 99, 4, D, 2, PD, user, 0.148936170213, 2
10630.0001144, D, 99, 5, D, 5, PD, user, 0.390862944162, 5
11080.0001621, D, 99, 6, D, 4, PD, user, 0.285714285714, 4
7539.99996185, D, 99, 7, D, 3, PD, user, 0.28, 3
10940.0000572, D, 99, 8, D, 3, PD, user, 0.202898550725, 3
5409.99984741, D, 99, 9, D, 3, PD, user, 0.0853658536585, 3
15309.9999428, D, 99, 10, D, 1, PD, user, 0.0804597701149, 1
3789.99996185, D, 99, 11, D, 2, PD, user, 0.173553719008, 2
8059.99994278, D, 99, 12, D, 1, PD, user, 0.0, 1
7350.00014305, D, 99, 13, D, 0, PD, user, 0.0, 0
2420.00007629, D, 99, 14, D, 3, PD, user, 0.198113207547, 3
13389.9998665, D, 99, 15, D, 2, PD, user, 0.130434782609, 2
3030.00020981, D, 99, 16, D, 1, PD, user, 0.0374331550802, 1
3230.00001907, D, 99, 17, D, 1, PD, user, 0.0, 1
3700.00004768, D, 99, 18, D, 3, PD, user, 0.241379310345, 3
4770.00021935, D, 99, 19, D, 0, PD, user, 0.0, 0
6080.00016212, D, 99, 20, D, 0, PD, user, 0.0, 0
4019.99998093, D, 99, 21, D, 1, PD, user, 0.0, 1
7500.0, D, 99, 22, D, 2, PD, user, 0.189189189189, 2
9269.99998093, D, 99, 23, D, 2, PD, user, 0.112903225806, 2
12539.9999619, D, 99, 24, D, 3, PD, user, 0.344262295082, 3
2329.99992371, D, 99, 25, D, 1, PD, user, 0.0, 1
3169.99983788, D, 99, 26, D, 3, PD, user, 0.289940828402, 3
2690.00005722, D, 99, 27, D, 4, PD, user, 0.285714285714, 4
5359.9998951, D, 99, 28, D, 2, PD, user, 0.0721649484536, 2
5909.99984741, D, 99, 29, D, 3, PD, user, 0.259259259259, 3
7350.00014305, D, 99, 30, D, 2, PD, user, 0.130434782609, 2
7210.00003815, D, 99, 31, D, 1, PD, user, 0.0, 1
5790.00020027, D, 99, 32, D, 2, PD, user, 0.189189189189, 2
9129.99987602, D, 99, 33, D, 2, PD, user, 0.112903225806, 2
5349.99990463, D, 99, 34, D, 1, PD, user, 0.0551181102362, 1
9750.0, D, 99, 35, D, 3, PD, user, 0.212121212121, 3
4139.99986649, D, 99, 36, D, 1, PD, user, 0.10447761194, 1
5029.99997139, D, 99, 37, D, 0, PD, user, 0.0, 0
5990.00000954, D, 99, 38, D, 2, PD, user, 0.122807017544, 2
2680.00006676, D, 99, 39, D, 2, PD, user, 0.134615384615, 2
2369.99988556, D, 99, 40, D, 2, PD, user, 0.122807017544, 2
3059.99994278, D, 99, 41, D, 0, PD, user, 0.122807017544, 0
4349.99990463, D, 99, 42, D, 1, PD, user, 0.0, 1
4150.00009537, D, 99, 43, D, 1, PD, user, 0.230769230769, 1
6029.99997139, D, 99, 44, D, 3, PD, user, 0.10447761194, 3
3470.00002861, D, 99, 45, D, 0, PD, user, 0.0, 0
3529.99997139, D, 99, 46, D, 0, PD, user, 0.0, 0
2180.00006676, D, 99, 47, D, 3, PD, user, 0.225806451613, 3
5279.99997139, D, 99, 48, D, 0, PD, user, 0.0, 0
2920.00007629, D, 99, 49, D, 1, PD, user, 0.0, 1
4559.99994278, D, 99, 50, D, 0, PD, user, 0.0, 0
18779.9999714, D, 99, 51, D, 1, PD, user, 0.0, 1
15240.0000095, D, 99, 52, D, 1, PD, user, 0.10447761194, 1
2880.00011444, D, 99, 53, D, 1, PD, user, 0.134615384615, 1
6009.99999046, D, 99, 54, D, 2, PD, user, 0.0419161676647, 2
4620.00012398, D, 99, 55, D, 2, PD, user, 0.259259259259, 2
2460.00003815, D, 99, 56, D, 1, PD, user, 0.0, 1
6110.00013351, D, 99, 57, D, 2, PD, user, 0.189189189189, 2
7599.99990463, D, 99, 58, D, 2, PD, user, 0.157303370787, 2
