,userid,a,v,t,z,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50,s2,s1
8037,157,5.163230825453792,-0.6185980112397725,0.22804207926597905,0.4860458162956771,0.7739827610161146,0.2139929591401702,0.2629426460742079,0.0864168766591279,4.7518625195298565,-0.6471897770385142,0.5330919030167486,0.5639301580995986,0.7898254785759791,0.20441599820218,0.25973734894221323,0.09003867996544344,4.822287253586519,-0.5599637011667586,0.5138256605552478,0.5547313015158001,0.8590187970821559,0.2053778515498559,0.2738347737031683,0.08510711677137246,5.141933875098809,-0.6264470667819881,0.5402498356208404,0.5852771035426626,0.7105241221168276,0.21855971489222845,0.26829201428696436,0.09301113194574716,4.310591607910641,-0.6034651777256467,0.5467639430720054,0.5140769298181798,0.6001008139363373,0.23741660804921458,0.16200148032688313,0.09020533697897734,3.75237916654011,-0.6399128216772177,0.40700420577380453,0.484291618649919,0.5739219244782123,0.26558181882779075,0.11568988637312703,0.08774826079553195,3.3569922308981437,-0.6251734465806,0.3093063959309275,0.45539735147458826,-148.0,-55
8094,164,4.0881944595315565,-1.5123183490919951,0.44166508912493213,0.5471123979897224,0.8280213602590218,0.46984516399267917,0.28786699288508205,0.1067395347901022,3.0036441908783154,-1.462879442918131,0.8727333170482257,0.5358017470210528,0.8499773925689372,0.5511533145157317,0.23252725691770443,0.10869164988943586,2.795001109855858,-1.6711239919989038,0.782004971727636,0.5387372435117047,0.5941866006805727,0.2889012928534977,0.21728487844833574,0.09787191286542558,3.275358196287064,-0.76544890750801,0.5571058771210161,0.4472282203968488,0.8481825811391394,0.5185025744192716,0.18910186521864286,0.0980650995246187,3.2654540182596037,-1.6591751468991067,0.6178353443206932,0.5778294754690502,0.784724701343247,0.4107033702437658,0.21461882628230616,0.09621806352379907,3.4400454211313702,-1.3003156501374717,0.61067551262835,0.5668706946037453,0.6427543931887012,0.44770449542595375,0.12671565104017732,0.09655489399275209,2.919460807186984,-1.3126728030468893,0.4100712010140646,0.535547768650074,-496.0,-57
8151,72,3.455510170980756,-0.487719337085223,1.1732032599729074,0.3748042228032302,0.6983875574759667,0.1788286462326142,0.25833374786146324,0.08662054689446205,4.585611050086547,-0.4411669457323556,0.5247242644842426,0.44736742092219745,0.7166302453278403,0.3219195620727676,0.2615533724146132,0.09431764606621747,3.5466413260338343,-0.9800714892370297,0.6343486146463054,0.5344410275048886,0.5490433012879576,0.2550069170060125,0.28765853050386375,0.0918321998914085,3.420470091476186,-0.5552337720113287,0.6311292738599654,0.5213204676966423,0.711052568942434,0.3023841407399479,0.2764222077527616,0.09548957815806136,3.6404380167107737,-0.9022513748292833,0.6348885492952572,0.5308125128205614,0.5326998960421805,0.31567789872091045,0.36296147965610354,0.09345662191514408,2.794553977601761,-0.5047979375352575,0.8866025483986707,0.526395168301363,0.5469629196244644,0.22606418921245378,0.3063862521264456,0.08911623695105139,3.671953202605782,-0.2958852243631339,0.6025177773670909,0.527312526058588,-196.0,-48
8209,11,6.170125062574383,-0.8373211515543558,0.5554419970930913,0.5782562879139043,0.9164974414170974,0.18351903007914236,0.247558290170916,0.0856861548313787,5.678936673290646,-0.5427252004442179,0.5054021580383541,0.5962426172377753,0.9095697337049581,0.29193278822525076,0.3132292982036215,0.08938138770493458,4.695450642918398,-0.9155728005575031,0.6425413381719709,0.6051151291685986,0.8950056913251875,0.22765644891728157,0.2933980478071337,0.08734507409554305,5.1571751102539745,-0.7033048815087997,0.5698344072557336,0.6043736848805833,0.7792138808180432,0.2738457674600205,0.31354769297229923,0.0906664314286019,4.172481733242289,-0.8359403753140928,0.6324801095516598,0.5650908702620551,0.8380586794970043,0.287416157247199,0.2707882111068786,0.08821881576929551,4.318064923043133,-0.9062089405837715,0.5928720592145084,0.590517977788713,0.8639733563656323,0.17610827999830156,0.2496445228950271,0.08743556901845076,5.501542918558602,-0.4805853244511232,0.49300700831353805,0.572394475273098,-428.0,-58
8267,64,3.8128945364265747,-0.16813971676159156,1.2693380432438561,0.564723225950127,0.5143176905735654,0.18277001086341693,0.2833565586969342,0.08930029563331347,3.9483291530294538,0.04705480607586256,0.5693766359302519,0.5096203629539716,0.5236293840292933,0.1890482409641524,0.2970861642564678,0.08690310572193707,3.9128670085018653,-0.06763765642358367,0.5914392303821651,0.5195974165251388,0.513264068535333,0.188016036949055,0.3030798572133348,0.0862666560729309,3.882180854080707,-0.17116890534273752,0.5915678043960468,0.5077672539098929,0.5355789382742161,0.23513762432106908,0.3756605478808296,0.0883261098334134,3.553527999727356,-0.2662073716954047,0.6982926771918078,0.5569801441065768,0.5367169800630945,0.167786616828428,0.23644710347586342,0.08557541211033283,4.3175083425078835,-0.2597505963309357,0.4991987658071105,0.530936747901362,0.5490800769011865,0.19235700028183378,0.2892834146414783,0.09194781568095745,4.047093651237805,-0.13416966776139927,0.5607427872547401,0.5243004778889102,472.0,-10
8325,8,5.902655438071749,-0.7413756816776104,0.6983178251948343,0.6726189879744673,0.9414074245060573,0.17108543756303124,0.24876988723660978,0.08617759544870707,5.940084147734573,-0.5093539728710769,0.4937202315618771,0.6021548800359682,0.8835154164596996,0.18466061843173956,0.2550886014701643,0.08698198327014403,5.535613352538439,-0.5535633258289221,0.5138974573093246,0.5920405916760259,0.6260409370522464,0.1724921655432558,0.2466508209041783,0.08891413142575731,4.604813665111956,-0.35614532406713095,0.5004174624758382,0.5205896844317374,0.7365800877699494,0.2352385407902617,0.2878849501291684,0.0843853790549857,4.581107551974203,-0.6101834460407114,0.5906971597561922,0.6378308781242673,0.6546372717070728,0.2393922740191993,0.3019112235711563,0.08214331797933311,4.201669539133671,-0.6144706380949084,0.6260499019484741,0.6169153646888209,0.8502037598402808,0.21093875548239688,0.27290630621800865,0.08666565954053244,5.081827683898195,-0.6110630252272541,0.5332132834441584,0.5893790356859285,-224.0,-52
8383,129,6.534792504772262,-0.6351941878000303,0.5688802304343878,0.5159833960940714,0.7512960795926096,0.16599243734659705,0.2505905418062522,0.08794237012817795,5.182950314342115,-0.4639019147835081,0.5011955436310375,0.5360472993131772,0.7894009695068199,0.14035538010008144,0.22557069545675276,0.08576633518442153,5.63121618051616,-0.3808176800425986,0.45871539007838275,0.5297717218579214,0.7565089055649348,0.23623680343453182,0.2561652674506483,0.08989297321047403,4.459764626529844,-0.693348973003085,0.5393074005404429,0.5569829599269752,0.8009625248692928,0.18077738614021402,0.26131947920622955,0.08531397266339888,5.227555622306697,-0.5282960604445022,0.5190179700265413,0.5676181742766805,0.8176717449506128,0.18083856546291674,0.26167059739526805,0.08626085889223405,5.304652903767272,-0.5437769745816349,0.5257606689717882,0.5801059546202004,0.7481494890624174,0.20588843068950108,0.23796471344667822,0.08903221091578596,4.629623261121551,-0.5674556818293339,0.49592751034624993,0.5477162841177068,-272.0,-58
8441,26,5.680609753561449,-0.5672177228979507,0.9617681585643665,0.3895478574446373,0.9379038817286983,0.29264564780439917,0.36027724828357405,0.08873572943133316,4.8539794646232854,-0.935006448249237,0.6841249696084678,0.6234127951449207,0.7086721711314596,0.20134901294292637,0.23888389799585943,0.08936321005025187,4.548042648823851,-0.5576432539377729,0.510606861343647,0.5210664718396737,0.7197771348911747,0.14413060763035224,0.22430281620733356,0.08541411591800706,5.298834159876025,-0.3737294210569098,0.4642093797691782,0.4930683195950501,0.794884823641502,0.23694428248221963,0.28366342833379354,0.09007208055104456,4.627156834307901,-0.6972651365653612,0.5751642779904059,0.5697641526375311,0.7218316421602392,0.2395144149083667,0.28018536767865426,0.0898891882002948,4.267289466572175,-0.7327927312632793,0.5773721352220875,0.551629443896105,0.6897749375276033,0.17577504371672073,0.24411805227230546,0.0890370977462214,4.5461800963669505,-0.4007106495872064,0.493276865436406,0.4354936099947196,-360.0,-58
8499,167,3.8324201102205175,-1.171196592170457,0.7640229075648614,0.6283852334783433,0.5866129874871799,0.2386691410850637,0.3148548815826682,0.0907879362347692,3.789964535031031,-0.5370741327717271,0.6420920422481335,0.539160875862446,0.7045116601847052,0.40168474375673846,0.46118407268152056,0.08621341966790219,3.1019326550903608,-0.9722003432474914,1.0604763169325884,0.6083323137774453,1.020081711112936,0.5087034563501642,0.3799184606545831,0.09634323579485454,3.7463447625112365,-1.6260247604233722,0.9977555652675727,0.5997135969838026,0.7982107298091728,0.38357782903649007,0.193256074526882,0.09307733593857388,3.639491725266795,-1.2041246213349097,0.5323473127978077,0.5754277350480335,0.9523241460265702,0.4706491543747981,0.28495617414311164,0.09690782896124951,3.630328908363493,-1.5932303984591143,0.8101079915203288,0.5927738878572387,0.6954583112044215,0.3820882654358273,0.4842907334054325,0.09178997492434335,3.1756937398628224,-0.8466393107072125,0.9510893884715972,0.5863100666106064,-276.0,-52
8557,131,5.553658453364711,-1.0355963752269033,0.5192401212859181,0.5826016878956598,0.9897791573160114,0.25707154911018826,0.31372528734879573,0.08747796961211765,5.29206416105454,-0.8066561109329446,0.6024217183057956,0.6263282783707056,0.9638858224143456,0.2894271750431202,0.3394466154335727,0.08698084680268063,4.896780618983752,-0.922703344869946,0.6597948005454644,0.6156351697570366,0.9167937118532173,0.2626005903153421,0.30989201637798797,0.08950118562268077,4.9063873932597515,-0.8135400293730023,0.6140827664262614,0.6061849234003294,0.7224978915245861,0.300118450451558,0.21883265910887623,0.09133432341775756,3.820812907407059,-0.9729575336231832,0.5549387805080463,0.5577719017338952,0.6821230917859851,0.22926938949011053,0.2720490007783941,0.09005529164359743,4.130804370786822,-0.6644647080089482,0.5719996053264329,0.5215237653366924,0.9305902323487231,0.39107106915183504,0.312084338499537,0.09105173692694585,4.0909141829309545,-1.190114313273812,0.7089066534668332,0.6034923521646791,-500.0,-58
8615,103,3.499580000074707,-0.63073432825265,1.4904136346638361,0.4227370506581727,0.5351677085823177,0.1715334392554595,0.271943650378192,0.08649291256236899,4.15286901037755,-0.0413434585868924,0.542967196781211,0.5004419844049447,0.7458032331062093,0.22906315816143125,0.2703076525414803,0.08805697706353358,4.405190954158527,-0.6770718400073332,0.5560161368460427,0.5451680215479623,0.8146123369996321,0.3208868674258589,0.3465991434994869,0.09467364060222269,3.8461956554955026,-1.0111832276025277,0.7442399728613196,0.5608002478388306,0.8734090716918652,0.3528556497688198,0.3413768193022446,0.09123388897467029,4.0132595424714435,-1.1471866415957856,0.7480940968963671,0.5880417365244782,0.9532885203729358,0.3513948621292925,0.35415210661849095,0.09024168107419753,4.368358972419947,-1.1224141328797317,0.7463306393987018,0.6115709653449636,0.8810692637248844,0.37745183420956296,0.3129496285959126,0.09278071129523666,4.0100638475187615,-1.1188453815234183,0.6939883180558883,0.5935013287000824,-269.0,-50
8673,23,5.511875851729999,-0.16171721158395888,0.3512194117203611,0.5376484022492245,0.5088706844591507,0.22735902793955426,0.3212711862354558,0.09082546392370526,3.45196284627169,-0.1194803647702442,0.6313741429738493,0.49674370047686867,0.7682906228875204,0.1204903460525338,0.17222298283190077,0.07652662874125443,5.850127514361443,-0.1769295006210834,0.3780803845859152,0.6546127414230376,0.6885936919983375,0.10780636765415973,0.1951399911744478,0.08105503144321408,5.840883633319464,-0.07665548631707449,0.41067336116773373,0.4146239310059843,0.7052011755223826,0.11871425698236984,0.21832464759033257,0.08658409828019777,5.936643121218494,-0.18630298468608236,0.44415405362756644,0.49152368585250844,0.5460591048654605,0.13527354119124332,0.23026514056557681,0.08389364409040288,4.848808894294071,-0.031083814631954195,0.47257544762614745,0.49971546938923966,0.5563198265668055,0.20089252499083646,0.27949433234627796,0.08788756176848751,3.9663013374597615,-0.27676589872139046,0.5573090974989579,0.5344335257599971,284.0,-21
8726,140,5.961584860433394,-0.7316521708620549,0.43267327755151824,0.5354252272965889,0.8767079388108607,0.15401994019100326,0.2348123394408856,0.08524916755581317,5.920117544044013,-0.4478965068676251,0.48231632682388503,0.5841430891936361,0.8292223235857245,0.21456070403159816,0.24494670368259822,0.08847746251970781,4.92642940205795,-0.6601537346135086,0.5223015588664203,0.580150091653002,0.8514641630064973,0.22184125228858975,0.2619260898189013,0.0862014258625417,4.964732662233273,-0.690034043209972,0.5379383861773351,0.5926118978908215,0.7502172170545257,0.21416545817759622,0.26629080823419987,0.08638424038443122,4.629310675450947,-0.6468608182694906,0.538487034508929,0.5600357519949012,0.674281821982525,0.2210609607471837,0.23058101825343175,0.08836551247772492,4.18538837356931,-0.6278314936070561,0.5061223277638114,0.5212253346149889,0.7206882428366426,0.28854423500261406,0.21821410132431787,0.09139593522836868,3.900820476159131,-0.8301890013325964,0.5080833356086,0.5558531235163852,-284.0,-58
8784,13,3.70306203928765,-0.11775824252593263,1.178161074250567,0.46610358146886405,0.5672252710796394,0.1542972407669687,0.25733077274686367,0.08587696683564772,4.6118603246073375,-0.1607806021898938,0.5192009644042198,0.541235198616482,0.5180665634468734,0.1734353866743049,0.2787344819613248,0.08634809041150034,4.109946679939905,-0.03618007760737971,0.547795761144935,0.49086909000675166,0.5639041757707733,0.18693650594144115,0.288351405146618,0.08595241753074263,4.174823736992197,-0.31477943458677504,0.5721733151316831,0.5492990773054041,0.4646213446687088,0.23430863549644274,0.29907203089180245,0.08744937197827644,3.1956935426949684,-0.1963036475715094,0.666554213649062,0.5002116327065861,0.47599802222632837,0.2665698120010729,0.33903975972092876,0.0908184199637413,3.048325527456718,-0.24465395464371445,0.7470968024922628,0.517735267992147,0.5149375005509021,0.22469840840385144,0.32185750873681274,0.09211369659428778,3.5681989567261327,-0.13633219260531268,0.6145731656978968,0.5071859464062647,476.0,-16
8842,144,7.192007574192829,-0.6175004050937805,0.4079799796407335,0.5682980641047739,1.055227417072803,0.18023233521417048,0.25038378492091534,0.08779918338731531,6.196110632957383,-0.5193264349778649,0.5074032379803983,0.6161239474557613,0.8146930094040526,0.20454762667771859,0.2284861837342568,0.08741516812337212,4.941540118308132,-0.6170985713067367,0.4861286305851559,0.5784154268982312,0.7429792512044965,0.16844981062871503,0.23920856172813812,0.08760517164362347,5.1033662986859145,-0.4754061169628341,0.4874820070906685,0.5425185170771405,0.7175182007452078,0.16553213271300085,0.2280791363482964,0.0865665942439365,5.042672485159696,-0.4504684963455408,0.4662774830985736,0.5312142341157132,0.8669716808584417,0.17992550122870934,0.25380914616612144,0.08780697652296611,5.570968197556008,-0.5537314772821407,0.5141423454051793,0.5937472136443118,0.8126409087322056,0.14244813085854485,0.22313021020987145,0.08736180155494562,5.719016760476901,-0.3795591020399976,0.45619313537218187,0.5515488971539941,-432.0,-58
8900,149,3.7427944439167367,-0.05130006800309015,0.8737560179204066,0.4429963174746471,0.8231585118804146,0.23279203952791622,0.2790058836525142,0.0882294650346904,4.768948097291489,0.7548423350857758,0.5698690608447651,0.41363306243902465,0.7422023795259655,0.29029401572763697,0.20511943115704176,0.09126907793019752,3.8845707316335227,-0.8641557561964718,0.5022208651269101,0.550474225736311,0.7686451151101495,0.19514243151856678,0.259028016248883,0.08936704001257384,4.828411413085742,-0.5661173494901571,0.5240028257012167,0.5484746303988771,0.5082031486076354,0.2115962744704453,0.2836185221631824,0.08712360863437643,3.6390892665016206,0.2283744274846046,0.609407918767443,0.4685153563692625,0.5815500266222979,0.1666517696106015,0.2577518257679469,0.08940978933674887,4.34529514958709,-0.22130070628016385,0.5209995571319276,0.4803213078509674,0.4908025122236892,0.24178448533022434,0.3051327484199493,0.09116718202347192,3.367114733205257,0.20479842391138423,0.6269233846451788,0.4617206208413927,423.0,-12
8958,132,2.104332630043366,-0.16085882978266725,0.7498013011313738,0.580377803406167,0.6794509503825977,0.5239373804027372,0.1722509237571686,0.10736883619942664,2.5407553298004792,1.6978612170748542,0.6549364219086569,0.49638102716315513,0.3159346969318338,0.5793700746983036,0.14666008587364676,0.09399838911304717,1.450813800245492,-0.3164454520975799,1.1313023391616326,0.45231201023948214,0.49904072033511704,0.3907310545390874,0.20356051826339155,0.09044869717205914,2.503597719686217,-0.9339906022183846,0.6953244052047363,0.5389581773159836,0.3229042371924866,0.4820698298807298,0.15556080358854094,0.08838601851687228,1.681274430996159,0.12957020367178337,0.9032443239380598,0.518721304769381,0.44360631155607216,0.2702493177910973,0.2559508672925338,0.09367277677695394,2.947667520417276,-0.3112656586702006,0.6523912292957531,0.44815625344333665,0.4132977010057884,0.3366012572582774,0.14910382676309636,0.09185835150667426,2.528716735444683,0.4427533083755782,0.47163085358189893,0.5057288126627185,623.0,0
9016,69,5.34264859107793,-0.39182991122963995,0.497655729512115,0.541711825944061,0.6282797960187463,0.16685278372315282,0.25400958017713754,0.08544597183935781,4.738996709131498,-0.38512549739731905,0.5072670996647963,0.5556600417372641,0.6315609107402401,0.1690839567404491,0.20720185509723826,0.07869512862892925,4.920375109283537,-0.4148443524347945,0.45944715089104754,0.6249514771060274,0.6950317071527401,0.20027668828001313,0.22692086128365738,0.08982006110566232,4.496153612584821,-0.5567959872769987,0.4859531234397762,0.5189259168983898,0.579185653300235,0.15153035903435885,0.23603099580607081,0.08840962313740942,4.737792808831775,-0.20390869909849468,0.47835507092590157,0.5015390499308083,0.6427660083849827,0.1361991548453271,0.2382175901768588,0.08687151291640964,5.121436137328345,-0.20740956557702475,0.4798445751975309,0.5236773533935516,0.6483516409283915,0.15729734569905907,0.2427080988859248,0.0883170726824332,4.854117193501467,-0.28399351963472136,0.4843188516886304,0.503258901682541,-125.0,-44
9074,162,4.002781556841543,-0.1647242090617831,1.205747120973291,0.4684577867684108,0.5535664334383644,0.16496375359070392,0.280198698225065,0.08600640225580207,4.305560936618711,-0.0303924276709988,0.5406460412350171,0.4886914872766286,0.5467516396542408,0.2264902036834582,0.33339401122405743,0.08971129438479332,3.6799866088234134,-0.3756529898149727,0.6544378944203816,0.5420268116807346,0.5063064750815293,0.1931156410867839,0.300349602927963,0.08789407073201957,3.7877740810848293,-0.07230392746596186,0.5886699171031261,0.5246582065875784,0.5426596735449758,0.2147304669955896,0.3190827907742966,0.09065703006888345,3.676837806606956,-0.28637072935340135,0.6425521154871918,0.4792118394656004,0.5218107663302064,0.23514840804322537,0.30641650772447615,0.08812847801129982,3.5246529559291533,-0.40166746384521584,0.6414284225146862,0.5481243444736166,0.6878987861072575,0.12928021743550258,0.23204907854275775,0.08794421831598397,5.47932329547085,-0.10435185863202752,0.4673053991380156,0.5558739476990953,371.0,-22
9132,19,4.389378931041424,-0.9015911765990434,0.6996770198941247,0.5744051381703649,0.5946390448313731,0.21870430506156258,0.2904702062563715,0.08945054000339896,3.9356652394489795,-0.49305521152652054,0.5844449740806037,0.5391132095194255,0.8734892369502576,0.2601241827984236,0.267807703988367,0.09408826351887306,4.621323593542061,-0.6280001933699582,0.5277302124216567,0.5845447868283775,0.8647593313109642,0.3130278883022162,0.28848672914839546,0.09220776388090421,4.220509577899008,-0.9315808462290651,0.6134167467763246,0.5876639820142397,0.5632760007860423,0.2633856397942986,0.21744463988464238,0.08977283222656039,3.4349902180544274,-0.60013522213053,0.5423144358536709,0.5411809992800329,0.8293338380783,0.39778708054476947,0.35218378875262407,0.10392448581699938,3.383102978867372,-1.2481430568222989,0.8729175337590194,0.5478722585685649,0.9374202338836304,0.40526907271848495,0.38543313485250014,0.09491808783820818,4.024149515972875,-1.2001683325599375,0.8066597597107644,0.5978462446527848,-108.0,-49
9185,154,7.218119517071646,-0.9012912705245523,0.6193535377664466,0.6324575782319821,0.8991729376444673,0.20145495043687936,0.2714611235635075,0.08543972925154578,5.440679674327866,-0.6260443993526157,0.5407496978798052,0.6070339773594462,0.8169675588164307,0.1810973496306799,0.23737227991586207,0.08546310989090249,5.325198458475995,-0.5364065568335017,0.489027225635717,0.5773516434509378,0.910320089503761,0.21539925182901218,0.2692619852163111,0.08647551161268646,5.299257660308135,-0.6533463202102506,0.535962055524865,0.6027432905333556,0.8028005135791226,0.17621976577766618,0.24483682785238634,0.0850682177604487,5.15643553361968,-0.5258183290647827,0.5038456491765728,0.5634379996184582,0.8101527175235482,0.17687884431435785,0.24141997645205943,0.0874039462941934,5.428368756639766,-0.5073413734620561,0.4949291857407055,0.5707478430075643,0.920200675628743,0.24121280740545378,0.28861205601560025,0.08700418092132722,5.003913261948043,-0.7155613657128593,0.5681547331073133,0.6048084977770846,-240.0,-58
9243,109,3.8084210717423277,0.000753859425750545,1.0084343598630052,0.5352480411297442,0.49048578682219085,0.21296595022909712,0.2744873350758355,0.08957762624110402,3.5179561924820435,0.32216267560948275,0.602573661279792,0.511228654367393,0.5737516434392514,0.20031728972928953,0.28874646553679756,0.0845791341390904,4.0809796577993405,-0.36735790383463074,0.5797264185668172,0.5797190046153056,0.5489090668096543,0.16070362950576442,0.27334667561381343,0.0881782457103189,4.3113302493580115,0.054907205539908806,0.5432393741576448,0.4921802759291928,0.4886336624165293,0.18140776477238987,0.2366730096568982,0.08481514591543074,3.849360869769499,-0.016201661948793075,0.5209527564973311,0.4714159226519529,0.5541118352463895,0.1700652581238577,0.2788779994696735,0.0872127476484514,4.243589372791273,-0.04361068883236562,0.5459436459917132,0.5025843385348338,0.5337018408885743,0.2447413684291137,0.3177188241328528,0.08806382593833896,3.4542690805703873,0.3614085781069753,0.6471594549627155,0.45922185608731764,732.0,4
9301,117,4.27125517640493,-0.2856113290873848,0.9998797305225329,0.5728409585850702,0.5362314068743571,0.19332621368907962,0.31910803779809416,0.08984362799486328,3.8439258602553417,0.07804319692209392,0.6051334060118132,0.4866916424558166,0.5457870547213064,0.22234485221993966,0.3145671831522753,0.0856252303002725,3.725392917109713,-0.37434534757798865,0.6260067982394051,0.5559285058392495,0.5108142477209712,0.24552513593419661,0.43526903264611,0.0881500236793361,3.1566893769670665,-0.07169534248612533,0.8047164040017794,0.5042489753927343,0.7898027641803214,0.21974330672351033,0.2577232450442168,0.08889882429942435,4.668833752901403,-0.670801167945586,0.5420184251208252,0.5677507381803273,0.7371244522201933,0.12288893961937929,0.2473929730901037,0.08681181841848988,5.8381831519387335,-0.18658553477873932,0.47331116074886553,0.544867666128754,0.5765602408628786,0.17568046735293288,0.24733010815848405,0.08525681833835021,4.354863496439139,-0.17650947865744623,0.5111364136625084,0.5886851895693367,67.0,-24
9359,116,4.706252347499739,0.06048818857839374,0.8211411015795804,0.5641737445565981,0.5322505236698564,0.20058598882623413,0.25912873021094057,0.09076021073368963,3.7342970811208502,0.2982289361279523,0.5597477314764105,0.5057049957870471,0.5294661279827658,0.16737674433505403,0.2859020827728574,0.08609803618088968,4.243596432648746,0.0301352572598263,0.5504710109642005,0.5234298194717462,0.5145839437402653,0.18139182803495174,0.27076946261107265,0.08608312876135307,3.9920801331373332,0.19470037439219118,0.5563275457928275,0.4670085889591993,0.6382498153742239,0.12019273515747768,0.21906332623254224,0.0792461114769261,5.423152034383346,-0.02424881894435346,0.4569204852797692,0.6008710003643127,0.5468961091656341,0.18796662138052966,0.28489885883431343,0.086738996335852,4.092866567252689,0.3143099896291461,0.5643789008475759,0.46980857182799296,0.5524327627297488,0.20647540573989484,0.2685511235403368,0.0905954072346414,3.9539155741594594,0.2565831630906161,0.537760005280853,0.44835202875340335,739.0,15
9416,125,5.868834253873276,-0.31990753168848984,0.44591470937619393,0.5197753693983067,0.5764015782959551,0.18883397381629038,0.2748058130689744,0.08746794285995943,4.190245042672552,0.3109548001266885,0.557610497508242,0.46354835396214233,0.79093993681285,0.10339441289778552,0.19330686932600574,0.08325596394401638,6.615353774381811,-0.25492513667020633,0.40428831683129035,0.5153530255865533,0.8183947090505789,0.1737880806486452,0.2285668037579171,0.08511328241197078,5.263082929241123,-0.4829000929843939,0.47260920875159673,0.5557440442280919,0.7258865130432487,0.17644652270711417,0.23539085939564763,0.08821753879681164,4.9603460108636535,-0.4739885934437184,0.4865867183663632,0.5258624056678152,0.7457698893348309,0.13268915377121485,0.19321373695002053,0.08419527818119228,5.666390683944472,-0.3227673886824195,0.4078847432778793,0.503211622584732,0.7029318180562971,0.18978670138937442,0.23408070734970324,0.08881959431437261,4.658179263105846,-0.49665767093799623,0.4839883568545063,0.5272383050951878,-196.0,-44
9474,76,6.966457245664078,-0.6226262231529744,0.5652012325694907,0.5536422498447336,0.9898758505964025,0.14310551977000288,0.2422561928756842,0.08428103723498931,6.576989521590973,-0.4211206005300946,0.4790958718355096,0.6074648486927426,0.8567602287449458,0.14860375622954713,0.23842171634028822,0.08654581212053485,5.908827366479522,-0.4288709882004693,0.4805901273772192,0.5753513163688372,0.8810991272533292,0.22295370960219477,0.2865049053951534,0.0861015137071493,5.10552420164407,-0.6979881853409913,0.5648597889009964,0.5987627374823437,0.7540081853767987,0.15458604144820018,0.23966436117677778,0.0864897813361018,5.426978795612978,-0.43665152839228577,0.480507097989159,0.546073293037166,0.8140678131234108,0.16560101046550557,0.2513034575075212,0.08490075281450847,5.39858857767785,-0.5028510971366714,0.5066317408845551,0.5689919827153832,0.8058076446444727,0.27764950346286,0.3343959063574699,0.09264620385468379,4.299042753783536,-0.8045368023462465,0.6313162609130797,0.5754476829028987,-428.0,-58
9532,73,5.154956893550342,-0.10039053864638785,1.0167006719621956,0.5067769848407626,0.6116583078271459,0.13319335586918657,0.2446568289922969,0.08796065687990882,5.189667876013092,0.047513310827137,0.485021342824622,0.4834809732471249,0.6145694919647935,0.14708069934976462,0.25444561539573923,0.08573636196536694,4.860780075403082,-0.15871486097814724,0.5073566666185289,0.5505338514949278,0.5577809654693398,0.14822019381766074,0.2512557723555931,0.08583921549305576,4.581285980568611,-0.044551241546416785,0.5048891281125371,0.5117530960005864,0.6223167301261405,0.14477510112916722,0.24379141678174576,0.085987528803776,4.859531379478671,-0.13712068734193633,0.4999930611801841,0.5255307625718737,0.5539536254406996,0.16072785541628967,0.27776385457146113,0.08821627746087476,4.387713621736354,-0.04293441598466349,0.5459908580873404,0.5060427830947337,0.6245263257098242,0.14530160549748222,0.21880150971591378,0.088676956464654,4.8914106459207645,-0.12194329609876607,0.448849063571026,0.48364085936947315,179.0,-13
9589,147,4.052023684730957,-0.07609948843259795,0.6447491917085337,0.49438941192409874,0.552268736252497,0.17510084491718697,0.24846201013164748,0.0841485562142508,4.287462644512007,0.29541538381610444,0.515407853466704,0.4551081139044057,0.6089972314552479,0.3502005611698453,0.33518940789226936,0.0933698161562248,2.899127466408969,-0.8418622384866374,0.8681157596271665,0.5533543700203164,0.48502959162499804,0.26956255559969405,0.2687508118560013,0.08320607128635477,3.151835928823419,-0.5087066403851687,0.6568912366849013,0.5811326704060891,0.4278921573050354,0.20811507369610294,0.22818521507510584,0.08318117065929488,3.428947726978798,-0.0831434591903,0.5254222762194913,0.5299957967135424,0.60781138249107,0.11688655074614666,0.2097406508937627,0.07731460387024944,5.391625632859749,0.08318981404164778,0.44719463162042644,0.41874960333149674,0.5491800182766594,0.16426166537031997,0.22325812134369624,0.08502914311897619,4.36035349750571,-0.1507688795065521,0.4691983862113475,0.57093456254341,196.0,-10
