,userid,rt,response,round,context,strategy,actions,prev
2493,86,-10.02,0,8,0.0,MCC,1-0-0,1-0
2494,86,-7.21,0,9,4.0,MCC,0-4-0,0-4
2495,86,4.26,1,10,2.0,MCC,0-2-1,0-2
2496,86,-9.93,0,11,2.0,MCC,1-2-0,1-2
2497,86,-7.15,0,12,2.0,MCC,0-2-0,0-2
2498,86,-3.15,0,13,3.0,MCC,0-3-0,0-3
2499,86,-1.71,0,14,3.0,MCC,0-3-0,0-3
2500,86,-3.57,0,15,1.0,MCC,0-1-0,0-1
2501,86,-3.43,0,16,2.0,MCC,0-2-0,0-2
2502,86,-4.02,0,17,1.0,MCC,0-1-0,0-1
2503,86,-7.59,0,18,2.0,MCC,0-2-0,0-2
2504,86,-2.41,0,19,3.0,MCC,0-3-0,0-3
2505,86,-3.13,0,20,1.0,MCC,0-1-0,0-1
2506,86,3.55,1,21,1.0,MCC,0-1-1,0-1
2507,86,2.36,1,22,2.0,MCC,1-2-1,1-2
2508,86,-2.84,0,23,0.0,MCC,1-0-0,1-0
2509,86,-2.73,0,24,2.0,MCC,0-2-0,0-2
2510,86,-1.83,0,25,2.0,MCC,0-2-0,0-2
2511,86,-1.77,0,26,1.0,MCC,0-1-0,0-1
2512,86,-2.04,0,27,0.0,MCC,0-0-0,0-0
2513,86,-2.29,0,28,2.0,MCC,0-2-0,0-2
2514,86,-1.68,0,29,1.0,MCC,0-1-0,0-1
2515,86,-1.88,0,30,2.0,MCC,0-2-0,0-2
2516,86,-3.12,0,31,1.0,MCC,0-1-0,0-1
2517,86,-4.84,0,32,2.0,MCC,0-2-0,0-2
2518,86,-3.72,0,33,1.0,MCC,0-1-0,0-1
2519,86,-2.27,0,34,1.0,MCC,0-1-0,0-1
2520,86,-2.08,0,35,2.0,MCC,0-2-0,0-2
2521,86,-2.14,0,36,1.0,MCC,0-1-0,0-1
2522,86,-14.22,0,37,1.0,MCC,0-1-0,0-1
2523,86,-2.45,0,38,2.0,MCC,0-2-0,0-2
2524,86,1.77,1,39,1.0,MCC,0-1-1,0-1
2525,86,-3.81,0,40,2.0,MCC,1-2-0,1-2
2526,86,-3.46,0,41,1.0,MCC,0-1-0,0-1
2527,86,-2.14,0,42,1.0,MCC,0-1-0,0-1
2528,86,1.74,1,43,0.0,MCC,0-0-1,0-0
2529,86,-3.23,0,44,0.0,MCC,1-0-0,1-0
2530,86,-2.45,0,45,1.0,MCC,0-1-0,0-1
2531,86,-2.03,0,46,2.0,MCC,0-2-0,0-2
2532,86,3.03,1,47,1.0,MCC,,
2533,49,-5.91,0,1,,MCC,---0,--
2534,49,-15.87,0,2,4.0,MCC,0-4-0,0-4
2535,49,-9.13,0,3,4.0,MCC,0-4-0,0-4
2536,49,-10.56,0,4,2.0,MCC,0-2-0,0-2
2537,49,-7.24,0,5,2.0,MCC,0-2-0,0-2
2538,49,-7.76,0,6,2.0,MCC,0-2-0,0-2
2539,49,-8.42,0,7,2.0,MCC,0-2-0,0-2
2540,49,5.56,1,8,2.0,MCC,0-2-1,0-2
2541,49,-12.16,0,9,2.0,MCC,1-2-0,1-2
2542,49,-13.95,0,10,1.0,MCC,0-1-0,0-1
2543,49,-5.66,0,11,4.0,MCC,0-4-0,0-4
2544,49,-8.07,0,12,2.0,MCC,0-2-0,0-2
2545,49,-10.33,0,13,1.0,MCC,0-1-0,0-1
2546,49,-7.27,0,14,1.0,MCC,0-1-0,0-1
2547,49,-15.02,0,15,2.0,MCC,0-2-0,0-2
2548,49,-6.76,0,16,2.0,MCC,0-2-0,0-2
2549,49,-12.68,0,17,1.0,MCC,0-1-0,0-1
2550,49,-10.35,0,18,1.0,MCC,0-1-0,0-1
2551,49,9.08,1,19,3.0,MCC,0-3-1,0-3
2552,49,-11.16,0,20,0.0,MCC,1-0-0,1-0
2553,49,-7.1,0,21,1.0,MCC,0-1-0,0-1
2554,49,-6.71,0,22,4.0,MCC,0-4-0,0-4
2555,49,-4.68,0,23,1.0,MCC,0-1-0,0-1
2556,49,-8.91,0,24,2.0,MCC,0-2-0,0-2
2557,49,-8.74,0,25,1.0,MCC,0-1-0,0-1
2558,49,-10.98,0,26,0.0,MCC,0-0-0,0-0
2559,49,-7.69,0,27,1.0,MCC,0-1-0,0-1
2560,49,-5.27,0,28,1.0,MCC,0-1-0,0-1
2561,49,-15.85,0,29,2.0,MCC,0-2-0,0-2
2562,49,-7.09,0,30,2.0,MCC,0-2-0,0-2
2563,49,-7.39,0,31,1.0,MCC,0-1-0,0-1
2564,49,-6.82,0,32,1.0,MCC,0-1-0,0-1
2565,49,-6.94,0,33,2.0,MCC,0-2-0,0-2
2566,49,-4.4,0,34,1.0,MCC,0-1-0,0-1
2567,49,-17.3,0,35,2.0,MCC,0-2-0,0-2
2568,49,-5.33,0,36,1.0,MCC,0-1-0,0-1
2569,49,20.12,1,37,0.0,MCC,0-0-1,0-0
2570,49,-9.09,0,38,1.0,MCC,1-1-0,1-1
2571,49,-8.04,0,39,1.0,MCC,0-1-0,0-1
2572,49,-11.54,0,40,3.0,MCC,0-3-0,0-3
2573,49,-8.35,0,41,1.0,MCC,0-1-0,0-1
2574,49,-8.91,0,42,1.0,MCC,0-1-0,0-1
2575,49,-9.07,0,43,1.0,MCC,0-1-0,0-1
2576,49,-7.95,0,44,1.0,MCC,0-1-0,0-1
2577,49,-8.19,0,45,2.0,MCC,0-2-0,0-2
2578,49,-13.15,0,46,2.0,MCC,0-2-0,0-2
2579,49,7.03,1,47,0.0,MCC,,
2580,50,6.84,1,1,,PD,---1,--
2581,50,7.66,1,2,3.0,PD,1-3-1,1-3
2582,50,-9.13,0,3,3.0,PD,1-3-0,1-3
2583,50,-6.86,0,4,3.0,PD,0-3-0,0-3
2584,50,-9.65,0,5,4.0,PD,0-4-0,0-4
2585,50,-5.34,0,6,3.0,PD,0-3-0,0-3
2586,50,-8.29,0,7,3.0,PD,0-3-0,0-3
2587,50,-7.4,0,8,3.0,PD,0-3-0,0-3
2588,50,-7.51,0,9,4.0,PD,0-4-0,0-4
2589,50,4.95,1,10,1.0,PD,0-1-1,0-1
2590,50,-3.61,0,11,3.0,PD,1-3-0,1-3
2591,50,-5.94,0,12,5.0,PD,0-5-0,0-5
2592,50,-6.32,0,13,2.0,PD,0-2-0,0-2
2593,50,-3.65,0,14,1.0,PD,0-1-0,0-1
2594,50,5.79,1,15,2.0,PD,0-2-1,0-2
2595,50,-3.15,0,16,2.0,PD,1-2-0,1-2
2596,50,-5.13,0,17,3.0,PD,0-3-0,0-3
2597,50,7.26,1,18,2.0,PD,0-2-1,0-2
2598,50,-8.08,0,19,4.0,PD,1-4-0,1-4
2599,50,-6.49,0,20,3.0,PD,0-3-0,0-3
2600,50,-4.54,0,21,0.0,PD,0-0-0,0-0
2601,50,-7.66,0,22,4.0,PD,0-4-0,0-4
2602,50,3.29,1,23,2.0,PD,0-2-1,0-2
2603,50,-3.58,0,24,3.0,PD,1-3-0,1-3
2604,50,-4.5,0,25,3.0,PD,0-3-0,0-3
2605,50,4.54,1,26,1.0,PD,0-1-1,0-1
2606,50,-3.03,0,27,1.0,PD,1-1-0,1-1
2607,50,-2.47,0,28,2.0,PD,0-2-0,0-2
2608,50,-3.91,0,29,4.0,PD,0-4-0,0-4
2609,50,-2.95,0,30,3.0,PD,0-3-0,0-3
2610,50,-3.24,0,31,1.0,PD,0-1-0,0-1
2611,50,-3.26,0,32,3.0,PD,0-3-0,0-3
2612,50,-2.68,0,33,2.0,PD,0-2-0,0-2
2613,50,-2.94,0,34,2.0,PD,0-2-0,0-2
2614,50,-3.24,0,35,2.0,PD,0-2-0,0-2
2615,50,-2.16,0,36,1.0,PD,0-1-0,0-1
2616,50,5.01,1,37,1.0,PD,0-1-1,0-1
2617,50,-1.96,0,38,2.0,PD,1-2-0,1-2
2618,50,-2.8,0,39,2.0,PD,0-2-0,0-2
2619,50,-3.49,0,40,2.0,PD,0-2-0,0-2
2620,50,-5.15,0,41,4.0,PD,0-4-0,0-4
2621,50,2.68,1,42,3.0,PD,0-3-1,0-3
2622,50,-3.92,0,43,1.0,PD,1-1-0,1-1
2623,50,1.63,1,44,1.0,PD,0-1-1,0-1
2624,50,-5.43,0,45,2.0,PD,1-2-0,1-2
2625,50,-4.56,0,46,4.0,PD,0-4-0,0-4
2626,50,3.17,1,47,1.0,PD,,
2627,17,-3.25,0,1,,MCC,---0,--
2628,17,6.8,1,2,4.0,MCC,0-4-1,0-4
2629,17,9.88,1,3,4.0,MCC,1-4-1,1-4
2630,17,12.23,1,4,0.0,MCC,1-0-1,1-0
2631,17,-5.74,0,5,3.0,MCC,1-3-0,1-3
2632,17,-13.88,0,6,3.0,MCC,0-3-0,0-3
2633,17,12.16,1,7,3.0,MCC,0-3-1,0-3
2634,17,-7.94,0,8,3.0,MCC,1-3-0,1-3
2635,17,11.0,1,9,3.0,MCC,0-3-1,0-3
2636,17,5.78,1,10,1.0,MCC,1-1-1,1-1
2637,17,4.05,1,11,3.0,MCC,1-3-1,1-3
2638,17,-3.33,0,12,3.0,MCC,1-3-0,1-3
2639,17,19.33,1,13,3.0,MCC,0-3-1,0-3
2640,17,-2.12,0,14,2.0,MCC,1-2-0,1-2
2641,17,-6.7,0,15,3.0,MCC,0-3-0,0-3
2642,17,3.54,1,16,3.0,MCC,0-3-1,0-3
2643,17,-10.09,0,17,2.0,MCC,1-2-0,1-2
2644,17,5.83,1,18,1.0,MCC,0-1-1,0-1
2645,17,3.61,1,19,4.0,MCC,1-4-1,1-4
2646,17,-11.82,0,20,2.0,MCC,1-2-0,1-2
2647,17,-6.55,0,21,1.0,MCC,0-1-0,0-1
2648,17,10.94,1,22,3.0,MCC,0-3-1,0-3
2649,17,6.52,1,23,1.0,MCC,1-1-1,1-1
2650,17,5.2,1,24,4.0,MCC,1-4-1,1-4
2651,17,3.3,1,25,3.0,MCC,1-3-1,1-3
2652,17,4.5,1,26,0.0,MCC,1-0-1,1-0
2653,17,3.08,1,27,1.0,MCC,1-1-1,1-1
2654,17,-2.57,0,28,1.0,MCC,1-1-0,1-1
2655,17,-2.25,0,29,3.0,MCC,0-3-0,0-3
2656,17,-1.92,0,30,3.0,MCC,0-3-0,0-3
2657,17,-8.03,0,31,1.0,MCC,0-1-0,0-1
2658,17,-2.37,0,32,3.0,MCC,0-3-0,0-3
2659,17,-9.42,0,33,3.0,MCC,0-3-0,0-3
2660,17,-6.26,0,34,2.0,MCC,0-2-0,0-2
2661,17,-9.34,0,35,2.0,MCC,0-2-0,0-2
2662,17,-14.31,0,36,1.0,MCC,0-1-0,0-1
2663,17,-8.71,0,37,2.0,MCC,0-2-0,0-2
2664,17,-11.16,0,38,3.0,MCC,0-3-0,0-3
2665,17,-10.55,0,39,2.0,MCC,0-2-0,0-2
2666,17,8.47,1,40,1.0,MCC,0-1-1,0-1
2667,17,8.45,1,41,3.0,MCC,1-3-1,1-3
2668,17,-4.4,0,42,2.0,MCC,1-2-0,1-2
2669,17,-8.94,0,43,4.0,MCC,0-4-0,0-4
2670,17,-13.98,0,44,1.0,MCC,0-1-0,0-1
2671,17,-4.23,0,45,3.0,MCC,0-3-0,0-3
2672,17,-2.26,0,46,2.0,MCC,0-2-0,0-2
2673,17,5.44,1,47,2.0,MCC,,
2674,39,-6.3,0,1,,PD,---0,--
2675,39,-13.81,0,2,5.0,PD,0-5-0,0-5
2676,39,-8.8,0,3,5.0,PD,0-5-0,0-5
2677,39,-13.96,0,4,2.0,PD,0-2-0,0-2
2678,39,-8.74,0,5,4.0,PD,0-4-0,0-4
2679,39,-7.76,0,6,2.0,PD,0-2-0,0-2
2680,39,-6.11,0,7,5.0,PD,0-5-0,0-5
2681,39,-7.01,0,8,5.0,PD,0-5-0,0-5
2682,39,-6.44,0,9,4.0,PD,0-4-0,0-4
2683,39,-6.43,0,10,4.0,PD,0-4-0,0-4
2684,39,-6.62,0,11,3.0,PD,0-3-0,0-3
2685,39,-6.36,0,12,4.0,PD,0-4-0,0-4
2686,39,-3.5,0,13,4.0,PD,0-4-0,0-4
2687,39,-5.04,0,14,4.0,PD,0-4-0,0-4
2688,39,-4.0,0,15,2.0,PD,0-2-0,0-2
2689,39,-3.0,0,16,5.0,PD,0-5-0,0-5
2690,39,-3.37,0,17,4.0,PD,0-4-0,0-4
2691,39,-4.47,0,18,3.0,PD,0-3-0,0-3
2692,39,-5.09,0,19,5.0,PD,0-5-0,0-5
2693,39,-4.67,0,20,3.0,PD,0-3-0,0-3
2694,39,-4.5,0,21,3.0,PD,0-3-0,0-3
2695,39,-7.64,0,22,2.0,PD,0-2-0,0-2
2696,39,-8.51,0,23,3.0,PD,0-3-0,0-3
2697,39,-2.82,0,24,5.0,PD,0-5-0,0-5
2698,39,-3.67,0,25,5.0,PD,0-5-0,0-5
2699,39,-7.1,0,26,1.0,PD,0-1-0,0-1
2700,39,-6.21,0,27,2.0,PD,0-2-0,0-2
2701,39,-3.8,0,28,3.0,PD,0-3-0,0-3
2702,39,-5.38,0,29,2.0,PD,0-2-0,0-2
2703,39,-3.92,0,30,3.0,PD,0-3-0,0-3
2704,39,-5.01,0,31,2.0,PD,0-2-0,0-2
2705,39,-5.96,0,32,5.0,PD,0-5-0,0-5
2706,39,-8.46,0,33,3.0,PD,0-3-0,0-3
2707,39,-6.71,0,34,2.0,PD,0-2-0,0-2
2708,39,-6.82,0,35,3.0,PD,0-3-0,0-3
2709,39,-4.2,0,36,2.0,PD,0-2-0,0-2
2710,39,-7.77,0,37,3.0,PD,0-3-0,0-3
2711,39,-5.85,0,38,3.0,PD,0-3-0,0-3
2712,39,-5.35,0,39,4.0,PD,0-4-0,0-4
2713,39,-3.44,0,40,1.0,PD,0-1-0,0-1
2714,39,-4.67,0,41,4.0,PD,0-4-0,0-4
2715,39,-3.79,0,42,4.0,PD,0-4-0,0-4
2716,39,-4.12,0,43,3.0,PD,0-3-0,0-3
2717,39,-3.71,0,44,1.0,PD,0-1-0,0-1
2718,39,-4.51,0,45,3.0,PD,0-3-0,0-3
2719,39,-3.53,0,46,4.0,PD,0-4-0,0-4
2720,39,-5.5,0,47,4.0,PD,,
2721,82,-5.89,0,1,,MCC,---0,--
2722,82,-8.12,0,2,4.0,MCC,0-4-0,0-4
2723,82,4.47,1,3,4.0,MCC,0-4-1,0-4
2724,82,-7.35,0,4,1.0,MCC,1-1-0,1-1
2725,82,-20.54,0,5,1.0,MCC,0-1-0,0-1
2726,82,3.85,1,6,0.0,MCC,0-0-1,0-0
2727,82,2.29,1,7,3.0,MCC,1-3-1,1-3
2728,82,-3.99,0,8,4.0,MCC,1-4-0,1-4
2729,82,4.01,1,9,2.0,MCC,0-2-1,0-2
2730,82,5.11,1,10,2.0,MCC,1-2-1,1-2
2731,82,-4.39,0,11,0.0,MCC,1-0-0,1-0
2732,82,-2.39,0,12,2.0,MCC,0-2-0,0-2
2733,82,6.93,1,13,3.0,MCC,0-3-1,0-3
2734,82,-3.76,0,14,2.0,MCC,1-2-0,1-2
2735,82,2.86,1,15,2.0,MCC,0-2-1,0-2
2736,82,6.68,1,16,2.0,MCC,1-2-1,1-2
2737,82,3.56,1,17,0.0,MCC,1-0-1,1-0
2738,82,3.65,1,18,2.0,MCC,1-2-1,1-2
2739,82,-3.51,0,19,2.0,MCC,1-2-0,1-2
2740,82,-2.93,0,20,1.0,MCC,0-1-0,0-1
2741,82,-14.49,0,21,4.0,MCC,0-4-0,0-4
2742,82,-4.06,0,22,0.0,MCC,0-0-0,0-0
2743,82,5.64,1,23,2.0,MCC,0-2-1,0-2
2744,82,8.31,1,24,2.0,MCC,1-2-1,1-2
2745,82,-3.15,0,25,2.0,MCC,1-2-0,1-2
2746,82,3.83,1,26,0.0,MCC,0-0-1,0-0
2747,82,-10.72,0,27,0.0,MCC,1-0-0,1-0
2748,82,-2.54,0,28,1.0,MCC,0-1-0,0-1
2749,82,-2.51,0,29,1.0,MCC,0-1-0,0-1
2750,82,-4.1,0,30,4.0,MCC,0-4-0,0-4
2751,82,2.78,1,31,2.0,MCC,0-2-1,0-2
2752,82,-4.8,0,32,3.0,MCC,1-3-0,1-3
2753,82,-6.66,0,33,2.0,MCC,0-2-0,0-2
2754,82,6.45,1,34,1.0,MCC,0-1-1,0-1
2755,82,2.67,1,35,2.0,MCC,1-2-1,1-2
2756,82,-2.9,0,36,2.0,MCC,1-2-0,1-2
2757,82,-5.75,0,37,3.0,MCC,0-3-0,0-3
2758,82,3.7,1,38,2.0,MCC,0-2-1,0-2
2759,82,-4.39,0,39,2.0,MCC,1-2-0,1-2
2760,82,-8.28,0,40,0.0,MCC,0-0-0,0-0
2761,82,2.61,1,41,2.0,MCC,0-2-1,0-2
2762,82,-4.52,0,42,2.0,MCC,1-2-0,1-2
2763,82,-7.65,0,43,2.0,MCC,0-2-0,0-2
2764,82,-2.67,0,44,1.0,MCC,0-1-0,0-1
2765,82,2.82,1,45,3.0,MCC,0-3-1,0-3
2766,82,4.68,1,46,2.0,MCC,1-2-1,1-2
2767,82,-3.36,0,47,2.0,MCC,,
2768,65,9.46,1,1,,MCC,---1,--
2769,65,13.02,1,2,3.0,MCC,1-3-1,1-3
2770,65,-9.95,0,3,3.0,MCC,1-3-0,1-3
2771,65,-15.04,0,4,4.0,MCC,0-4-0,0-4
2772,65,-14.71,0,5,1.0,MCC,0-1-0,0-1
2773,65,-12.55,0,6,1.0,MCC,0-1-0,0-1
2774,65,18.17,1,7,4.0,MCC,0-4-1,0-4
2775,65,-9.7,0,8,4.0,MCC,1-4-0,1-4
2776,65,-15.23,0,9,2.0,MCC,0-2-0,0-2
2777,65,-18.12,0,10,4.0,MCC,0-4-0,0-4
2778,65,-16.21,0,11,2.0,MCC,0-2-0,0-2
2779,65,10.36,1,12,2.0,MCC,0-2-1,0-2
2780,65,-6.15,0,13,2.0,MCC,1-2-0,1-2
2781,65,-1.51,0,14,3.0,MCC,0-3-0,0-3
2782,65,-14.4,0,15,2.0,MCC,0-2-0,0-2
2783,65,-3.73,0,16,5.0,MCC,0-5-0,0-5
2784,65,-3.25,0,17,2.0,MCC,0-2-0,0-2
2785,65,-2.08,0,18,4.0,MCC,0-4-0,0-4
2786,65,-6.03,0,19,3.0,MCC,0-3-0,0-3
2787,65,-2.17,0,20,1.0,MCC,0-1-0,0-1
2788,65,-2.35,0,21,4.0,MCC,0-4-0,0-4
2789,65,1.79,1,22,2.0,MCC,0-2-1,0-2
2790,65,-4.04,0,23,3.0,MCC,1-3-0,1-3
2791,65,-1.63,0,24,4.0,MCC,0-4-0,0-4
2792,65,-4.19,0,25,2.0,MCC,0-2-0,0-2
2793,65,-1.76,0,26,0.0,MCC,0-0-0,0-0
2794,65,-3.77,0,27,2.0,MCC,0-2-0,0-2
2795,65,1.21,1,28,1.0,MCC,0-1-1,0-1
2796,65,6.57,1,29,1.0,MCC,1-1-1,1-1
2797,65,-2.8,0,30,2.0,MCC,1-2-0,1-2
2798,65,-10.36,0,31,1.0,MCC,0-1-0,0-1
2799,65,-2.22,0,32,3.0,MCC,0-3-0,0-3
2800,65,-2.69,0,33,1.0,MCC,0-1-0,0-1
2801,65,7.01,1,34,0.0,MCC,0-0-1,0-0
2802,65,-3.37,0,35,1.0,MCC,1-1-0,1-1
2803,65,-1.5,0,36,2.0,MCC,0-2-0,0-2
2804,65,-2.36,0,37,2.0,MCC,0-2-0,0-2
2805,65,-1.28,0,38,3.0,MCC,0-3-0,0-3
2806,65,-1.18,0,39,3.0,MCC,0-3-0,0-3
2807,65,-2.95,0,40,1.0,MCC,0-1-0,0-1
2808,65,-2.05,0,41,3.0,MCC,0-3-0,0-3
2809,65,-2.03,0,42,3.0,MCC,0-3-0,0-3
2810,65,1.52,1,43,1.0,MCC,0-1-1,0-1
2811,65,5.77,1,44,1.0,MCC,1-1-1,1-1
2812,65,-1.54,0,45,2.0,MCC,1-2-0,1-2
2813,65,-1.48,0,46,4.0,MCC,0-4-0,0-4
2814,65,-1.96,0,47,3.0,MCC,,
2815,146,21.82,1,1,,MCC,---1,--
2816,146,5.66,1,2,3.0,MCC,1-3-1,1-3
2817,146,9.59,1,3,3.0,MCC,1-3-1,1-3
2818,146,1.91,1,4,3.0,MCC,1-3-1,1-3
2819,146,5.75,1,5,0.0,MCC,1-0-1,1-0
2820,146,7.11,1,6,1.0,MCC,1-1-1,1-1
2821,146,2.58,1,7,1.0,MCC,1-1-1,1-1
2822,146,1.34,1,8,3.0,MCC,1-3-1,1-3
2823,146,3.38,1,9,0.0,MCC,1-0-1,1-0
2824,146,1.55,1,10,2.0,MCC,1-2-1,1-2
2825,146,1.86,1,11,2.0,MCC,1-2-1,1-2
2826,146,1.56,1,12,2.0,MCC,1-2-1,1-2
2827,146,0.56,1,13,1.0,MCC,1-1-1,1-1
2828,146,5.6,1,14,2.0,MCC,1-2-1,1-2
2829,146,0.59,1,15,2.0,MCC,1-2-1,1-2
2830,146,2.16,1,16,2.0,MCC,1-2-1,1-2
2831,146,1.75,1,17,1.0,MCC,1-1-1,1-1
2832,146,2.23,1,18,2.0,MCC,1-2-1,1-2
2833,146,9.01,1,19,1.0,MCC,1-1-1,1-1
2834,146,1.51,1,20,1.0,MCC,1-1-1,1-1
2835,146,1.63,1,21,2.0,MCC,1-2-1,1-2
2836,146,4.56,1,22,3.0,MCC,1-3-1,1-3
2837,146,1.64,1,23,3.0,MCC,1-3-1,1-3
2838,146,2.01,1,24,2.0,MCC,1-2-1,1-2
2839,146,-2.56,0,25,1.0,MCC,1-1-0,1-1
2840,146,-1.3,0,26,0.0,MCC,0-0-0,0-0
2841,146,-3.12,0,27,2.0,MCC,0-2-0,0-2
2842,146,1.91,1,28,1.0,MCC,0-1-1,0-1
2843,146,-1.87,0,29,1.0,MCC,1-1-0,1-1
2844,146,-2.46,0,30,2.0,MCC,0-2-0,0-2
2845,146,-1.42,0,31,0.0,MCC,0-0-0,0-0
2846,146,-1.51,0,32,2.0,MCC,0-2-0,0-2
2847,146,-1.8,0,33,1.0,MCC,0-1-0,0-1
2848,146,-1.51,0,34,0.0,MCC,0-0-0,0-0
2849,146,-1.52,0,35,3.0,MCC,0-3-0,0-3
2850,146,-2.17,0,36,2.0,MCC,0-2-0,0-2
2851,146,2.75,1,37,2.0,MCC,0-2-1,0-2
2852,146,2.05,1,38,2.0,MCC,1-2-1,1-2
2853,146,2.07,1,39,1.0,MCC,1-1-1,1-1
2854,146,1.67,1,40,0.0,MCC,1-0-1,1-0
2855,146,1.91,1,41,3.0,MCC,1-3-1,1-3
2856,146,3.14,1,42,1.0,MCC,1-1-1,1-1
2857,146,6.25,1,43,0.0,MCC,1-0-1,1-0
2858,146,2.17,1,44,1.0,MCC,1-1-1,1-1
2859,146,2.14,1,45,2.0,MCC,1-2-1,1-2
2860,146,1.59,1,46,2.0,MCC,1-2-1,1-2
2861,146,-1.84,0,47,1.0,MCC,,
2862,67,7.68,1,1,,PD,---1,--
2863,67,-7.77,0,2,4.0,PD,1-4-0,1-4
2864,67,8.87,1,3,4.0,PD,0-4-1,0-4
2865,67,-10.34,0,4,3.0,PD,1-3-0,1-3
2866,67,-2.69,0,5,1.0,PD,0-1-0,0-1
2867,67,-5.25,0,6,4.0,PD,0-4-0,0-4
2868,67,-2.65,0,7,2.0,PD,0-2-0,0-2
2869,67,-9.18,0,8,3.0,PD,0-3-0,0-3
2870,67,-3.34,0,9,1.0,PD,0-1-0,0-1
2871,67,11.69,1,10,3.0,PD,0-3-1,0-3
2872,67,5.67,1,11,2.0,PD,1-2-1,1-2
2873,67,-5.54,0,12,1.0,PD,1-1-0,1-1
2874,67,-2.92,0,13,1.0,PD,0-1-0,0-1
2875,67,-5.53,0,14,3.0,PD,0-3-0,0-3
2876,67,-3.69,0,15,4.0,PD,0-4-0,0-4
2877,67,-2.51,0,16,5.0,PD,0-5-0,0-5
2878,67,-6.76,0,17,3.0,PD,0-3-0,0-3
2879,67,-2.87,0,18,2.0,PD,0-2-0,0-2
2880,67,-2.7,0,19,3.0,PD,0-3-0,0-3
2881,67,-1.71,0,20,3.0,PD,0-3-0,0-3
2882,67,-1.58,0,21,4.0,PD,0-4-0,0-4
2883,67,-2.87,0,22,4.0,PD,0-4-0,0-4
2884,67,-1.96,0,23,4.0,PD,0-4-0,0-4
2885,67,-3.04,0,24,3.0,PD,0-3-0,0-3
2886,67,-2.23,0,25,2.0,PD,0-2-0,0-2
2887,67,-2.48,0,26,0.0,PD,0-0-0,0-0
2888,67,-2.93,0,27,3.0,PD,0-3-0,0-3
2889,67,-6.82,0,28,2.0,PD,0-2-0,0-2
2890,67,-4.45,0,29,2.0,PD,0-2-0,0-2
2891,67,-5.83,0,30,1.0,PD,0-1-0,0-1
2892,67,-3.95,0,31,1.0,PD,0-1-0,0-1
2893,67,-2.78,0,32,3.0,PD,0-3-0,0-3
2894,67,-5.31,0,33,2.0,PD,0-2-0,0-2
2895,67,1.72,1,34,1.0,PD,0-1-1,0-1
2896,67,-3.88,0,35,1.0,PD,1-1-0,1-1
2897,67,-3.62,0,36,3.0,PD,0-3-0,0-3
2898,67,-3.16,0,37,1.0,PD,0-1-0,0-1
2899,67,-3.28,0,38,4.0,PD,0-4-0,0-4
2900,67,-1.91,0,39,3.0,PD,0-3-0,0-3
2901,67,9.01,1,40,2.0,PD,0-2-1,0-2
2902,67,-3.93,0,41,3.0,PD,1-3-0,1-3
2903,67,-2.43,0,42,1.0,PD,0-1-0,0-1
2904,67,-2.57,0,43,2.0,PD,0-2-0,0-2
2905,67,-3.39,0,44,1.0,PD,0-1-0,0-1
2906,67,-5.34,0,45,3.0,PD,0-3-0,0-3
2907,67,-2.8,0,46,3.0,PD,0-3-0,0-3
2908,67,-4.52,0,47,4.0,PD,,
2955,70,19.79,1,1,,MCC,---1,--
2956,70,22.25,1,2,5.0,MCC,1-5-1,1-5
2957,70,28.99,1,3,5.0,MCC,1-5-1,1-5
2958,70,-13.14,0,4,4.0,MCC,1-4-0,1-4
2959,70,4.99,1,5,2.0,MCC,0-2-1,0-2
2960,70,10.87,1,6,4.0,MCC,1-4-1,1-4
2961,70,11.2,1,7,4.0,MCC,1-4-1,1-4
2962,70,-12.83,0,8,3.0,MCC,1-3-0,1-3
2963,70,-10.22,0,9,2.0,MCC,0-2-0,0-2
2964,70,-5.66,0,10,2.0,MCC,0-2-0,0-2
2965,70,-15.8,0,11,1.0,MCC,0-1-0,0-1
2966,70,-10.98,0,12,1.0,MCC,0-1-0,0-1
2967,70,-6.56,0,13,5.0,MCC,0-5-0,0-5
2968,70,-7.97,0,14,2.0,MCC,0-2-0,0-2
2969,70,-7.72,0,15,4.0,MCC,0-4-0,0-4
2970,70,-4.96,0,16,3.0,MCC,0-3-0,0-3
2971,70,-8.59,0,17,2.0,MCC,0-2-0,0-2
2972,70,-12.6,0,18,2.0,MCC,0-2-0,0-2
2973,70,-9.11,0,19,3.0,MCC,0-3-0,0-3
2974,70,-11.09,0,20,2.0,MCC,0-2-0,0-2
2975,70,-7.01,0,21,4.0,MCC,0-4-0,0-4
2976,70,-9.06,0,22,5.0,MCC,0-5-0,0-5
2977,70,-18.74,0,23,3.0,MCC,0-3-0,0-3
2978,70,-16.01,0,24,2.0,MCC,0-2-0,0-2
2979,70,-6.64,0,25,1.0,MCC,0-1-0,0-1
2980,70,-10.91,0,26,2.0,MCC,0-2-0,0-2
2981,70,-11.28,0,27,1.0,MCC,0-1-0,0-1
2982,70,14.53,1,28,3.0,MCC,0-3-1,0-3
2983,70,9.51,1,29,4.0,MCC,1-4-1,1-4
2984,70,9.77,1,30,3.0,MCC,1-3-1,1-3
2985,70,8.61,1,31,4.0,MCC,1-4-1,1-4
2986,70,-7.76,0,32,4.0,MCC,1-4-0,1-4
2987,70,-9.14,0,33,4.0,MCC,0-4-0,0-4
